23552
3586
10243
9219
2565
2566
79365
9734
1040
2067
5141
5142
94233
1565
1055
31
1571
551
4135
8743
3627
11316
5173
5175
387129
54332
60
100873790
9790
2626
3146
4174
2131
10327
56923
1116
10333
5726
1629
431708
1121
2146
56925
1636
780904
617
56938
340075
2668
8301
5743
1136
1137
1138
627
2678
1142
27255
10874
7291
124
125
126
127
2693
58504
6285
57486
729230
50833
10898
146
148
84627
50838
6303
8864
9892
84650
5295
2736
2739
2740
53942
54970
57537
706
196
10950
2247
7369
6347
6863
27346
2260
6869
6870
27350
216
217
6356
23780
8936
4331
238
107075310
2289
6387
1268
4852
5879
5368
255738
255239
1812
1813
1814
4887
1815
2324
7450
28954
3356
7956
3359
1312
3360
801
3363
8996
4900
6947
805
808
4908
3375
2863
100653365
9531
2875
828
6462
831
26952
9033
7498
331
9545
104909134
2904
5465
2908
2915
23396
9572
9575
7018
1392
1393
1394
3952
114548
3956
886
5496
1401
4986
4987
4988
3458
6531
6532
3972
9095
9607
51083
7055
912
104355217
3479
7064
406938
5021
4513
5025
4524
10163
2488
7097
7098
7099
952
121278
649159
168400
5584
6611
7124
2004
4054
79827
2521
9177
79837
6622
3553
9705
2030
55278
3569
3060
2550
2039
3576
3065
2554
2555
7166
