term	gene
GO:0008284	208
GO:2000147	208
GO:0005515	208
GO:0005654	208
GO:0005634	208
GO:0005829	208
GO:0005524	208
GO:1902992	6093
GO:0022614	6093
GO:1905205	6093
GO:0004674	6093
GO:0035509	6093
GO:0007159	6093
GO:0030866	6093
GO:0110061	6093
GO:0019828	6093
GO:0010613	6093
GO:1903347	6093
GO:0031175	6093
GO:0010508	6093
GO:0030334	6093
GO:0072659	6093
GO:0007266	6093
GO:0050901	6093
GO:0010922	6093
GO:0006468	6093
GO:1902430	6093
GO:0016525	6093
GO:0043410	6093
GO:0106003	6093
GO:0032091	6093
GO:0007249	6093
GO:0072518	6093
GO:0045664	6093
GO:0140058	6093
GO:1900223	6093
GO:0045616	6093
GO:0070507	6093
GO:0032956	6093
GO:1903140	6093
GO:0010628	6093
GO:0035306	6093
GO:0005515	6093
GO:1900242	6093
GO:0050900	6093
GO:0018105	6093
GO:0005829	9475
GO:0000781	5499
GO:0005886	5499
GO:0042752	5499
GO:0098641	5499
GO:0016311	5499
GO:0005515	5499
GO:0005654	5499
GO:0072357	5499
GO:0005912	5499
GO:0005737	5499
GO:0070062	5499
GO:0006470	5499
GO:0005829	5499
GO:0005634	5499
GO:0005829	5500
GO:0005886	5500
GO:0005654	5500
GO:0006813	27094
GO:0019228	27094
GO:0005513	27094
GO:0008076	27094
GO:0015269	27094
GO:0001508	27094
GO:0005887	27094
GO:0006813	27345
GO:0019228	27345
GO:0005513	27345
GO:0008076	27345
GO:0005515	27345
GO:0015269	27345
GO:0001508	27345
GO:0005887	27345
GO:0006970	3778
GO:0005901	3778
GO:0016021	3778
GO:0060072	3778
GO:0030007	3778
GO:0045794	3778
GO:0043065	3778
GO:0016324	3778
GO:0001666	3778
GO:0003779	3778
GO:0051592	3778
GO:0042391	3778
GO:0006813	3778
GO:0008076	3778
GO:0005515	3778
GO:0015269	3778
GO:0005249	3778
GO:0060073	3778
GO:0060083	3778
GO:0034465	3778
GO:0005515	10335
GO:0006470	5532
GO:0030346	5532
GO:0033173	5532
GO:0005955	5532
GO:0097720	5532
GO:0019899	5532
GO:0005515	5532
GO:0046983	5532
GO:0005737	5532
GO:0033192	5532
GO:0045944	5532
GO:0005509	5532
GO:0005516	5532
GO:0033173	5533
GO:0004723	5533
GO:0005515	5533
GO:0005737	5533
GO:0033192	5533
GO:0006470	5533
GO:0005955	5534
GO:0033173	5534
GO:0019902	5534
GO:0005515	5534
GO:0019904	5534
GO:0045944	5534
GO:0016018	5534
GO:0000785	4772
GO:0033173	4772
GO:0035556	4772
GO:0005515	4772
GO:0005654	4772
GO:1990837	4772
GO:0045893	4772
GO:0045944	4772
GO:0005634	4772
GO:1905064	4772
GO:0016604	4772
GO:0009410	4773
GO:0019902	4773
GO:0005515	4773
GO:1990837	4773
GO:0005654	4773
GO:0035976	4773
GO:0045893	4773
GO:0030890	4773
GO:0016477	4773
GO:0005737	4773
GO:0050853	4773
GO:0006974	4773
GO:0005634	4773
GO:0005829	4773
GO:1905064	4773
GO:0005829	4775
GO:0005654	4775
GO:1902894	4776
GO:0005515	4776
GO:1990837	4776
GO:0001227	4776
GO:0005634	4776
GO:0005829	4776
GO:0016607	4776
GO:0005829	5997
GO:0032991	4878
GO:0005184	4878
GO:0010460	4878
GO:0005515	4878
GO:0006457	4878
GO:1903766	4878
GO:0005102	4878
GO:0007218	4878
GO:1902261	4878
GO:0060452	4878
GO:0062023	4878
GO:0060372	4878
GO:0007168	4878
GO:0006182	4878
GO:0051427	4878
GO:0043508	4878
GO:0071855	4878
GO:0008217	4878
GO:0032991	4879
GO:0005515	4879
GO:0006457	4879
GO:0007168	4879
GO:0005102	4879
GO:0051427	4879
GO:0006182	4879
GO:0030195	3827
GO:0005576	3827
GO:0004869	3827
GO:0005515	3827
GO:0005615	3827
GO:0007162	3827
GO:0005102	3827
GO:0007204	3827
GO:0062023	3827
GO:0070062	3827
GO:0045861	3827
GO:0072562	3827
GO:0005794	4852
GO:0043066	51738
GO:0043627	51738
GO:0051464	51738
GO:0005576	51738
GO:0050728	51738
GO:0032720	51738
GO:0032691	51738
GO:0030296	51738
GO:0051461	51738
GO:0042322	51738
GO:0016358	51738
GO:0005615	51738
GO:0043410	51738
GO:0046010	51738
GO:0005515	51738
GO:0001937	51738
GO:0042127	51738
GO:0009725	51738
GO:0032715	51738
GO:0030424	51738
GO:0060124	51738
GO:0046697	51738
GO:0051965	51738
GO:0008154	51738
GO:0043231	117
GO:0010578	1394
GO:0071376	1394
GO:1901386	1394
GO:0031226	1394
GO:0016021	1394
GO:0005515	1394
GO:0015056	1394
GO:0007189	1394
GO:0005886	1395
GO:0043235	139760
GO:0005515	139760
GO:0120022	2696
GO:0038192	2696
GO:0005515	2696
GO:0016519	2696
GO:0017046	2696
GO:0007189	2696
GO:0007189	4158
GO:0005515	4158
GO:0014074	134
GO:0110148	134
GO:0005515	134
GO:0005886	134
GO:0016520	2693
GO:0009725	2693
GO:0032715	2693
GO:0004930	2693
GO:0007186	2693
GO:0001616	2693
GO:0040018	2693
GO:0043005	2693
GO:0008154	2693
GO:0045121	2693
GO:0009986	2693
GO:0050728	2693
GO:0046697	2693
GO:0032720	2693
GO:0032691	2693
GO:0009755	2693
GO:0007193	3352
GO:0004993	3352
GO:0005887	3352
GO:0014827	3352
GO:0004993	3354
GO:0051378	3354
GO:0005887	3354
GO:0005515	3354
GO:0007193	3354
GO:0007193	3355
GO:0004993	3355
GO:0005887	3355
GO:0051378	3355
GO:0030054	338442
GO:0003151	4886
GO:0005515	4886
GO:0070062	56670
GO:0005515	56670
GO:0005829	6752
GO:0030165	6752
GO:0005515	6752
GO:0005886	6755
GO:0032467	6755
GO:0005515	6755
GO:0030054	8843
GO:0005085	10451
GO:0001772	10451
GO:0008361	10451
GO:0009410	10451
GO:0006974	10451
GO:0030890	10451
GO:0043087	10451
GO:0005515	10451
GO:0050853	10451
GO:0005085	7410
GO:0008361	7410
GO:0001784	7410
GO:0005515	7410
GO:0043087	7410
GO:0005813	2770
GO:0060236	2770
GO:0030496	2770
GO:1904778	2770
GO:0005938	2770
GO:0005515	2770
GO:0070062	2770
GO:0005886	2770
GO:0051301	2770
GO:0099738	2770
GO:0005737	2770
GO:0005765	2770
GO:0003924	2773
GO:0007212	2773
GO:0005813	2773
GO:0016020	2773
GO:0051301	2773
GO:0046039	2773
GO:0005886	2773
GO:0030496	2773
GO:0019003	2773
GO:0005789	2773
GO:0070062	2773
GO:0005515	2773
GO:0007193	2773
GO:0016239	2773
GO:0005737	2773
GO:0005765	2773
GO:0000139	2773
GO:0005829	5499
GO:0016311	5499
GO:0042752	5499
GO:0098641	5499
GO:0005634	5499
GO:0000781	5499
GO:0005886	5499
GO:0006470	5499
GO:0005515	5499
GO:0070062	5499
GO:0005912	5499
GO:0005737	5499
GO:0072357	5499
GO:0005654	5499
GO:0005829	5500
GO:0005654	5500
GO:0005886	5500
GO:0050901	6093
GO:1903347	6093
GO:0010922	6093
GO:0010628	6093
GO:0007266	6093
GO:0018105	6093
GO:0010613	6093
GO:0031175	6093
GO:0032091	6093
GO:1905205	6093
GO:1902992	6093
GO:0035509	6093
GO:0045664	6093
GO:0004674	6093
GO:0050900	6093
GO:0030866	6093
GO:0072659	6093
GO:0022614	6093
GO:0006468	6093
GO:0043410	6093
GO:0140058	6093
GO:1900242	6093
GO:0072518	6093
GO:0007159	6093
GO:0019828	6093
GO:0110061	6093
GO:0005515	6093
GO:1902430	6093
GO:0010508	6093
GO:1900223	6093
GO:0070507	6093
GO:1903140	6093
GO:0106003	6093
GO:0035306	6093
GO:0030334	6093
GO:0045616	6093
GO:0007249	6093
GO:0016525	6093
GO:0032956	6093
GO:0005829	10488
GO:0005783	10488
GO:0001228	10488
GO:0000977	10488
GO:0000978	10488
GO:0005634	10488
GO:0006990	10488
GO:0045944	10488
GO:0005515	10488
GO:0090026	10488
GO:0090575	10488
GO:1902236	10488
GO:1990837	10488
GO:0042802	10488
GO:0001221	10488
GO:0000981	10488
GO:0005654	1385
GO:0005783	148327
GO:0005794	148327
GO:0031965	148327
GO:0045944	148327
GO:0005739	148327
GO:1990837	148327
GO:0005515	148327
GO:0005654	148327
GO:0005783	84699
GO:0001228	84699
GO:0000977	84699
GO:0005634	84699
GO:0042803	84699
GO:0000976	84699
GO:0046982	84699
GO:0045944	84699
GO:0005515	84699
GO:0042802	84699
GO:1990440	84699
GO:0070062	9586
GO:1990837	9586
GO:0005515	9586
GO:0045893	9586
GO:0003700	9586
GO:0045892	2737
GO:0042826	2737
GO:0043231	2737
GO:1990787	2737
GO:0003700	2737
GO:0005829	2737
GO:0000977	2737
GO:0005634	2737
GO:0000122	2737
GO:0008013	2737
GO:1990788	2737
GO:0090090	2737
GO:0005515	2737
GO:0036033	2737
GO:0005654	2737
GO:0035035	2737
GO:0005929	2737
GO:0000978	2737
GO:0035108	2737
GO:0007224	2737
GO:0045944	2737
GO:1990837	2737
GO:0005730	2737
GO:0005737	2737
GO:0071316	4790
GO:2000630	4790
GO:1900127	4790
GO:0005739	4790
GO:0071347	4790
GO:1904385	4790
GO:0042802	4790
GO:0003700	4790
GO:0001227	4790
GO:0005829	4790
GO:0000977	4790
GO:0005634	4790
GO:0000122	4790
GO:0042805	4790
GO:0010956	4790
GO:0071222	4790
GO:0045893	4790
GO:0000976	4790
GO:0090263	4790
GO:0005515	4790
GO:0010629	4790
GO:0000981	4790
GO:0005654	4790
GO:0001228	4790
GO:0071354	4790
GO:0000978	4790
GO:0045944	4790
GO:0071260	4790
GO:0005737	4790
GO:0050862	5970
GO:0043066	5970
GO:0042826	5970
GO:0045892	5970
GO:0140296	5970
GO:0071316	5970
GO:2000630	5970
GO:0010628	5970
GO:0002357	5970
GO:0010033	5970
GO:0051092	5970
GO:0042277	5970
GO:0071347	5970
GO:0033209	5970
GO:0032757	5970
GO:0140297	5970
GO:0042802	5970
GO:0035924	5970
GO:1904385	5970
GO:0003700	5970
GO:0071223	5970
GO:0001227	5970
GO:0005829	5970
GO:0051059	5970
GO:0000977	5970
GO:0070301	5970
GO:0005634	5970
GO:0071224	5970
GO:1901522	5970
GO:0006954	5970
GO:0000122	5970
GO:0042805	5970
GO:0070555	5970
GO:0031490	5970
GO:0003682	5970
GO:0043620	5970
GO:0043123	5970
GO:1902894	5970
GO:0035525	5970
GO:0006355	5970
GO:0071222	5970
GO:0045893	5970
GO:0042301	5970
GO:0019221	5970
GO:0000785	5970
GO:0005667	5970
GO:0010224	5970
GO:0071159	5970
GO:0000976	5970
GO:0008284	5970
GO:0003677	5970
GO:0007218	5970
GO:1901222	5970
GO:0019901	5970
GO:0070431	5970
GO:1902895	5970
GO:0005515	5970
GO:0000981	5970
GO:1904996	5970
GO:0070498	5970
GO:0001228	5970
GO:1901224	5970
GO:0071354	5970
GO:0000979	5970
GO:0000978	5970
GO:0071356	5970
GO:0042803	5970
GO:0047485	5970
GO:0045944	5970
GO:0031625	5970
GO:2001237	5970
GO:0019899	5970
GO:0005730	5970
GO:1901223	5970
GO:0005737	5970
GO:0001223	5970
GO:0050679	6662
GO:0043066	6662
GO:0045892	6662
GO:0032332	6662
GO:0034236	6662
GO:0010628	6662
GO:0070168	6662
GO:0071347	6662
GO:0030279	6662
GO:0003700	6662
GO:0001501	6662
GO:0030850	6662
GO:0006334	6662
GO:0010634	6662
GO:2000741	6662
GO:0065003	6662
GO:0005634	6662
GO:0061036	6662
GO:0019933	6662
GO:0000122	6662
GO:0003682	6662
GO:1902894	6662
GO:0045893	6662
GO:0000987	6662
GO:0043565	6662
GO:0008584	6662
GO:0008284	6662
GO:0005515	6662
GO:0000981	6662
GO:0005654	6662
GO:2000020	6662
GO:0001228	6662
GO:0032991	6662
GO:0000978	6662
GO:0071300	6662
GO:0006338	6662
GO:0045944	6662
GO:1902732	6662
GO:0010564	6662
GO:0071560	6662
GO:1990837	6662
GO:0003180	6662
GO:0003413	6662
GO:0005654	5465
GO:0000785	4772
GO:0005634	4772
GO:1905064	4772
GO:0033173	4772
GO:0016604	4772
GO:0045944	4772
GO:0035556	4772
GO:1990837	4772
GO:0005515	4772
GO:0045893	4772
GO:0005654	4772
GO:0016521	116
GO:0032880	116
GO:0045860	116
GO:0019933	116
GO:0005102	116
GO:0070374	116
GO:0045944	116
GO:0007218	116
GO:0031175	116
GO:0071651	116
GO:0005184	116
GO:0043547	116
GO:0005515	116
GO:0008277	116
GO:0051428	116
GO:0007189	116
GO:0032880	7432
GO:0005179	7432
GO:0005515	7432
GO:0045732	7432
GO:0051428	7432
GO:0007189	7432
GO:0006091	5443
GO:0007165	5443
GO:0070996	5443
GO:0033059	5443
GO:0001664	5443
GO:0005179	5443
GO:0005102	5443
GO:0045944	5443
GO:0005615	5443
GO:0031782	5443
GO:0005515	5443
GO:0032720	5443
GO:0032098	5443
GO:0031781	5443
GO:0007267	5443
GO:0005515	2641
GO:0042802	2641
GO:0031767	2695
GO:0038192	2695
GO:0007189	2695
GO:0005515	2695
GO:1903766	4878
GO:0032991	4878
GO:0043508	4878
GO:0006457	4878
GO:0008217	4878
GO:0062023	4878
GO:0005102	4878
GO:0006182	4878
GO:0007218	4878
GO:0060372	4878
GO:0071855	4878
GO:0005184	4878
GO:0060452	4878
GO:0005515	4878
GO:0007168	4878
GO:0051427	4878
GO:1902261	4878
GO:0010460	4878
GO:0042310	1907
GO:0019722	1907
GO:0048016	1907
GO:0001516	1907
GO:0007204	1907
GO:0042116	1907
GO:0014826	1907
GO:0005615	1907
GO:0048246	1907
GO:0031708	1907
GO:0019221	1907
GO:0003100	1907
GO:0002690	1907
GO:0005179	1907
GO:0008284	1907
GO:0030593	1907
GO:0060585	1907
GO:0014824	1907
GO:0010460	1907
GO:0042310	1908
GO:0046887	1908
GO:0030072	1908
GO:0048016	1908
GO:0014826	1908
GO:0005615	1908
GO:0031708	1908
GO:0045597	1908
GO:0003100	1908
GO:0002690	1908
GO:0005179	1908
GO:0008284	1908
GO:0043406	1908
GO:0030593	1908
GO:0010468	1908
GO:0007166	1908
GO:0045840	1908
GO:0014824	1908
GO:0010460	1908
GO:0005515	6750
GO:0005515	2919
GO:0005615	2921
GO:0061844	6372
GO:0030593	6372
GO:0042119	6372
GO:0008009	6372
GO:0005515	6372
GO:0071222	6372
GO:0005515	6374
GO:0005515	5473
GO:0061844	5196
GO:0010628	5196
GO:0030595	5196
GO:0008201	5196
GO:0045653	5196
GO:0048248	5196
GO:0045651	5196
GO:0030168	5196
GO:0019221	5196
GO:0062023	5196
GO:2001240	5196
GO:0042832	5196
GO:0005515	5196
GO:0051873	5196
GO:0042127	5196
GO:0007189	5196
GO:0010744	5196
GO:0045347	5196
GO:0045944	5196
GO:0032760	5196
GO:0016525	5196
GO:0005737	5196
GO:0005515	5197
GO:0008009	4283
GO:0006935	4283
GO:0005515	4283
GO:0048248	4283
GO:0051281	4283
GO:0042127	4283
GO:0007189	4283
GO:0007186	3627
GO:0010819	3627
GO:0005576	3627
GO:0006935	3627
GO:0051281	3627
GO:0008201	3627
GO:2000406	3627
GO:0008009	3627
GO:0140374	3627
GO:0016525	3627
GO:0071222	3627
GO:1901509	3627
GO:0042118	3627
GO:0005515	3627
GO:0098586	3627
GO:0070098	3627
GO:0042981	3627
GO:0042127	3627
GO:0007189	3627
GO:0010818	3627
GO:0042056	3627
GO:0090026	3627
GO:0048248	3627
GO:0008201	6373
GO:0008009	6373
GO:0010818	6373
GO:0006935	6373
GO:0005515	6373
GO:0070098	6373
GO:0048248	6373
GO:0051281	6373
GO:0042127	6373
GO:0007189	6373
GO:1990869	6387
GO:0060326	6387
GO:0042379	6387
GO:2000406	6387
GO:0045785	6387
GO:0008009	6387
GO:0062023	6387
GO:0033622	6387
GO:2000669	6387
GO:0038146	6387
GO:1902230	6387
GO:0045236	6387
GO:0070062	6387
GO:1903237	6387
GO:0005515	6387
GO:0090026	6387
GO:0070098	6387
GO:0005178	6387
GO:0008009	58191
GO:0034097	58191
GO:0034341	58191
GO:0005615	58191
GO:0030307	58191
GO:0030335	58191
GO:0034612	58191
GO:0045892	6375
GO:0009615	6375
GO:0071663	6375
GO:0010820	6375
GO:0050727	6375
GO:0043433	6375
GO:0001916	6375
GO:0051281	6375
GO:0008009	6375
GO:2000562	6375
GO:0032733	6375
GO:0002725	6375
GO:2000518	6375
GO:0035782	6375
GO:0005515	6375
GO:0032689	6375
GO:0071636	6375
GO:0042379	6375
GO:0032703	6375
GO:2000513	6375
GO:2000566	6375
GO:0042803	6375
GO:2000503	6375
GO:0007267	6375
GO:0005515	6846
GO:0005829	3600
GO:0050731	3600
GO:0050766	3600
GO:0042119	3600
GO:0030225	3600
GO:0007260	3600
GO:0035723	3600
GO:0005515	3600
GO:0032740	3600
GO:0016607	3600
GO:0005654	3600
GO:0032733	85480
GO:0005139	85480
GO:0050729	85480
GO:0043066	85480
GO:1904894	85480
GO:0001961	85480
GO:0071654	85480
GO:0005576	85480
GO:0008284	85480
GO:0071657	85480
GO:0005125	85480
GO:0033005	85480
GO:0032736	85480
GO:0042531	85480
GO:0032755	85480
GO:0032722	85480
GO:0032754	85480
GO:0035162	3562
GO:0008284	3562
GO:0042531	3562
GO:0071803	3567
GO:0005576	3567
GO:0005515	3567
GO:0045892	1437
GO:0043231	1437
GO:0010628	1437
GO:0097028	1437
GO:0042531	1437
GO:0005886	1437
GO:0071803	1437
GO:0005125	1437
GO:0005615	1437
GO:0006468	1437
GO:0032747	1437
GO:0007259	1437
GO:0070665	1437
GO:0097011	1437
GO:0008284	1437
GO:2001240	1437
GO:0005515	1437
GO:0030526	1437
GO:0030225	1437
GO:0010744	1437
GO:0038157	1437
GO:0043011	1437
GO:0032733	3596
GO:1903660	3596
GO:0010628	3596
GO:0005576	3596
GO:0042116	3596
GO:2000352	3596
GO:0050728	3596
GO:0005515	3596
GO:1902035	7066
GO:0035855	7066
GO:0008284	7066
GO:0051897	7066
GO:0038163	7066
GO:0043410	7066
GO:0097696	7066
GO:0005515	1440
GO:0042163	3592
GO:0046982	3592
GO:0032946	3592
GO:0043514	3592
GO:0005515	3592
GO:0032725	3593
GO:0051135	3593
GO:0010536	3593
GO:0042104	3593
GO:0002860	3593
GO:0032946	3593
GO:0043514	3593
GO:0002827	3593
GO:0042531	3593
GO:0042802	3593
GO:0051142	3593
GO:0032819	3593
GO:0045672	3593
GO:0050829	3593
GO:0016477	3593
GO:0046982	3593
GO:0032693	3593
GO:0048662	3593
GO:0045519	3593
GO:0005125	3593
GO:0042509	3593
GO:0042164	3593
GO:0070743	3593
GO:0042102	3593
GO:0032733	3593
GO:0050671	3593
GO:0032700	3593
GO:0050709	3593
GO:0010224	3593
GO:0034393	3593
GO:0032735	3593
GO:1900747	3593
GO:0030101	3593
GO:1903588	3593
GO:0005515	3593
GO:0002230	3593
GO:0042093	3593
GO:0045785	3593
GO:0008083	3593
GO:0032760	3593
GO:0032816	3593
GO:0032740	3593
GO:0032729	3593
GO:0032725	51561
GO:0051135	51561
GO:0010536	51561
GO:0042104	51561
GO:0002827	51561
GO:0042531	51561
GO:0051142	51561
GO:0032819	51561
GO:0045672	51561
GO:0050829	51561
GO:0032693	51561
GO:0045519	51561
GO:0042509	51561
GO:0042102	51561
GO:0070743	51561
GO:0032733	51561
GO:0032735	51561
GO:0005515	51561
GO:0002230	51561
GO:0032760	51561
GO:0032740	51561
GO:0032729	51561
GO:0004896	10148
GO:0005515	10148
GO:0045625	246778
GO:0032729	246778
GO:0005515	246778
GO:0005615	386653
GO:0005515	386653
GO:0043524	23529
GO:0005127	23529
GO:0097058	23529
GO:0008284	23529
GO:0005576	23529
GO:0097059	23529
GO:0005125	23529
GO:0005102	23529
GO:0042531	23529
GO:0005515	23529
GO:0005138	1270
GO:0043524	1270
GO:0010628	1270
GO:0008083	1270
GO:0070120	1270
GO:0044877	1270
GO:0042531	1270
GO:0005515	1270
GO:0042531	1489
GO:0005515	1489
GO:0033141	3976
GO:0005102	3976
GO:0042531	3976
GO:0033138	3976
GO:0072307	3976
GO:0005829	3976
GO:1900182	3976
GO:0005125	3976
GO:0072108	3976
GO:1901676	3976
GO:0045651	3976
GO:0043410	3976
GO:0046888	3976
GO:0008284	3976
GO:0005515	3976
GO:0050731	3976
GO:0005146	3976
GO:0045944	3976
GO:0008083	3976
GO:0033630	3976
GO:0048861	3976
GO:0050731	5008
GO:0050729	5008
GO:0046888	5008
GO:0005147	5008
GO:0008284	5008
GO:0051897	5008
GO:0045944	5008
GO:0008083	5008
GO:0005125	5008
GO:0038165	5008
GO:0042531	5008
GO:0014068	5008
GO:0005515	5008
GO:0033138	5008
GO:0032740	5008
GO:0043410	5008
GO:0005515	11009
GO:0005515	3441
GO:0005515	3448
GO:0006355	56832
GO:0019221	56832
GO:0005132	56832
GO:0009615	56832
GO:0045353	3557
GO:2000660	3557
GO:0045352	3557
GO:0005152	3557
GO:0005615	3557
GO:0070062	3557
GO:0005150	3557
GO:0034115	3557
GO:0005515	3557
GO:0005151	3557
GO:0051384	3557
GO:0005829	56300
GO:0005654	56300
GO:0005886	56300
GO:0005515	84639
GO:0032715	27178
GO:0043231	27178
GO:0050727	27178
GO:0005515	27178
GO:0032720	27178
GO:0005654	27178
GO:0032725	3606
GO:0042104	3606
GO:0032148	3606
GO:0051092	3606
GO:0035655	3606
GO:0042531	3606
GO:0051142	3606
GO:0032819	3606
GO:0042088	3606
GO:0006954	3606
GO:0048661	3606
GO:0005125	3606
GO:0005615	3606
GO:0030155	3606
GO:0031663	3606
GO:0014068	3606
GO:0045515	3606
GO:0051897	3606
GO:0000165	3606
GO:0005515	3606
GO:0001525	3606
GO:0045944	3606
GO:0071407	3606
GO:2000556	3606
GO:0032740	3606
GO:0032729	3606
GO:0005634	90865
GO:0043231	90865
GO:0000122	90865
GO:0005125	90865
GO:0005515	90865
GO:0043032	90865
GO:0005737	90865
GO:0032722	90865
GO:0005654	90865
GO:0032747	3605
GO:0032739	3605
GO:1900017	3605
GO:0045672	3605
GO:0097400	3605
GO:0032735	3605
GO:0072537	3605
GO:0045944	3605
GO:0032755	3605
GO:0005515	3605
GO:0032731	3605
GO:0032760	3605
GO:2000340	3605
GO:0019955	112744
GO:0032645	112744
GO:0032675	112744
GO:0097400	112744
GO:0032677	112744
GO:0042803	112744
GO:0005125	112744
GO:0032663	112744
GO:0051216	112744
GO:0005515	112744
GO:0016525	112744
GO:0032755	112744
GO:0001819	112744
GO:0017015	112744
GO:2000340	112744
GO:0032761	112744
GO:0032730	3603
GO:0005829	3603
GO:0005925	3603
GO:0050729	3603
GO:0032735	3603
GO:0005886	3603
GO:0051924	3603
GO:0032755	3603
GO:0090543	3603
GO:0042609	3603
GO:0016607	3603
GO:0031295	8740
GO:1901224	8740
GO:0005102	8740
GO:0005515	8740
GO:0043027	8740
GO:0071260	8740
GO:0042475	1896
GO:0043231	1896
GO:0005102	1896
GO:0051092	1896
GO:0005515	1896
GO:0005811	1896
GO:0005515	8742
GO:0043066	959
GO:0042100	959
GO:0051092	959
GO:0005886	959
GO:0032753	959
GO:0006954	959
GO:0009986	959
GO:0042102	959
GO:0005178	959
GO:0030168	959
GO:0032733	959
GO:0005174	959
GO:2000353	959
GO:0032735	959
GO:0007229	959
GO:0005515	959
GO:0043539	959
GO:0005794	959
GO:0023035	959
GO:0048298	8741
GO:0005737	8741
GO:0070062	8741
GO:0043231	10673
GO:0005925	10673
GO:0005886	10673
GO:0005794	9518
GO:0005634	9518
GO:0042803	9518
GO:0062023	9518
GO:0005576	9518
GO:0051897	9518
GO:0035860	9518
GO:0005615	9518
GO:0060395	9518
GO:0070062	9518
GO:0005515	9518
GO:0002023	9518
GO:0005737	9518
GO:0043410	9518
GO:0030336	27302
GO:0030018	27302
GO:0010613	27302
GO:0010862	27302
GO:0055117	27302
GO:0010596	27302
GO:0009986	27302
GO:0005615	27302
GO:0030509	27302
GO:1903242	27302
GO:0045893	27302
GO:0031433	27302
GO:0005179	27302
GO:0005515	27302
GO:0060389	27302
GO:0032924	27302
GO:0033612	27302
GO:0030308	27302
GO:0005737	27302
GO:0060298	27302
GO:0042541	3623
GO:0051726	3623
GO:0034673	3623
GO:0005102	3623
GO:0005515	3623
GO:0043512	3623
GO:0042127	3623
GO:0070062	651
GO:0070700	651
GO:0062023	2662
GO:0043231	10220
GO:0005654	10220
GO:0051799	3624
GO:0005515	3624
GO:0032924	3625
GO:0042803	3625
GO:0046881	3625
GO:0046882	3625
GO:0032686	3625
GO:0005515	3625
GO:0048471	3625
GO:0009611	3625
GO:0010453	9573
GO:0001654	9573
GO:0019901	9573
GO:0045605	9573
GO:0005737	9573
GO:0030514	9573
GO:0001501	9573
GO:0050679	4838
GO:0070698	4838
GO:0010862	4838
GO:1901164	4838
GO:0048382	4838
GO:0010575	4838
GO:0005615	4838
GO:0043280	4838
GO:0060391	4838
GO:0032927	4838
GO:0051091	4838
GO:0070374	4838
GO:0035987	4838
GO:0005515	4838
GO:0001890	4838
GO:0022409	4838
GO:0045766	4838
GO:0060766	4838
GO:1901383	4838
GO:0008284	2661
GO:2000870	2661
GO:0005114	268
GO:0010628	268
GO:0001880	268
GO:0005102	268
GO:0005615	268
GO:0005515	268
GO:0060389	268
GO:0007204	6346
GO:0008009	6346
GO:0005615	6346
GO:0090026	6346
GO:0050729	6346
GO:0032740	6346
GO:0042379	6370
GO:0060326	6370
GO:0031735	6370
GO:0008009	6370
GO:0007186	6370
GO:0001954	6370
GO:1903237	6370
GO:0005515	6370
GO:0007186	6366
GO:0031274	6366
GO:0001954	6366
GO:2000669	6366
GO:2000147	6366
GO:0001768	6366
GO:2000406	6366
GO:0008009	6366
GO:0030838	6366
GO:0043123	6366
GO:1903237	6366
GO:0046330	6366
GO:2000529	6366
GO:0060326	6366
GO:0090630	6366
GO:0045860	6366
GO:0051897	6366
GO:0070374	6366
GO:0005515	6366
GO:0042379	6366
GO:0051491	6366
GO:0034695	6366
GO:0002407	6366
GO:0090023	6366
GO:0031529	6366
GO:0033630	6366
GO:0035759	6366
GO:0051209	6366
GO:0043552	6366
GO:0005515	6349
GO:0031726	6351
GO:0009636	6351
GO:0042802	6351
GO:0051928	6351
GO:0050850	6351
GO:2000503	6351
GO:0005515	6351
GO:0031730	6351
GO:0043922	6351
GO:0005515	9560
GO:0005515	6361
GO:0005515	6367
GO:0016004	6355
GO:0006816	6355
GO:0044828	6355
GO:0006887	6355
GO:0006874	6355
GO:0005515	6355
GO:0004672	6355
GO:0007267	6355
GO:0042056	6360
GO:0005515	6360
GO:0008009	6368
GO:0031726	6368
GO:2001264	6368
GO:0008360	6357
GO:0061844	6357
GO:0008009	6357
GO:0048245	6357
GO:0007010	6357
GO:0031640	6357
GO:0005515	6357
GO:0008360	6354
GO:0008009	6354
GO:0048245	6354
GO:2000503	6354
GO:0007010	6354
GO:0005515	6354
GO:0031726	6354
GO:0030335	6354
GO:0002548	6347
GO:0043524	6347
GO:2000502	6347
GO:0005576	6347
GO:0071347	6347
GO:0034351	6347
GO:0006954	6347
GO:0044344	6347
GO:0031663	6347
GO:0090280	6347
GO:0048246	6347
GO:0008360	6347
GO:0019221	6347
GO:2000353	6347
GO:0071346	6347
GO:2000134	6347
GO:0000165	6347
GO:0005515	6347
GO:1905563	6347
GO:0043615	6347
GO:0043491	6347
GO:0071356	6347
GO:0007010	6347
GO:0071407	6347
GO:0008360	6369
GO:0030335	6369
GO:0048018	6369
GO:0008009	6369
GO:0048245	6369
GO:0030838	6369
GO:0007010	6369
GO:0043547	6369
GO:0005515	6369
GO:0031728	6369
GO:0001938	6369
GO:0002548	10344
GO:0031737	10344
GO:0030335	10344
GO:0048018	10344
GO:0050921	10344
GO:0008009	10344
GO:0010818	10344
GO:0030838	10344
GO:0005615	10344
GO:0043547	10344
GO:0005515	10344
GO:0070098	10344
