2564
1548
1553
2066
1555
3094
2587
27163
4128
1571
1577
43
60
28232
11337
4684
1103
339535
1621
10327
55384
10841
5726
5728
115482723
1636
2149
1128
1129
1644
1134
1135
1136
1137
1138
627
1139
1141
1142
1143
1144
1140
1146
2166
125
126
728192
131
23174
57480
7306
81037
50833
23189
9369
9378
4771
55799
27306
10411
53358
64682
8874
57521
3763
4790
57016
84152
54970
196
5319
2760
1742
6863
134864
8398
57556
55511
217
116443
5340
57053
1759
8936
89832
1268
144125
1789
255239
8973
112398
57104
1812
1813
1814
1815
1816
2326
2328
4887
3356
6934
790
3359
1312
55584
2335
110806307
814
9519
4915
11069
51008
322
5444
2893
104909134
260431
8013
1362
2898
5465
2908
351
3936
9568
2912
2915
116068
2917
5997
1392
1394
8564
885
1401
131450
4986
4988
2944
6531
6532
387
9607
2952
51083
55691
7054
7055
408
409
414
6571
121278
958
55749
407001
9177
10718
3551
64478
3553
3569
3060
2550
3062
3576
2555
2557
7166
