term	gene
GO:0004771	104158
GO:0060086	104158
GO:0004806	104158
GO:0009617	13884
GO:0005615	13884
GO:0052689	13884
GO:0016788	13884
GO:0005829	234564
GO:0005811	234564
GO:0019626	234564
GO:0047619	234671
GO:0043231	234671
GO:0052689	234673
GO:0008334	433702
GO:0005515	433702
GO:0016973	245610
GO:0005515	245610
GO:0005737	245610
GO:0003729	245610
GO:0042405	53319
GO:0003723	53319
GO:0003729	53319
GO:0005634	53319
GO:0006405	53319
GO:0005643	53319
GO:0005515	53319
GO:0016973	53319
GO:0003729	83454
GO:0005634	83454
GO:0006405	83454
GO:0005515	83454
GO:0016973	83454
GO:0005635	83454
GO:0005634	17690
GO:0003727	17690
GO:0042802	17690
GO:0008266	17690
GO:0005737	17690
GO:0005844	17690
GO:0008283	70248
GO:0005844	70248
GO:0005634	70248
GO:0001893	70248
GO:0048026	70248
GO:0007283	70248
GO:0005737	70248
GO:0035613	70248
GO:0005515	56422
GO:0010608	68219
GO:2000738	68219
GO:0005634	68219
GO:0003682	68219
GO:2000975	68219
GO:0005515	68219
GO:0021695	98985
GO:0016604	68188
GO:0033391	233789
GO:0005829	19052
GO:0005886	19052
GO:0000159	19052
GO:0045202	19052
GO:0000775	19052
GO:0005515	19052
GO:0007498	19052
GO:0050811	19052
GO:0008022	19052
GO:0005737	19052
GO:0030018	226849
GO:0031430	226849
GO:0005515	226849
GO:0007143	51792
GO:0005829	51792
GO:0051306	51792
GO:1903538	51792
GO:0000159	51792
GO:0051754	51792
GO:0070262	51792
GO:0045202	51792
GO:0051232	51792
GO:0005515	51792
GO:0098978	51792
GO:2001241	51792
GO:0004722	51792
GO:0001782	59032
GO:0002759	59032
GO:0032147	59032
GO:0051900	59032
GO:0050864	59032
GO:0048536	59032
GO:0043029	59032
GO:0005515	59032
GO:0045579	59032
GO:0031047	18458
GO:0060213	18458
GO:0045202	18458
GO:0005515	18458
GO:1900153	18458
GO:0005737	18458
GO:0045815	381404
GO:0006338	381404
GO:0006378	381404
GO:0001556	381404
GO:0051647	381404
GO:0000932	103135
GO:0005515	103135
GO:0072520	237911
GO:1990918	237911
GO:0051026	237911
GO:0007129	237911
GO:0010705	237911
GO:0008584	237911
GO:0007283	237911
GO:0007284	237911
GO:0007286	237911
GO:0001701	233826
GO:0035264	233826
GO:0043066	233826
GO:0048568	233826
GO:0001833	233826
GO:0009887	233826
GO:0001756	233826
GO:0007498	233826
GO:0036342	233826
GO:0070200	12190
GO:0000724	12190
GO:0001556	12190
GO:0001833	12190
GO:0048478	12190
GO:0006978	12190
GO:0030097	12190
GO:0005515	12190
GO:0005694	12190
GO:0007141	12190
GO:0045931	12190
GO:0008585	12190
GO:0007420	12190
GO:0051276	12190
GO:0032465	12190
GO:0008630	12190
GO:0010332	12190
GO:0007283	12190
GO:0006974	12190
GO:0008283	12190
GO:0042771	12190
GO:0000722	12190
GO:0043009	12190
GO:0010165	12190
GO:0005737	12190
GO:0007569	12190
GO:0005634	12190
GO:0006302	12190
GO:0010225	12190
GO:0071425	68251
GO:0000082	225182
GO:0001835	225182
GO:0044877	71718
GO:0050821	71718
GO:0005515	71718
GO:0060090	71718
GO:0008409	330554
GO:0001701	14673
GO:0030154	14673
GO:0042733	14673
GO:0007266	14673
GO:0008217	14673
GO:0010259	14673
GO:0008360	14673
GO:0035556	14673
GO:0010762	14673
GO:0032434	14673
GO:0032006	14673
GO:0060291	19418
GO:2000310	19418
GO:0032252	19419
GO:0043303	19419
GO:0014066	19419
GO:0032816	19419
GO:0002437	19419
GO:0032825	19419
GO:0090630	19419
GO:0033089	19419
GO:0047496	19419
GO:0048471	240168
GO:0005085	240168
GO:0007265	240168
GO:0019900	240168
GO:0043087	240168
GO:0032045	240168
GO:0031267	240168
GO:0005737	240168
GO:0010829	16176
GO:0005615	16176
GO:0031622	16176
GO:0010575	16176
GO:0010628	16176
GO:0030593	16176
GO:0050691	16176
GO:0070164	16176
GO:0045833	16176
GO:0045944	16176
GO:0045766	16176
GO:0032722	16176
GO:0050805	16176
GO:0005125	16176
GO:1900745	16176
GO:0032496	16176
GO:0043407	16176
GO:0033198	16176
GO:0050999	16176
GO:0035234	16176
GO:0030141	16176
GO:0050996	16176
GO:0009743	16176
GO:0032755	16176
GO:0048143	16176
GO:0050900	16176
GO:0046627	16176
GO:0043123	16176
GO:0031982	16176
GO:0097192	16176
GO:0032308	16176
GO:0046330	16176
GO:0009897	14102
GO:0043066	14102
GO:0048536	14102
GO:0005515	14102
GO:0010467	14102
GO:0045619	14102
GO:0051402	14102
GO:0006925	14102
GO:0051384	14102
GO:0045060	14102
GO:0005576	14102
GO:0031265	14102
GO:0097284	14102
GO:0045637	14102
GO:0042802	14102
GO:0008625	14102
GO:0070227	14102
GO:0097190	14102
GO:0006915	14102
GO:0031334	14102
GO:0050869	14102
GO:0043029	14102
GO:0019724	14102
GO:0097049	14102
GO:0097527	14102
GO:0006924	14102
GO:0009636	14102
GO:0009986	14102
GO:0071285	14102
GO:0007623	14102
GO:0097192	14102
GO:0097191	14102
GO:0005515	68652
GO:1902894	20807
GO:0048821	20807
GO:0001947	20807
GO:0055003	20807
GO:0002521	20807
GO:0030878	20807
GO:0030900	20807
GO:0060218	20807
GO:0070878	20807
GO:0098609	20807
GO:0061029	20807
GO:0030220	20807
GO:0030036	20807
GO:0033561	20807
GO:0045893	20807
GO:0005515	20807
GO:0000981	20807
GO:0001569	20807
GO:0035912	20807
GO:0010735	20807
GO:0045944	20807
GO:0001228	20807
GO:0060534	20807
GO:0060532	20807
GO:0030155	20807
GO:0000978	20807
GO:0003700	20807
GO:0048538	20807
GO:0061629	20807
GO:0000785	20807
GO:0007369	20807
GO:0051491	20807
GO:0006355	20807
GO:0030038	20807
GO:0061145	20807
GO:0060324	20807
GO:1902895	20807
GO:0001701	20807
GO:0031490	20807
GO:0060947	20807
GO:0002042	20807
GO:0007160	20807
GO:0007507	20807
GO:0043565	20807
GO:0060292	20807
GO:0001764	20807
GO:0003682	20807
GO:0048589	20807
GO:0010736	20807
GO:0045773	20807
GO:0090136	20807
GO:0003257	20807
GO:0090009	20807
GO:0043589	20807
GO:0070830	20807
GO:0005737	20807
GO:0043149	20807
GO:0022028	20807
GO:0045059	20807
GO:0021766	20807
GO:0060425	20807
GO:0030168	20807
GO:0002011	20807
GO:0060347	20807
GO:0045214	20807
GO:0005634	20807
GO:0003677	20807
GO:0008306	20807
GO:0010669	20807
GO:0046716	20807
GO:0035855	20807
GO:0031175	20807
GO:0001707	20807
GO:0007015	20807
GO:0019858	26413
GO:0030878	26413
GO:0004707	26413
GO:0060716	26413
GO:0060291	26413
GO:0009887	26413
GO:0005515	26413
GO:0031143	26413
GO:0033598	26413
GO:0001784	26413
GO:0008353	26413
GO:0016301	26413
GO:0035094	26413
GO:0048538	26413
GO:0030278	26413
GO:0060440	26413
GO:0050852	26413
GO:0032496	26413
GO:0018105	26413
GO:0005739	26413
GO:0004674	26413
GO:0006468	26413
GO:0042802	26413
GO:0018107	26413
GO:0071356	26413
GO:0060324	26413
GO:0006974	26413
GO:0031663	26413
GO:0070371	26413
GO:0007507	26413
GO:0019902	26413
GO:0004672	26413
GO:0060020	26413
GO:0043330	26413
GO:0042473	26413
GO:0014032	26413
GO:0005737	26413
GO:0050853	26413
GO:0005829	26413
GO:0061308	26413
GO:0004708	26413
GO:0060425	26413
GO:0005634	26413
GO:0030641	26413
GO:0097011	26413
GO:0000165	26413
GO:0045596	26413
GO:0030878	26417
GO:0051090	26417
GO:0004707	26417
GO:0051216	26417
GO:0009887	26417
GO:0005515	26417
GO:0031143	26417
GO:0001784	26417
GO:1904417	26417
GO:0048538	26417
GO:0030278	26417
GO:0060440	26417
GO:0032496	26417
GO:0006468	26417
GO:0071356	26417
GO:0060324	26417
GO:0006974	26417
GO:0031663	26417
GO:0070371	26417
GO:0004672	26417
GO:0019233	26417
GO:0060020	26417
GO:0043330	26417
GO:0006351	26417
GO:0042473	26417
GO:0014032	26417
GO:0005737	26417
GO:0005829	26417
GO:0061308	26417
GO:0004708	26417
GO:0060425	26417
GO:0005634	26417
GO:0030641	26417
GO:2000657	26417
GO:0071347	26400
GO:0043507	26400
GO:0008545	26400
GO:0019903	26400
GO:0004707	26400
GO:0005634	26400
GO:0000287	26400
GO:0009611	26400
GO:0007254	26400
GO:0005515	26400
GO:0071222	26400
GO:2000671	26400
GO:0005737	26400
GO:0046330	26400
GO:0005515	26403
GO:1901621	18747
GO:0031594	18747
GO:0004691	18747
GO:0036126	18747
GO:0000287	18747
GO:0005515	18747
GO:0070417	18747
GO:0051726	18747
GO:0001843	18747
GO:0046827	18747
GO:0050804	18747
GO:0030145	18747
GO:1990044	18747
GO:0043197	18747
GO:0018105	18747
GO:0005739	18747
GO:0004674	18747
GO:0006468	18747
GO:0018107	18747
GO:0048240	18747
GO:0046777	18747
GO:0034237	18747
GO:0004672	18747
GO:0001669	18747
GO:0019904	18747
GO:0070613	18747
GO:0005737	18747
GO:0005886	18747
GO:0005634	18747
GO:0097546	18747
GO:0005524	18747
GO:0005952	18747
GO:0001707	18747
GO:0071374	18747
GO:0001843	18749
GO:1901621	18749
GO:0004691	18749
GO:0000287	18749
GO:0097546	18749
GO:0005524	18749
GO:0070613	18749
GO:0006468	18749
GO:0010829	18751
GO:0099171	18751
GO:0071322	18751
GO:0005515	18751
GO:0006816	18751
GO:0030949	18751
GO:0004697	18751
GO:0008091	18751
GO:0045766	18751
GO:0051092	18751
GO:0050861	18751
GO:0004674	18751
GO:0006468	18751
GO:0044305	18751
GO:0006874	18751
GO:2000300	18751
GO:0042113	18751
GO:0099523	18751
GO:0005737	18751
GO:0050853	18751
GO:0005246	18751
GO:0005634	18751
GO:0043123	18751
GO:0005525	15461
GO:0007265	15461
GO:0043524	15461
GO:0008284	15461
GO:0042832	15461
GO:0097193	15461
GO:0032729	15461
GO:0007569	15461
GO:0006897	15461
GO:0050852	15461
GO:0010628	15461
GO:0042088	15461
GO:0007264	15461
GO:0005515	15461
GO:0060612	15461
GO:0048169	15461
GO:0002318	109880
GO:0030878	109880
GO:0010628	109880
GO:0060291	109880
GO:1900026	109880
GO:0005515	109880
GO:0045580	109880
GO:0008542	109880
GO:0043005	109880
GO:2000301	109880
GO:0043524	109880
GO:0048538	109880
GO:0050852	109880
GO:0051496	109880
GO:0005739	109880
GO:0006468	109880
GO:0060324	109880
GO:0043368	109880
GO:0046632	109880
GO:0030154	109880
GO:0048680	109880
GO:0048679	109880
GO:0050772	109880
GO:0004672	109880
GO:2000352	109880
GO:0043367	109880
GO:0060323	109880
GO:0042127	109880
GO:0005737	109880
GO:0070374	109880
GO:0071466	109880
GO:0010764	109880
GO:0005886	109880
GO:0043369	109880
GO:0035019	109880
GO:0044297	109880
GO:0030154	110157
GO:0001934	110157
GO:0035773	110157
GO:0030878	110157
GO:0071550	110157
GO:0035019	110157
GO:0048538	110157
GO:0048011	110157
GO:1902042	110157
GO:0035994	110157
GO:0045104	110157
GO:0005515	110157
GO:0045944	110157
GO:0031143	110157
GO:0031267	110157
GO:0001678	110157
GO:0060324	110157
GO:0002224	110651
GO:0032496	110651
GO:0005515	110651
GO:0004674	110651
GO:0019901	110651
GO:0045177	12540
GO:0048664	12540
GO:0060501	12540
GO:0031256	12540
GO:0005515	12540
GO:0048549	12540
GO:0034332	12540
GO:0043552	12540
GO:0071944	12540
GO:0042995	12540
GO:0043393	12540
GO:0045335	12540
GO:0031252	12540
GO:0051491	12540
GO:0043410	12540
GO:0030742	12540
GO:0006468	12540
GO:0035088	12540
GO:0019901	12540
GO:0060997	12540
GO:0007097	12540
GO:0060047	12540
GO:0071346	12540
GO:0051647	12540
GO:0003161	12540
GO:0003924	12540
GO:0005737	12540
GO:0005911	12540
GO:0034613	12540
GO:0000322	12540
GO:0046847	12540
GO:0036336	12540
GO:0005829	12540
GO:0043209	12540
GO:0005886	12540
GO:0086101	12540
GO:0006897	12540
GO:0003253	12540
GO:0035050	12540
GO:0007088	12540
GO:0090023	19354
GO:0007186	19354
GO:0008284	19354
GO:0060753	19354
GO:0030031	19354
GO:0030036	19354
GO:0006935	19354
GO:0016020	19354
GO:0005635	19354
GO:0010592	19354
GO:0043304	19354
GO:0042129	19354
GO:0003924	19354
GO:0005737	19354
GO:0019887	19354
GO:0097153	12367
GO:0045165	12367
GO:0005515	12367
GO:0097200	12367
GO:0009411	12367
GO:0030216	12367
GO:0051402	12367
GO:0016485	12367
GO:0008627	12367
GO:0006974	12367
GO:0007507	12367
GO:0006915	12367
GO:0061713	12367
GO:0046007	12367
GO:0043029	12367
GO:0030889	12367
GO:0043065	12367
GO:0071310	12367
GO:0004197	12367
GO:0010033	12367
GO:0005737	12367
GO:0001782	12367
GO:0004190	12367
GO:0004861	12367
GO:0004175	12367
GO:0034349	12367
GO:0097194	12367
GO:0005634	12367
GO:0008234	12367
GO:0045786	12367
GO:0045736	12367
GO:0009611	12367
GO:0007605	12367
GO:0008233	12367
GO:0051726	17873
GO:0043410	17873
GO:0005515	17873
GO:0006469	17873
GO:0035556	26411
GO:0005515	26411
GO:0005524	26411
GO:0004674	26411
GO:0006468	26411
GO:0030426	26404
GO:0045860	26404
GO:0043507	26404
GO:0005829	26404
GO:0030424	26404
GO:0005886	26404
GO:0006468	26404
GO:2000672	26404
GO:0016572	26404
GO:0018105	26404
GO:0042803	26404
GO:0007254	26404
GO:0004674	26404
GO:0043539	26404
GO:0018107	26404
GO:0046777	26404
GO:0045860	71751
GO:0043507	71751
GO:0150012	71751
GO:0014042	71751
GO:1905492	71751
GO:0018105	71751
GO:0045773	71751
GO:0007254	71751
GO:0004674	71751
GO:0043539	71751
GO:0007010	65964
GO:0042733	65964
GO:0035556	65964
GO:0005634	65964
GO:0000287	65964
GO:0004709	65964
GO:0005524	65964
GO:0060173	65964
GO:0004674	65964
GO:0006468	65964
GO:0005737	65964
GO:0034976	26408
GO:0097300	26408
GO:0010941	26408
GO:1902170	26408
GO:0045663	26408
GO:0038066	26408
GO:0004709	26408
GO:0043065	26408
GO:0043410	26408
GO:0005515	26408
GO:1901216	26408
GO:0070059	26408
GO:0019901	26408
GO:0008631	26408
GO:0046330	26408
GO:0060043	19094
GO:0005829	19094
GO:0001649	19094
GO:0004707	19094
GO:0060348	19094
GO:0060044	19094
GO:0005515	19094
GO:0004674	19094
GO:0000165	19094
GO:0032991	17165
GO:0007265	17165
GO:0032156	17165
GO:0090400	17165
GO:0051019	17165
GO:0004672	17165
GO:0002039	17165
GO:0005634	17165
GO:0032007	17165
GO:0005515	17165
GO:0060999	17165
GO:0004674	17165
GO:0005737	17165
GO:0032496	102626
GO:0044351	102626
GO:0002224	102626
GO:0005515	56613
GO:0000165	23938
GO:0005515	23938
GO:0007507	23938
GO:0005819	23938
GO:0070885	23939
GO:0045765	23939
GO:0005829	23939
GO:0043066	23939
GO:0004672	23939
GO:0005634	23939
GO:0018105	23939
GO:0005515	23939
GO:0004674	23939
GO:0006468	23939
GO:0033192	19056
GO:0034097	19056
GO:0048741	19056
GO:0030217	19056
GO:0005515	19056
GO:0031987	19056
GO:0030018	19056
GO:0001946	19056
GO:0006468	19056
GO:0023057	19056
GO:0007507	19056
GO:0043029	19056
GO:0010468	19056
GO:0098978	19056
GO:0001915	19056
GO:0017156	19056
GO:0004722	19056
GO:0006470	19056
GO:0005886	19056
GO:0030315	19056
GO:0035774	19056
GO:1900242	19056
GO:0022011	19058
GO:0098688	19058
GO:0099170	19058
GO:0004721	19058
GO:0005515	19058
GO:0001569	19058
GO:0060487	19058
GO:0033173	19058
GO:0007507	19058
GO:0045202	19058
GO:0006606	19058
GO:0098978	19058
GO:0014044	19058
GO:0042383	19058
GO:0005955	19058
GO:0006470	19058
GO:0034504	19058
GO:0098685	19058
GO:0099149	19058
GO:0001837	19058
GO:0019902	19058
GO:0032094	11651
GO:0042981	11651
GO:0043066	11651
GO:0031641	11651
GO:0036064	11651
GO:0043491	11651
GO:0060716	11651
GO:0001893	11651
GO:0010628	11651
GO:0005515	11651
GO:0010467	11651
GO:0005819	11651
GO:0048266	11651
GO:0071363	11651
GO:0090201	11651
GO:0009725	11651
GO:0045944	11651
GO:0032287	11651
GO:0036294	11651
GO:0005977	11651
GO:2001243	11651
GO:0032991	11651
GO:2000010	11651
GO:0071364	11651
GO:0042593	11651
GO:0035924	11651
GO:0010975	11651
GO:0006954	11651
GO:0030163	11651
GO:0018105	11651
GO:0005739	11651
GO:0060709	11651
GO:0004674	11651
GO:0006468	11651
GO:0051146	11651
GO:0010763	11651
GO:0071356	11651
GO:0019901	11651
GO:0031663	11651
GO:1901653	11651
GO:0046622	11651
GO:0010629	11651
GO:0001649	11651
GO:0004672	11651
GO:0008286	11651
GO:0016567	11651
GO:0043154	11651
GO:0010033	11651
GO:0005737	11651
GO:0005911	11651
GO:0009408	11651
GO:0005829	11651
GO:0032436	11651
GO:0071380	11651
GO:0005886	11651
GO:0008637	11651
GO:0007281	11651
GO:0097194	11651
GO:0005634	11651
GO:0032869	11651
GO:0010765	11651
GO:0097011	11651
GO:0032880	11651
GO:0006006	11651
GO:0022011	18015
GO:0030198	18015
GO:0030199	18015
GO:0048715	18015
GO:0008285	18015
GO:0030036	18015
GO:0032228	18015
GO:0001656	18015
GO:0005515	18015
GO:0048485	18015
GO:0001666	18015
GO:0042060	18015
GO:0048169	18015
GO:0008542	18015
GO:0007519	18015
GO:0043547	18015
GO:0007265	18015
GO:0016525	18015
GO:0001952	18015
GO:0007420	18015
GO:0006469	18015
GO:0046929	18015
GO:0043525	18015
GO:0045124	18015
GO:0061534	18015
GO:0061535	18015
GO:0043407	18015
GO:0048712	18015
GO:0021510	18015
GO:0045671	18015
GO:0042308	18015
GO:0034605	18015
GO:0098597	18015
GO:0021987	18015
GO:0007154	18015
GO:0008625	18015
GO:2001241	18015
GO:0048745	18015
GO:0007406	18015
GO:0007507	18015
GO:0030325	18015
GO:0001649	18015
GO:1900271	18015
GO:0014065	18015
GO:0001889	18015
GO:0046580	18015
GO:0043065	18015
GO:0035021	18015
GO:0001953	18015
GO:0010468	18015
GO:0045685	18015
GO:0043408	18015
GO:0048853	18015
GO:0005096	18015
GO:0042127	18015
GO:0021897	18015
GO:0005737	18015
GO:0048147	18015
GO:0045765	18015
GO:0045762	18015
GO:0043473	18015
GO:0021764	18015
GO:0043409	18015
GO:0021915	18015
GO:0007422	18015
GO:0001937	18015
GO:0048593	18015
GO:0048844	18015
GO:0048820	18015
GO:0001938	18015
GO:0000165	18015
GO:0014044	18015
GO:0030336	18015
GO:0001726	218397
GO:0005515	218397
GO:0005886	218397
GO:0006470	320139
GO:1990264	72349
GO:0004721	72349
GO:0006470	72349
GO:0042059	72349
GO:0071364	72349
GO:0035335	72349
GO:0051893	72349
GO:0008138	72349
GO:0051019	13537
GO:0005515	13537
GO:0004721	13537
GO:0006470	13537
GO:0050680	63953
GO:0032873	63953
GO:0046329	63953
GO:0090335	63953
GO:0006470	63953
GO:0002819	63953
GO:0070373	63953
GO:1905042	63953
GO:0010633	63953
GO:0033549	63953
GO:0032496	63953
GO:0043508	63953
GO:0044387	63953
GO:0048709	63953
GO:0045088	63953
GO:0060266	63953
GO:0004721	67603
GO:0006470	67603
GO:0060420	67603
GO:0005515	67603
GO:0001933	67603
GO:0017017	75590
GO:0005737	75590
GO:0043409	75590
GO:0043278	19060
GO:0005829	19060
GO:0004721	19060
GO:0003723	19060
GO:0005515	19060
GO:0006499	19043
GO:0016020	19043
GO:0005829	19043
GO:0006470	19043
GO:0099634	15481
GO:0051082	15481
GO:0006457	15481
GO:0005515	15481
GO:0098793	15481
GO:0051726	15481
GO:0044829	15481
GO:0051085	15481
GO:0061077	15481
GO:0001786	15481
GO:0061738	15481
GO:0098690	15481
GO:0070062	15481
GO:0016887	15481
GO:0048026	15481
GO:0098684	15481
GO:0098978	15481
GO:0005737	15481
GO:0048471	15481
GO:0043209	15481
GO:0005829	15481
GO:0072318	15481
GO:0099175	15481
GO:0044788	15481
GO:0005770	15481
GO:0009408	15511
GO:0043066	15511
GO:0002199	15511
GO:0044297	15511
GO:0006457	15511
GO:0005515	15511
GO:0005739	15511
GO:0044183	15511
GO:0007339	15511
GO:0043154	15511
GO:0001934	15512
GO:0043209	15512
GO:0051861	15512
GO:0009986	15512
GO:0032781	15512
GO:1901896	15512
GO:0072687	15512
GO:0070194	15512
GO:0036128	15512
GO:0005739	15512
GO:0005515	15512
GO:0007283	15512
GO:0001673	15512
GO:0007140	15512
GO:0010971	15512
GO:0007286	15512
GO:0000795	15512
GO:0007141	15512
GO:0043025	12287
GO:0008331	12287
GO:0008217	12287
GO:0007626	12287
GO:0008016	12287
GO:0051924	12287
GO:0005891	12287
GO:0005245	12287
GO:0007269	12287
GO:0016020	12287
GO:0030425	12287
GO:0070588	12287
GO:0005515	12287
GO:0006816	12287
GO:0048265	12287
GO:0008331	12289
GO:0007188	12289
GO:0045762	12289
GO:0005886	12289
GO:0086059	12289
GO:0086046	12289
GO:0030506	12289
GO:0099635	12289
GO:1901379	12289
GO:0086091	12289
GO:0070588	12289
GO:0030018	12289
GO:0005515	12289
GO:0060372	12289
GO:0099059	12289
GO:0098683	12289
GO:0007605	12289
GO:1901016	12289
GO:0005886	12291
GO:0001508	12291
GO:0002027	12291
GO:0010045	12291
GO:0005245	12291
GO:0008332	12291
GO:0005515	12291
GO:0060371	12291
GO:0007268	12291
GO:0007519	12292
GO:0002074	12292
GO:0006816	12292
GO:0048741	12292
GO:0006936	12292
GO:0043501	12292
GO:0005245	12292
GO:0007528	12292
GO:0001501	12292
GO:0007520	12292
GO:0030315	12292
GO:0055001	12292
GO:0007029	12292
GO:0006941	12292
GO:0016529	12292
GO:0005515	12297
GO:0005891	12297
GO:0050852	12297
GO:0019228	239556
GO:0030431	239556
GO:0098685	54376
GO:0036477	54376
GO:0006605	54376
GO:0032281	54376
GO:0005515	54376
GO:0098978	54376
GO:0008104	54376
GO:0099645	54376
GO:0099061	54376
GO:0001701	66513
GO:0035904	66513
GO:0030324	66513
GO:0003279	66513
GO:0043410	66513
GO:0019209	66513
GO:0007179	66513
GO:0005515	66513
GO:0003007	66513
GO:0060976	66513
GO:0032755	16180
GO:0099560	16180
GO:0019221	16180
GO:0099151	16180
GO:0004908	16180
GO:0099545	16180
GO:0032736	16180
GO:0051965	16180
GO:0032753	16180
GO:0038172	16180
GO:0005515	16180
GO:1905606	16180
GO:0098978	16180
GO:0051092	16180
GO:0002114	16180
GO:0032754	16180
GO:0019221	266632
GO:0005515	266632
GO:0005149	266632
GO:0070498	22034
GO:0005811	22034
GO:0030316	22034
GO:0042088	22034
GO:0043011	22034
GO:0009887	22034
GO:0005515	22034
GO:0007165	22034
GO:0001843	22034
GO:0000209	22034
GO:0045453	22034
GO:0042102	22034
GO:0070534	22034
GO:0006955	22034
GO:0051092	22034
GO:0001503	22034
GO:0046849	22034
GO:0001701	22034
GO:0009898	22034
GO:0032755	22034
GO:0002637	22034
GO:0048468	22034
GO:0016567	22034
GO:0004842	22034
GO:0061630	22034
GO:0042475	22034
GO:0007249	22034
GO:0005829	22034
GO:0031666	22034
GO:0043123	22034
GO:0035631	22034
GO:0097400	22034
GO:0019886	22034
GO:0032735	22034
GO:0001525	11600
GO:0050731	11600
GO:0030097	11600
GO:0005515	11600
GO:0031589	11600
GO:0007169	11600
GO:0045785	11600
GO:0043524	11600
GO:0043393	11600
GO:0042308	11600
GO:0072012	11600
GO:0043116	11600
GO:0001701	11600
GO:0014068	11600
GO:0032680	11600
GO:0005102	11600
GO:0033138	11600
GO:0002719	11600
GO:2000446	11600
GO:0043122	11600
GO:0001933	11600
GO:0005615	12977
GO:0045860	12977
GO:0030316	12977
GO:0010628	12977
GO:0005515	12977
GO:0042803	12977
GO:0040018	12977
GO:0045657	12977
GO:0048873	12977
GO:0045672	12977
GO:0030278	12977
GO:0003006	12977
GO:0046579	12977
GO:0042802	12977
GO:0060763	12977
GO:0030335	12977
GO:0045651	12977
GO:0038145	12977
GO:0060444	12977
GO:0060611	12977
GO:0005157	12977
GO:0061518	12977
GO:0042488	12977
GO:1990682	12977
GO:0002158	12977
GO:0001954	12977
GO:0048013	13638
GO:0046875	13638
GO:0048013	13640
GO:0050731	13640
GO:0005169	13640
GO:0005515	13640
GO:0046875	13640
GO:0071372	13640
GO:0071944	13640
GO:0048672	13640
GO:0022407	13640
GO:1904322	13640
GO:0032956	13640
GO:0061178	13640
GO:0099560	13640
GO:0007411	13640
GO:0098982	13640
GO:0005886	13640
GO:0005912	13640
GO:0048668	13640
GO:0051965	13640
GO:0043087	13640
GO:0031290	13640
GO:0045499	13640
GO:0005604	13640
GO:0005615	13874
GO:0032755	13874
GO:0008284	13874
GO:0045840	13874
GO:0008285	13874
GO:0030297	13874
GO:0005154	13874
GO:0001819	13874
GO:0007173	13874
GO:0045740	13874
GO:0045089	13874
GO:0048018	13874
GO:0005615	14165
GO:0048286	14165
GO:0030878	14165
GO:0050918	14165
GO:0005515	14165
GO:0060595	14165
GO:0042056	14165
GO:0030949	14165
GO:0045931	14165
GO:0042472	14165
GO:0050679	14165
GO:0030538	14165
GO:0060173	14165
GO:0032808	14165
GO:0021983	14165
GO:0007267	14165
GO:0070352	14165
GO:0031069	14165
GO:0048807	14165
GO:0060915	14165
GO:0010634	14165
GO:0035019	14165
GO:0048566	14165
GO:0060445	14165
GO:0008589	14165
GO:0051145	14165
GO:0050872	14165
GO:0045747	14165
GO:0090263	14165
GO:0008285	14165
GO:0009887	14165
GO:0008544	14165
GO:0060541	14165
GO:0045944	14165
GO:0060661	14165
GO:0007435	14165
GO:0048146	14165
GO:0003338	14165
GO:0001974	14165
GO:0030177	14165
GO:0050930	14165
GO:0030324	14165
GO:0060510	14165
GO:0035108	14165
GO:0060425	14165
GO:0060664	14165
GO:0035265	14165
GO:0030916	14165
GO:0060019	14165
GO:0060667	14165
GO:0031076	14165
GO:0048536	14165
GO:0060879	14165
GO:0048557	14165
GO:0008284	14165
GO:0009880	14165
GO:0006935	14165
GO:0060441	14165
GO:0048645	14165
GO:0061115	14165
GO:0048752	14165
GO:0060665	14165
GO:0010468	14165
GO:0042475	14165
GO:0007368	14165
GO:0030855	14165
GO:0032925	14165
GO:0060496	14165
GO:0048730	14165
GO:0045596	14165
GO:0060174	14165
GO:0010838	14165
GO:0045893	14165
GO:0060615	14165
GO:0048565	14165
GO:0001759	14165
GO:0060513	14165
GO:0031016	14165
GO:0048514	14165
GO:0000132	14165
GO:0060594	14165
GO:0070384	14165
GO:0048808	14165
GO:2001240	14165
GO:0060436	14165
GO:0070374	14165
GO:0060449	14165
GO:0042693	14165
GO:0008083	14205
GO:0005615	14205
GO:0008283	14205
GO:0043185	14205
GO:0008284	14205
GO:0009617	14205
GO:0043184	14205
GO:0005576	14205
GO:0071542	14205
GO:0005515	14205
GO:0042802	14205
GO:0048010	14205
GO:0005615	16002
GO:0050731	16002
GO:0031056	16002
GO:0051147	16002
GO:0009887	16002
GO:0005515	16002
GO:0040018	16002
GO:0043539	16002
GO:0045944	16002
GO:0060720	16002
GO:0001934	16002
GO:0038028	16002
GO:0051146	16002
GO:0001701	16002
GO:0046622	16002
GO:0001649	16002
GO:2000467	16002
GO:0062023	16002
GO:0060669	16002
GO:0001892	16002
GO:0051148	16002
GO:0045725	16002
GO:0043085	16002
GO:0048018	16002
GO:0046628	16002
GO:0005159	16002
GO:0000122	16002
GO:0031017	16002
GO:0048633	16002
GO:0005829	16333
GO:0062023	16333
GO:0005615	17311
GO:0070668	17311
GO:0050731	17311
GO:0043066	17311
GO:0001755	17311
GO:0005515	17311
GO:0045636	17311
GO:0002687	17311
GO:0008284	17311
GO:0005125	17311
GO:0043406	17311
GO:0016021	17311
GO:0046579	17311
GO:1902035	17311
