gene1	gene2	goIds1	goIds2
hsa:5313	hsa:4825	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0032024', 'GO:0048715', 'GO:0022008', 'GO:0031018', 'GO:0009410', 'GO:0048714', 'GO:0044342', 'GO:0006357', 'GO:0030516', 'GO:0045666', 'GO:0003323', 'GO:0030182', 'GO:0009887', 'GO:0006366', 'GO:0000122', 'GO:0035094', 'GO:0021953', 'GO:0071345', 'GO:2001222', 'GO:0007224', 'GO:0003310', 'GO:0048709', 'GO:0003309', 'GO:0071375']
hsa:5313	hsa:3110	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0000122', 'GO:0008150']
hsa:5313	hsa:168620	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0048312', 'GO:0010832', 'GO:0007030', 'GO:0042149', 'GO:0051649', 'GO:0030968', 'GO:0007267', 'GO:0002071', 'GO:0019722', 'GO:0042593', 'GO:0072560', 'GO:0006355', 'GO:0045944', 'GO:0006851', 'GO:0007186']
hsa:5313	hsa:3087	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0016973', 'GO:0035050', 'GO:0002573', 'GO:0031016', 'GO:0022027', 'GO:0001701', 'GO:0009952', 'GO:0010944', 'GO:0048568', 'GO:0007492', 'GO:0045736', 'GO:0006357', 'GO:0061011', 'GO:0071103', 'GO:0090263', 'GO:0006406', 'GO:0030183', 'GO:0030097', 'GO:0090009', 'GO:0009887', 'GO:0007165', 'GO:0000122', 'GO:0001889', 'GO:0030878', 'GO:0060431', 'GO:0061010', 'GO:0030900', 'GO:0007219', 'GO:0042127', 'GO:0030154', 'GO:0034504', 'GO:0035264', 'GO:0070663', 'GO:0070365', 'GO:0030948', 'GO:0002009', 'GO:0001570', 'GO:0043434', 'GO:0010621', 'GO:0061009', 'GO:0016525', 'GO:0045892', 'GO:0045944', 'GO:0030177', 'GO:0048853', 'GO:0048729', 'GO:0045893', 'GO:0061017']
hsa:5313	hsa:2645	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0006002', 'GO:0032024', 'GO:0070509', 'GO:0006006', 'GO:0019932', 'GO:0007204', 'GO:0042327', 'GO:0006013', 'GO:0006096', 'GO:0009749', 'GO:0044320', 'GO:0032811', 'GO:0042593', 'GO:0050796', 'GO:0051156', 'GO:0006003', 'GO:0001678', 'GO:0006739', 'GO:0061621', 'GO:0055088', 'GO:0045725', 'GO:0032869', 'GO:0045721', 'GO:0005978', 'GO:0042149', 'GO:0043266', 'GO:0006007', 'GO:0045821', 'GO:0046835', 'GO:1902659']
hsa:5313	hsa:3375	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0042755', 'GO:0043065', 'GO:0007165', 'GO:0045453', 'GO:0031333', 'GO:0010823', 'GO:0007267', 'GO:0043950', 'GO:0045671', 'GO:0045779', 'GO:0030316', 'GO:0010739', 'GO:0050850', 'GO:0097647', 'GO:0006915', 'GO:1905907', 'GO:0006006', 'GO:0019233']
hsa:5313	hsa:3172	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0032496', 'GO:0070328', 'GO:0071456', 'GO:0007548', 'GO:0045722', 'GO:0071548', 'GO:0007164', 'GO:0007596', 'GO:0035983', 'GO:0009410', 'GO:0006357', 'GO:0009749', 'GO:0045930', 'GO:0042593', 'GO:0050796', 'GO:0006805', 'GO:0042632', 'GO:0010628', 'GO:0010470', 'GO:0030308', 'GO:0045723', 'GO:0055088', 'GO:0006366', 'GO:0019216', 'GO:0042752', 'GO:0042532', 'GO:0042308', 'GO:0051591', 'GO:0023019', 'GO:0006637', 'GO:0030154', 'GO:0030336', 'GO:0031667', 'GO:0070365', 'GO:0045216', 'GO:0006629', 'GO:0055091', 'GO:0008285', 'GO:0045944', 'GO:0045892', 'GO:0006355', 'GO:0032534', 'GO:0045893', 'GO:0006591']
hsa:5313	hsa:6927	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0030073', 'GO:0032024', 'GO:0071233', 'GO:0001890', 'GO:0046323', 'GO:0006699', 'GO:0060261', 'GO:0048341', 'GO:0006357', 'GO:0035565', 'GO:0009749', 'GO:0042593', 'GO:0071333', 'GO:0010918', 'GO:0010801', 'GO:0006783', 'GO:0010628', 'GO:0015908', 'GO:0048608', 'GO:0006366', 'GO:2001171', 'GO:1903799', 'GO:0001889', 'GO:0000122', 'GO:0051897', 'GO:0043691', 'GO:0001934', 'GO:0030111', 'GO:0030262', 'GO:0043066', 'GO:0006979', 'GO:0008104', 'GO:1902031', 'GO:0072752', 'GO:0045453', 'GO:0001824', 'GO:0006633', 'GO:0030326', 'GO:0006338', 'GO:0008203', 'GO:0046883', 'GO:0006355', 'GO:0015721', 'GO:0045944', 'GO:0035623', 'GO:0045893']
hsa:5313	hsa:5078	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	[]
hsa:5313	hsa:4821	['GO:0006096', 'GO:0009749', 'GO:0051591', 'GO:0032869', 'GO:0001666', 'GO:0007584', 'GO:0042866', 'GO:0071872', 'GO:0033198', 'GO:0010038']	['GO:0014070', 'GO:0048708', 'GO:0061101', 'GO:0003329', 'GO:0003327', 'GO:0014003', 'GO:0031018', 'GO:0048714', 'GO:0009749', 'GO:0045666', 'GO:0030858', 'GO:0003323', 'GO:0010628', 'GO:0030182', 'GO:0032570', 'GO:0007420', 'GO:0048565', 'GO:0021529', 'GO:0007399', 'GO:0021530', 'GO:0030154', 'GO:0003326', 'GO:0060580', 'GO:0021522', 'GO:0021554', 'GO:0007224', 'GO:0048709', 'GO:0003309', 'GO:0006355', 'GO:0045944', 'GO:0045665', 'GO:0048665', 'GO:0048468']
