gene1	gene2	goIds1	goIds2
hsa:5438	hsa:5435	['GO:0006366']	['GO:0006360', 'GO:0006366', 'GO:0006383', 'GO:0008150']
hsa:5438	hsa:548644	['GO:0006366']	[]
hsa:5438	hsa:171568	['GO:0006366']	['GO:0006139', 'GO:0006383', 'GO:0008150']
hsa:5438	hsa:9533	['GO:0006366']	['GO:0006360', 'GO:0008150']
hsa:5441	hsa:55703	['GO:0006366', 'GO:0006356']	['GO:0042796', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5441	hsa:5438	['GO:0006366', 'GO:0006356']	['GO:0006366']
hsa:5441	hsa:221830	['GO:0006366', 'GO:0006356']	['GO:1990830', 'GO:0008150']
hsa:5441	hsa:55718	['GO:0006366', 'GO:0006356']	['GO:0008150']
hsa:5441	hsa:5430	['GO:0006366', 'GO:0006356']	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']
hsa:5441	hsa:10621	['GO:0006366', 'GO:0006356']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5441	hsa:27297	['GO:0006366', 'GO:0006356']	['GO:0007218', 'GO:0006383']
hsa:5441	hsa:30834	['GO:0006366', 'GO:0006356']	['GO:0006139', 'GO:0008150']
hsa:5441	hsa:5433	['GO:0006366', 'GO:0006356']	['GO:0006366', 'GO:0008150']
hsa:5441	hsa:10623	['GO:0006366', 'GO:0006356']	['GO:0006359', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5441	hsa:25885	['GO:0006366', 'GO:0006356']	['GO:0009303', 'GO:1904750']
hsa:5441	hsa:81488	['GO:0006366', 'GO:0006356']	['GO:0051685']
hsa:5441	hsa:5440	['GO:0006366', 'GO:0006356']	['GO:0006366', 'GO:0006383', 'GO:0006356', 'GO:0008150']
hsa:5441	hsa:10622	['GO:0006366', 'GO:0006356']	['GO:0008150', 'GO:0006359', 'GO:0006383', 'GO:0032728', 'GO:0008283', 'GO:0045089', 'GO:0050673']
hsa:5441	hsa:64425	['GO:0006366', 'GO:0006356']	['GO:0008150', 'GO:0042790', 'GO:0001188']
hsa:5441	hsa:84172	['GO:0006366', 'GO:0006356']	['GO:0017126', 'GO:0007566', 'GO:0009303']
hsa:5441	hsa:5439	['GO:0006366', 'GO:0006356']	['GO:0006366', 'GO:0008150']
hsa:5441	hsa:84265	['GO:0006366', 'GO:0006356']	['GO:0006383']
hsa:5441	hsa:5431	['GO:0006366', 'GO:0006356']	['GO:0006366', 'GO:0008150']
hsa:5441	hsa:51082	['GO:0006366', 'GO:0006356']	[]
hsa:5441	hsa:51728	['GO:0006366', 'GO:0006356']	['GO:0006383', 'GO:0008150']
hsa:5441	hsa:661	['GO:0006366', 'GO:0006356']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5441	hsa:246721	['GO:0006366', 'GO:0006356']	[]
hsa:5441	hsa:5436	['GO:0006366', 'GO:0006356']	['GO:0006366']
hsa:5441	hsa:10849	['GO:0006366', 'GO:0006356']	['GO:0007169', 'GO:0009303', 'GO:0008150']
hsa:5441	hsa:5437	['GO:0006366', 'GO:0006356']	['GO:0006366']
hsa:5441	hsa:5432	['GO:0006366', 'GO:0006356']	['GO:0006366']
hsa:5441	hsa:11128	['GO:0006366', 'GO:0006356']	['GO:0042797', 'GO:0045087', 'GO:0032728']
hsa:5441	hsa:5434	['GO:0006366', 'GO:0006356']	['GO:0006366', 'GO:0008150', 'GO:0050821']
hsa:5441	hsa:5435	['GO:0006366', 'GO:0006356']	['GO:0006360', 'GO:0006366', 'GO:0006383', 'GO:0008150']
hsa:5441	hsa:548644	['GO:0006366', 'GO:0006356']	[]
hsa:5441	hsa:171568	['GO:0006366', 'GO:0006356']	['GO:0006139', 'GO:0006383', 'GO:0008150']
hsa:5441	hsa:9533	['GO:0006366', 'GO:0006356']	['GO:0006360', 'GO:0008150']
hsa:221830	hsa:55703	['GO:1990830', 'GO:0008150']	['GO:0042796', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:221830	hsa:5438	['GO:1990830', 'GO:0008150']	['GO:0006366']
hsa:221830	hsa:5441	['GO:1990830', 'GO:0008150']	['GO:0006366', 'GO:0006356']
hsa:221830	hsa:55718	['GO:1990830', 'GO:0008150']	['GO:0008150']
hsa:221830	hsa:5430	['GO:1990830', 'GO:0008150']	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']
hsa:221830	hsa:10621	['GO:1990830', 'GO:0008150']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:221830	hsa:27297	['GO:1990830', 'GO:0008150']	['GO:0007218', 'GO:0006383']
hsa:221830	hsa:30834	['GO:1990830', 'GO:0008150']	['GO:0006139', 'GO:0008150']
hsa:221830	hsa:5433	['GO:1990830', 'GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:221830	hsa:10623	['GO:1990830', 'GO:0008150']	['GO:0006359', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:221830	hsa:25885	['GO:1990830', 'GO:0008150']	['GO:0009303', 'GO:1904750']
hsa:221830	hsa:81488	['GO:1990830', 'GO:0008150']	['GO:0051685']
hsa:221830	hsa:5440	['GO:1990830', 'GO:0008150']	['GO:0006366', 'GO:0006383', 'GO:0006356', 'GO:0008150']
hsa:221830	hsa:10622	['GO:1990830', 'GO:0008150']	['GO:0008150', 'GO:0006359', 'GO:0006383', 'GO:0032728', 'GO:0008283', 'GO:0045089', 'GO:0050673']
hsa:221830	hsa:64425	['GO:1990830', 'GO:0008150']	['GO:0008150', 'GO:0042790', 'GO:0001188']
hsa:221830	hsa:84172	['GO:1990830', 'GO:0008150']	['GO:0017126', 'GO:0007566', 'GO:0009303']
hsa:221830	hsa:5439	['GO:1990830', 'GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:221830	hsa:84265	['GO:1990830', 'GO:0008150']	['GO:0006383']
hsa:221830	hsa:5431	['GO:1990830', 'GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:221830	hsa:51082	['GO:1990830', 'GO:0008150']	[]
hsa:221830	hsa:51728	['GO:1990830', 'GO:0008150']	['GO:0006383', 'GO:0008150']
hsa:221830	hsa:661	['GO:1990830', 'GO:0008150']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:221830	hsa:246721	['GO:1990830', 'GO:0008150']	[]
hsa:221830	hsa:5436	['GO:1990830', 'GO:0008150']	['GO:0006366']
hsa:221830	hsa:10849	['GO:1990830', 'GO:0008150']	['GO:0007169', 'GO:0009303', 'GO:0008150']
hsa:221830	hsa:5437	['GO:1990830', 'GO:0008150']	['GO:0006366']
hsa:221830	hsa:5432	['GO:1990830', 'GO:0008150']	['GO:0006366']
hsa:221830	hsa:11128	['GO:1990830', 'GO:0008150']	['GO:0042797', 'GO:0045087', 'GO:0032728']
hsa:221830	hsa:5434	['GO:1990830', 'GO:0008150']	['GO:0006366', 'GO:0008150', 'GO:0050821']
hsa:221830	hsa:5435	['GO:1990830', 'GO:0008150']	['GO:0006360', 'GO:0006366', 'GO:0006383', 'GO:0008150']
hsa:221830	hsa:548644	['GO:1990830', 'GO:0008150']	[]
hsa:221830	hsa:171568	['GO:1990830', 'GO:0008150']	['GO:0006139', 'GO:0006383', 'GO:0008150']
hsa:221830	hsa:9533	['GO:1990830', 'GO:0008150']	['GO:0006360', 'GO:0008150']
hsa:55718	hsa:55703	['GO:0008150']	['GO:0042796', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:55718	hsa:5438	['GO:0008150']	['GO:0006366']
hsa:55718	hsa:5441	['GO:0008150']	['GO:0006366', 'GO:0006356']
hsa:55718	hsa:221830	['GO:0008150']	['GO:1990830', 'GO:0008150']
hsa:55718	hsa:5430	['GO:0008150']	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']
hsa:55718	hsa:10621	['GO:0008150']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:55718	hsa:27297	['GO:0008150']	['GO:0007218', 'GO:0006383']
hsa:55718	hsa:30834	['GO:0008150']	['GO:0006139', 'GO:0008150']
hsa:55718	hsa:5433	['GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:55718	hsa:10623	['GO:0008150']	['GO:0006359', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:55718	hsa:25885	['GO:0008150']	['GO:0009303', 'GO:1904750']
hsa:55718	hsa:81488	['GO:0008150']	['GO:0051685']
hsa:55718	hsa:5440	['GO:0008150']	['GO:0006366', 'GO:0006383', 'GO:0006356', 'GO:0008150']
hsa:55718	hsa:10622	['GO:0008150']	['GO:0008150', 'GO:0006359', 'GO:0006383', 'GO:0032728', 'GO:0008283', 'GO:0045089', 'GO:0050673']
hsa:55718	hsa:64425	['GO:0008150']	['GO:0008150', 'GO:0042790', 'GO:0001188']
hsa:55718	hsa:84172	['GO:0008150']	['GO:0017126', 'GO:0007566', 'GO:0009303']
hsa:55718	hsa:5439	['GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:55718	hsa:84265	['GO:0008150']	['GO:0006383']
hsa:55718	hsa:5431	['GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:55718	hsa:51082	['GO:0008150']	[]
hsa:55718	hsa:51728	['GO:0008150']	['GO:0006383', 'GO:0008150']
hsa:55718	hsa:661	['GO:0008150']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:55718	hsa:246721	['GO:0008150']	[]
hsa:55718	hsa:5436	['GO:0008150']	['GO:0006366']
hsa:55718	hsa:10849	['GO:0008150']	['GO:0007169', 'GO:0009303', 'GO:0008150']
hsa:55718	hsa:5437	['GO:0008150']	['GO:0006366']
hsa:55718	hsa:5432	['GO:0008150']	['GO:0006366']
hsa:55718	hsa:11128	['GO:0008150']	['GO:0042797', 'GO:0045087', 'GO:0032728']
hsa:55718	hsa:5434	['GO:0008150']	['GO:0006366', 'GO:0008150', 'GO:0050821']
hsa:55718	hsa:5435	['GO:0008150']	['GO:0006360', 'GO:0006366', 'GO:0006383', 'GO:0008150']
hsa:55718	hsa:548644	['GO:0008150']	[]
hsa:55718	hsa:171568	['GO:0008150']	['GO:0006139', 'GO:0006383', 'GO:0008150']
hsa:55718	hsa:9533	['GO:0008150']	['GO:0006360', 'GO:0008150']
hsa:5430	hsa:55703	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0042796', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5430	hsa:5438	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366']
hsa:5430	hsa:5441	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366', 'GO:0006356']
hsa:5430	hsa:221830	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:1990830', 'GO:0008150']
hsa:5430	hsa:55718	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0008150']
hsa:5430	hsa:10621	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5430	hsa:27297	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0007218', 'GO:0006383']
hsa:5430	hsa:30834	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006139', 'GO:0008150']
hsa:5430	hsa:5433	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366', 'GO:0008150']
hsa:5430	hsa:10623	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006359', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5430	hsa:25885	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0009303', 'GO:1904750']
hsa:5430	hsa:81488	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0051685']
hsa:5430	hsa:5440	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366', 'GO:0006383', 'GO:0006356', 'GO:0008150']
hsa:5430	hsa:10622	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0008150', 'GO:0006359', 'GO:0006383', 'GO:0032728', 'GO:0008283', 'GO:0045089', 'GO:0050673']
hsa:5430	hsa:64425	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0008150', 'GO:0042790', 'GO:0001188']
hsa:5430	hsa:84172	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0017126', 'GO:0007566', 'GO:0009303']
hsa:5430	hsa:5439	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366', 'GO:0008150']
hsa:5430	hsa:84265	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006383']
hsa:5430	hsa:5431	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366', 'GO:0008150']
hsa:5430	hsa:51082	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	[]
hsa:5430	hsa:51728	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006383', 'GO:0008150']
hsa:5430	hsa:661	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:5430	hsa:246721	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	[]
hsa:5430	hsa:5436	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366']
hsa:5430	hsa:10849	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0007169', 'GO:0009303', 'GO:0008150']
hsa:5430	hsa:5437	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366']
hsa:5430	hsa:5432	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366']
hsa:5430	hsa:11128	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0042797', 'GO:0045087', 'GO:0032728']
hsa:5430	hsa:5434	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006366', 'GO:0008150', 'GO:0050821']
hsa:5430	hsa:5435	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006360', 'GO:0006366', 'GO:0006383', 'GO:0008150']
hsa:5430	hsa:548644	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	[]
hsa:5430	hsa:171568	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006139', 'GO:0006383', 'GO:0008150']
hsa:5430	hsa:9533	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']	['GO:0006360', 'GO:0008150']
hsa:10621	hsa:55703	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0042796', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:10621	hsa:5438	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366']
hsa:10621	hsa:5441	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366', 'GO:0006356']
hsa:10621	hsa:221830	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:1990830', 'GO:0008150']
hsa:10621	hsa:55718	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0008150']
hsa:10621	hsa:5430	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']
hsa:10621	hsa:27297	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0007218', 'GO:0006383']
hsa:10621	hsa:30834	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006139', 'GO:0008150']
hsa:10621	hsa:5433	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:10621	hsa:10623	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006359', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:10621	hsa:25885	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0009303', 'GO:1904750']
hsa:10621	hsa:81488	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0051685']
hsa:10621	hsa:5440	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366', 'GO:0006383', 'GO:0006356', 'GO:0008150']
hsa:10621	hsa:10622	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0008150', 'GO:0006359', 'GO:0006383', 'GO:0032728', 'GO:0008283', 'GO:0045089', 'GO:0050673']
hsa:10621	hsa:64425	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0008150', 'GO:0042790', 'GO:0001188']
hsa:10621	hsa:84172	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0017126', 'GO:0007566', 'GO:0009303']
hsa:10621	hsa:5439	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:10621	hsa:84265	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006383']
hsa:10621	hsa:5431	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366', 'GO:0008150']
hsa:10621	hsa:51082	['GO:0045089', 'GO:0032728', 'GO:0008150']	[]
hsa:10621	hsa:51728	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006383', 'GO:0008150']
hsa:10621	hsa:661	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:10621	hsa:246721	['GO:0045089', 'GO:0032728', 'GO:0008150']	[]
hsa:10621	hsa:5436	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366']
hsa:10621	hsa:10849	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0007169', 'GO:0009303', 'GO:0008150']
hsa:10621	hsa:5437	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366']
hsa:10621	hsa:5432	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366']
hsa:10621	hsa:11128	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0042797', 'GO:0045087', 'GO:0032728']
hsa:10621	hsa:5434	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006366', 'GO:0008150', 'GO:0050821']
hsa:10621	hsa:5435	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006360', 'GO:0006366', 'GO:0006383', 'GO:0008150']
hsa:10621	hsa:548644	['GO:0045089', 'GO:0032728', 'GO:0008150']	[]
hsa:10621	hsa:171568	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006139', 'GO:0006383', 'GO:0008150']
hsa:10621	hsa:9533	['GO:0045089', 'GO:0032728', 'GO:0008150']	['GO:0006360', 'GO:0008150']
hsa:27297	hsa:55703	['GO:0007218', 'GO:0006383']	['GO:0042796', 'GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:27297	hsa:5438	['GO:0007218', 'GO:0006383']	['GO:0006366']
hsa:27297	hsa:5441	['GO:0007218', 'GO:0006383']	['GO:0006366', 'GO:0006356']
hsa:27297	hsa:221830	['GO:0007218', 'GO:0006383']	['GO:1990830', 'GO:0008150']
hsa:27297	hsa:55718	['GO:0007218', 'GO:0006383']	['GO:0008150']
hsa:27297	hsa:5430	['GO:0007218', 'GO:0006383']	['GO:0006366', 'GO:0014070', 'GO:0033120', 'GO:0071453', 'GO:0006353']
hsa:27297	hsa:10621	['GO:0007218', 'GO:0006383']	['GO:0045089', 'GO:0032728', 'GO:0008150']
hsa:27297	hsa:30834	['GO:0007218', 'GO:0006383']	['GO:0006139', 'GO:0008150']
hsa:27297	hsa:5433	['GO:0007218', 'GO:0006383']	['GO:0006366', 'GO:0008150']
