node_from	from_biotype	node_to	to_biotype	probability	p
4986		cluster:37368		0.0055868611929287	0.0009990009990009
4986		GO:0089717		0.0005194248695148	0.0009990009990009
4986		GO:0045203		0.0005934647210973	0.0009990009990009
4986		cluster:3137		0.0009084518338005	0.0009990009990009
4986		25601		0.0010145898803503	0.0009990009990009
4986		GO:0097633		0.0004148630143694	0.0009990009990009
4986		cluster:723		0.0016050814233426	0.0009990009990009
4986		O60503		0.0003934081043752	0.0009990009990009
4986		GO:0051482		0.0009989631248735	0.0009990009990009
4986		GO:0002394		0.0004293566587965	0.0009990009990009
4986		GO:0002395		0.0006612555222255	0.0009990009990009
4986		GO:0002387		0.0013543684621877	0.0009990009990009
4986		P42866		0.0024907558179164	0.0009990009990009
4986		GO:0002251		0.0014869994269361	0.0009990009990009
4986		GO:0031360		0.0004148630143694	0.0009990009990009
4986		GO:0140546		0.0010919571801635	0.0009990009990009
4986		GO:0002388		0.0006612555222255	0.0009990009990009
4986		GO:0001626		0.0115755952550439	0.0009990009990009
4986		10568		0.0003599320715772	0.0009990009990009
4986		171407		0.0004148385360484	0.0009990009990009
4986		29335		0.0012695038148378	0.0009990009990009
4986		29256		0.0003359023785613	0.0009990009990009
4986		cluster:4537		0.0066160536690536	0.0009990009990009
4986		cluster:4528		0.008134494765248	0.0009990009990009
4986		GO:0004980		0.0003673248217985	0.0009990009990009
4986		GO:0038048		0.0745334000720484	0.0009990009990009
4986		GO:0031635		0.0372976566716825	0.0009990009990009
4986		Q9JKM5		0.0005554018059806	0.0009990009990009
4986		P33535		0.0012441975356756	0.0009990009990009
4986		GO:0004979		0.0064905114187164	0.0009990009990009
4986		GO:0004977		0.000704728757697	0.0009990009990009
4986		O14804		0.0004575351363012	0.0009990009990009
4986		GO:0097634		0.0008813314129555	0.0009990009990009
4986		GO:0031361		0.0008813314129555	0.0009990009990009
4986		GO:0006955		0.0054714308254167	0.0009990009990009
4986		GO:0120101		0.0007683989676373	0.0009990009990009
4986		GO:0032098		0.0008284159157249	0.0009990009990009
