ENTREZ_GENE_A	ENTREZ_GENE_B
54245	360820
54245	500985
54245	361388
116554	24516
116685	64204
24680	116685
116685	64204
24680	64204
25369	24242
25369	24242
24318	24242
24318	25369
24681	25558
24680	25558
25023	25558
25252	315840
25252	50592
50592	315840
50592	25252
25631	24185
29433	17920
686098	140694
686098	25751
686098	500985
686098	25614
686098	305679
140694	686098
25489	24767
24874	6923
24874	6921
29214	10013
64158	10013
10013	29214
10013	64158
10013	29214
10013	64158
24392	25489
116643	25671
56816	24898
29219	24898
56816	24898
24898	56816
25097	6622
29274	64646
29274	64647
29274	691496
29274	64627
25404	29149
25404	114520
25404	308392
25404	29149
25404	114520
25404	308392
314856	24842
24842	314856
11772	65178
11772	60668
11772	117277
11772	313474
11772	140694
11772	117028
365057	25255
25255	365057
25255	365057
29219	24672
29219	116638
24680	29542
25023	29542
24681	29542
25522	29542
25522	29542
24703	29542
24703	29542
29219	117287
29219	291671
29219	362862
29219	29144
29219	54241
29219	25135
117287	29219
117287	291671
117287	362862
117287	29144
117287	54241
117287	25135
291671	29219
291671	117287
81515	6622
79113	6622
25155	6622
81650	6622
64823	6622
29477	171041
29219	171041
29219	58945
171041	29477
309159	29477
171041	4137
309159	4137
29219	302500
29219	64527
29219	291877
29219	81774
29219	362595
29219	29284
29219	140654
29219	63868
29219	291434
29219	29437
29219	29275
29219	289820
29219	84356
29219	24191
29219	65262
29219	24159
29219	64160
29219	24242
29219	29144
29219	64202
29219	64551
29219	295230
29219	29374
29219	29489
29219	171361
29219	362862
29219	494445
29219	25459
29219	124323
29219	362152
29219	83789
29219	680522
29219	29258
29219	65136
29219	362631
29219	29304
29219	65028
29219	294282
29219	64862
29219	24468
29219	64367
29219	79449
29219	81767
29219	64640
29219	54318
29219	287444
29219	84027
29219	24400
29219	201097
29219	301252
29219	299331
29219	266759
29219	140931
29219	81732
29219	252902
29219	362855
29219	24917
117287	25578
117287	64527
117287	291877
117287	56010
117287	362595
117287	140654
117287	29752
117287	63868
117287	64307
117287	287417
117287	64302
117287	29437
117287	29275
117287	171374
117287	24159
117287	60384
117287	64160
117287	64202
117287	117287
117287	24248
117287	64551
117287	295230
117287	29374
117287	54241
117287	29271
117287	24551
117287	25416
117287	296570
117287	171361
117287	29565
117287	362862
117287	25459
117287	64306
117287	362816
117287	81773
117287	122772
117287	122799
117287	29304
117287	360572
117287	28298
117287	26962
117287	315989
117287	25309
117287	299027
117287	307503
117287	316123
117287	297113
117287	287633
117287	29456
117287	25344
117287	360678
117287	29282
117287	25538
117287	304656
117287	291434
117287	305227
117287	313047
117287	366448
117287	117282
117287	362479
117287	117557
117287	25498
117287	29578
117287	83800
117287	114597
117287	24786
117287	24849
117287	64158
117287	500929
117287	29214
117287	116643
117287	117515
56371	360643
78975	5207
25033	10419
25493	14609
116743	85238
116743	140694
140908	85238
140908	140694
24674	85238
24674	140694
24804	307309
307309	24804
116549	24410
29361	18508
29361	17285
29361	110521
29361	13395
29361	15242
29361	11695
29361	15400
29361	18993
29361	22286
29361	13395
29361	15242
29361	22286
29361	18993
29361	21406
29361	50913
29361	16476
29361	12606
29361	13654
29361	20683
29361	18505
8473	65274
8473	100361818
24514	25124
24514	24918
25467	298947
951475	24842
951475	117526
682507	299331
299331	682507
299331	682507
89817	24514
363875	302965
24855	24890
18751	29423
18754	29423
18753	29423
18762	25522
25334	25334
54702	288924
288924	54702
54702	288924
115771	14609
362636	14609
116677	24273
116677	25420
494521	25737
494521	289758
24703	306353
500985	309168
287155	25620
287155	114509
114509	81771
114509	287155
59293	83823
59293	83823
24681	921
24680	921
25023	921
21374	192226
25489	24767
64333	116590
171350	315159
50687	315159
315159	50687
170509	116643
115771	50522
24826	192235
24826	362862
24826	25617
24826	116598
25617	192235
25617	362862
25617	24826
25617	116598
116598	192235
116598	362862
116598	24826
116598	25617
25617	445442
116598	445442
192235	445442
362862	445442
117277	54241
117277	83800
60668	54241
60668	83800
60668	60668
60668	79451
60668	308578
60668	140670
60668	117277
117028	54241
117028	83800
117028	79451
117028	308578
117028	140670
24681	14400
24681	14406
116647	29495
116647	58948
116647	64053
116647	500261
116647	113970
116647	245903
116647	78957
116647	59312
116647	84591
116647	309774
116647	246212
116647	312607
117096	29495
117096	58948
117096	64053
117096	500261
117096	113970
117096	245903
117096	78957
117096	59312
117096	84591
117096	309774
117096	246212
117096	312607
360652	29495
360652	58948
360652	64053
360652	500261
360652	113970
360652	245903
360652	309774
360652	246212
360652	171093
360652	362938
306636	29495
306636	84591
306636	246212
306636	312607
306636	84016
306636	83841
25615	84016
25615	83841
445438	84016
445438	83841
29627	83823
29627	84016
29627	54293
29627	83841
29627	84591
29559	84591
29559	83841
54257	84591
246760	83619
83619	311607
83619	311607
140926	24208
83497	50522
24246	24410
24246	24409
24514	24514
24514	25467
24514	29376
81504	25467
81504	29376
25467	81504
29376	81504
25467	25513
29376	25513
25416	25416
25416	64158
25416	246118
64158	25416
246118	25416
25416	25416
64158	25416
246118	25416
116690	362036
116690	362036
24680	24392
25023	24392
24681	24392
64159	313052
305614	313052
64159	81634
305614	81634
64159	309557
305614	309557
298648	50522
298648	50522
56816	298648
56816	56816
29508	24790
25337	24790
24790	29508
25517	20185
25012	56084
25012	24923
64630	56084
64630	24923
25012	56084
116470	56084
116470	25012
24804	56084
24804	25012
64513	85423
64513	85423
85423	64513
85423	64513
64513	85423
114851	24252
24708	81821
680111	81821
81758	81821
25570	25570
81668	81668
25387	81668
25387	25570
25570	408
25570	409
252859	408
252859	409
25570	25570
25570	252859
252859	252859
24686	84469
84469	24686
362817	24438
5430	311670
24413	299331
24413	266759
117526	117152
117152	117526
81757	84014
81757	83807
81757	403728
81757	403728
24627	4067
24627	6714
24627	2534
117028	60668
117028	140694
2891	84016
231470	84016
231470	84016
13132	308578
13132	140670
13132	54241
13132	83800
13132	116563
13132	81637
117277	308578
117277	140670
117277	54241
117277	83800
117277	116563
117277	81637
85385	81504
500985	81504
500985	85385
59109	83823
25054	315840
24408	14811
24408	14813
24766	24242
497770	24242
25722	24242
20273	24242
24242	25722
60563	7421
50522	312703
57626	84027
84027	57626
81633	57626
57626	315707
84027	315707
362587	24205
362587	79257
362587	84353
362587	84027
24205	362587
24205	79257
24205	84353
24205	84027
80848	80848
1999	24516
79563	944750
17714	291671
79563	291671
6709	500040
24180	2776
24180	408
58960	54292
54292	64363
54292	114486
54292	293621
54292	24605
59109	114486
59109	58960
59109	293621
59109	54292
54292	286923
54292	58960
54292	58960
171050	83782
171050	313474
171050	25319
171050	83782
83782	171050
83782	313474
83782	140694
312694	60668
312694	117028
117028	312694
60668	312694
312694	60668
312694	117028
60668	54241
60668	81637
60668	312694
81637	312694
81637	60668
81637	117028
81637	65178
81637	313474
81637	117277
81637	85238
81637	311913
312694	65178
312694	313474
312694	311913
312694	85238
298598	60668
298598	117028
298598	313474
298598	311913
298598	85238
287931	10116
218503	29491
218503	313934
218503	85238
218503	313474
218503	140694
218503	314397
218503	306862
218503	301285
218503	314432
218503	79128
218503	29491
218503	313474
218503	140694
140722	286928
140722	10152
140722	8573
140722	1969
140722	3897
140722	4430
140722	4690
140722	9379
140722	50861
140722	6857
140722	5414
140722	6477
192254	10129
192254	9859
192254	5589
192254	11244
192254	613
192254	9873
192254	9925
192254	51134
192254	286923
192254	116692
192254	14266
192254	286923
113970	192254
29495	192254
83610	192254
64515	29753
64515	252921
24596	117089
60445	117089
302415	26295
24681	14812
24680	14812
25023	14812
361207	65134
361207	116666
361207	315461
361207	65165
361207	84599
116470	25736
25736	116470
116470	116470
116470	25558
116470	25012
116470	24803
29533	5824
64159	24410
317371	14609
83681	25235
1528	24297
29546	108071
29546	24414
29547	24414
29548	24414
9454	29546
29546	9454
26556	29546
26557	29546
65180	56817
80890	25017
293497	18538
287543	18538
18538	293497
18538	287543
116692	79121
1080	59114
1080	59303
1080	50522
1080	84016
1080	65048
1080	29271
1080	65028
1080	60460
1080	83720
1080	81662
1080	25097
1080	83725
1080	24407
1080	29579
1080	29489
116643	83809
116643	84478
116643	315608
116643	140639
116643	84478
116643	140639
140639	116643
140639	84478
84478	116643
84478	140639
116643	84478
116643	140639
116643	83809
83809	140639
83809	116643
117130	117130
311055	25252
311055	29495
311055	29546
311055	64159
311055	65040
311055	25400
311055	24410
311055	50592
311055	24503
50522	56011
50522	29753
50522	25576
50522	56010
50522	25577
50522	25578
50522	24654
50522	25275
50522	306231
50522	83806
50522	25675
50522	81773
50522	83789
50522	122772
50522	81775
50522	81777
50522	140654
50522	65136
50522	29236
50522	50567
50522	29595
50522	317646
50522	81766
50522	81767
50522	360572
50522	64307
50522	64306
50522	293418
50522	300079
50522	64640
50522	64302
50522	117042
50522	29257
50522	60416
50522	25741
50522	299617
50522	295305
50522	361999
50522	81822
50522	289820
50522	81824
50522	79558
50522	246074
50522	25045
50522	299203
50522	312694
50522	362860
50522	29443
50522	302950
50522	81636
50522	64508
50522	64532
50522	84420
50522	116653
50522	312915
50522	65142
50522	500282
50522	619440
50522	309147
50522	81634
50522	24333
50522	24503
50522	29253
50522	29466
50522	60668
50522	680423
50522	24780
50522	24781
50522	314721
50522	360823
50522	299982
50522	25673
50522	79125
50522	81637
50522	140670
50522	116563
50522	25728
50522	54226
50522	25293
50522	54323
50522	287191
50522	367902
50522	316333
50522	303798
50522	24401
50522	304900
50522	170821
50522	298103
50522	79248
50522	25270
50522	85264
50522	29718
50522	29138
50522	293852
50522	24888
50522	114711
50522	300744
50522	81507
50522	64160
50522	79146
50522	301309
50522	29592
50522	83501
50522	29748
50522	29660
50522	83731
50522	170699
50522	24242
50522	79011
50522	25400
50522	24246
50522	171140
50522	25636
50522	24679
50522	362173
50522	113927
50522	64086
50522	503000
50522	25404
50522	364208
50522	360687
50522	360882
50522	300857
50522	361675
50522	64465
50522	78967
50522	288305
50522	83718
50522	94272
50522	29367
50522	286936
50522	50568
50522	64030
50522	65178
50522	54241
50522	83800
50522	288182
50522	84588
50522	114514
50522	292051
50522	60384
50522	29271
50522	288022
50522	300359
50522	304743
50522	59322
50522	261736
50522	287367
50522	361431
50522	24264
50522	29593
50522	170917
50522	81717
50522	29428
50522	362356
50522	301555
50522	64624
50522	114105
50522	140908
50522	83835
50522	50655
50522	29489
50522	29564
50522	65209
50522	58835
50522	65040
50522	116681
50522	310324
50522	367012
50522	287380
50522	25374
50522	117284
50522	25415
50522	25416
50522	25418
50522	25417
50522	65208
50522	64053
50522	64470
50522	84026
50522	295549
50522	79130
50522	304791
50522	58960
50522	362238
50522	29167
50522	299850
50522	140694
50522	114114
50522	58945
50522	170714
50522	305420
50522	308669
50522	311567
50522	307594
50522	361970
50522	313264
50522	302938
50522	81002
50522	313658
50522	298609
50522	192204
50522	286973
50522	432358
50522	171361
50522	24799
50522	29565
50522	498728
50522	252939
50522	246217
50522	117277
50522	303831
50522	292148
50522	29483
50522	29482
50522	362759
50522	500233
50522	295050
50522	29579
50522	54319
50522	691149
50522	298584
50522	299909
50522	298890
50522	246274
50522	140657
50522	683788
50522	50671
50522	295161
50522	89808
50522	24189
50522	24191
50522	63847
50522	24420
50522	29705
50522	289606
50522	83633
50522	81657
50522	156275
50522	312890
50522	24392
50522	29584
50522	497913
50522	84403
50522	288529
50522	296654
50522	291047
50522	24387
50522	289608
50522	292804
50522	29628
50522	29627
50522	24957
50522	353255
50522	24383
50522	79223
50522	60666
50522	25739
50522	288707
50522	306439
50522	361171
50522	293546
50522	260326
50522	116493
50522	81504
50522	84509
50522	83585
50522	25686
50522	58979
50522	50664
50522	81666
50522	24896
50522	25740
50522	83427
50522	83579
50522	297453
50522	266759
50522	307997
50522	294993
50522	288444
50522	301252
50522	362454
50522	25632
50522	24440
50522	56084
50522	290046
50522	117282
50522	362361
50522	25058
50522	25459
50522	50871
50522	24438
50522	361844
50522	365877
50522	680063
50522	58940
50522	295274
50522	117056
50522	29546
50522	24468
50522	192154
50522	314730
50522	25262
50522	24954
50522	25700
50522	317218
50522	290364
50522	301575
50522	309684
50522	310612
50522	84472
50522	25466
50522	29719
50522	25715
50522	29364
50522	24547
50522	117557
50522	246755
50522	84484
50522	25672
50522	29409
50522	29600
50522	29599
50522	315509
50522	445271
50522	311024
50522	116685
50522	362375
50522	25427
50522	81681
50522	94342
50522	65096
50522	315691
50522	500280
50522	311346
50522	304203
50522	295401
50522	192270
50522	360480
50522	24533
50522	24534
50522	689593
50522	171410
50522	298875
50522	24551
50522	501167
50522	94193
50522	29456
50522	29150
50522	315215
50522	113970
50522	287299
50522	25152
50522	25595
50522	29457
50522	679221
50522	298848
50522	29477
50522	288584
50522	64372
50522	304971
50522	304017
50522	289745
50522	287156
50522	50658
50522	360640
50522	81521
50522	25027
50522	25229
50522	117028
50522	24943
50522	25037
50522	56781
50522	362816
50522	116504
50522	25485
50522	294239
50522	59114
50522	361532
50522	24552
50522	29441
50522	303554
50522	58823
50522	291609
50522	25490
50522	117553
50522	24586
50522	116595
50522	553106
50522	89791
50522	83613
50522	24588
50522	64356
50522	117096
50522	29423
50522	56003
50522	25247
50522	192349
50522	24408
50522	24410
50522	60355
50522	117021
50522	291981
50522	191575
50522	83782
50522	89825
50522	688843
50522	290055
50522	246294
50522	64803
50522	170673
50522	361014
50522	25508
50522	25518
50522	25639
50522	29647
50522	302934
50522	117254
50522	59265
50522	29525
50522	24644
50522	24642
50522	29353
50522	293820
50522	290356
50522	29598
50522	24215
50522	64364
50522	83572
50522	171350
50522	287710
50522	24520
50522	25468
50522	25469
50522	64358
50522	246153
50522	170739
50522	170848
50522	29682
50522	84390
50522	114244
50522	66028
50522	60374
50522	501083
50522	298771
50522	362809
50522	29668
50522	29669
50522	29673
50522	25581
50522	117263
50522	117262
50522	29677
50522	29425
50522	65138
50522	307821
50522	365388
50522	302973
50522	364382
50522	313876
50522	362923
50522	309557
50522	116724
50522	29704
50522	25023
50522	170538
50522	24681
50522	85327
50522	171114
50522	117281
50522	499022
50522	360921
50522	303786
50522	83629
50522	498704
50522	29495
50522	363930
50522	309158
50522	363823
50522	295251
50522	25630
50522	25183
50522	29662
50522	54190
50522	80754
50522	361381
50522	298012
50522	308869
50522	192117
50522	308875
50522	363875
50522	94197
50522	100126191
50522	171058
50522	84379
50522	266688
50522	81757
50522	116546
50522	192213
50522	304978
50522	498002
50522	501052
50522	311405
50522	57298
50522	308322
50522	287709
50522	685451
50522	360609
50522	309010
50522	680955
50522	307382
50522	114117
50522	192179
50522	100196907
50522	297113
50522	685232
50522	310207
50522	100360426
50522	362504
50522	297406
50522	679934
50522	289990
50522	100360342
50522	29496
50522	24699
50522	24718
50522	361050
50522	54296
50522	684192
50522	309912
50522	361181
50522	360678
50522	307459
50522	64373
50522	29562
50522	266780
50522	308900
50522	305021
50522	58948
50522	25252
50522	116486
50522	29521
50522	65171
50522	116727
50522	305227
50522	64551
50522	303135
50522	83788
50522	29432
50522	24673
50522	24674
50522	24668
50522	363707
50522	690345
50522	307926
50522	315789
50522	498234
50522	501841
50522	361120
50522	308393
50522	362353
50522	682105
50522	362477
50522	309053
50522	305240
50522	315798
50522	363858
50522	363274
50522	64667
50522	294708
50522	25012
50522	79212
50522	79213
50522	116509
50522	81574
50522	24766
50522	497770
50522	29710
50522	25349
50522	245956
50522	29715
50522	140447
50522	84550
50522	24211
50522	24212
50522	24213
50522	25650
50522	252919
50522	613226
50522	81826
50522	29502
50522	171373
50522	64846
50522	24778
50522	25551
50522	64559
50522	84511
50522	684097
50522	499314
50522	64159
50522	305614
50522	287280
50522	94338
50522	56029
50522	498798
50522	29246
50522	287545
50522	301535
50522	192277
50522	24949
50522	29179
50522	117559
50522	117556
50522	29205
50522	85238
50522	64531
50522	60324
50522	25716
50522	60568
50522	80977
50522	24805
50522	25731
50522	54309
50522	24771
50522	116470
50522	24923
50522	60562
50522	60466
50522	59074
50522	25558
50522	29219
50522	113893
50522	307474
50522	24818
50522	295230
50522	298532
50522	309196
50522	116484
50522	117514
50522	140922
50522	362788
50522	362599
50522	191576
50522	83688
50522	302593
50522	288533
50522	116698
50522	64678
50522	64524
50522	362301
50522	312132
50522	171411
50522	306349
50522	24849
50522	81815
50522	362855
50522	58814
50522	24851
50522	314442
50522	498545
50522	316531
50522	498736
50522	296554
50522	29214
50522	291966
50522	64158
50522	316221
50522	304315
50522	364729
50522	79113
50522	81515
50522	65037
50522	25528
50522	114590
50522	317396
50522	310306
50522	290864
50522	29545
50522	291796
50522	313427
50522	304150
50522	360990
50522	297593
50522	363445
50522	363982
50522	293705
50522	314432
50522	361831
50522	363836
50522	116725
50522	303689
50522	679949
50522	26295
50522	298410
50522	305923
50522	361833
50522	364154
50522	298201
50522	297109
50522	266609
50522	54301
50522	290851
50522	361846
50522	64516
50522	25218
50522	289229
50522	116643
50522	25624
50522	29528
50522	85491
50522	116638
50522	84487
50522	81818
50522	305679
50522	24877
50522	83529
50522	83532
50522	140729
50522	24239
50522	257648
50522	29738
50522	29757
50522	117596
50522	297566
50522	360950
50522	294568
50522	170751
50522	311098
50522	257644
288275	25489
288275	25489
25489	288275
1018	114851
1018	83571
1017	114851
1017	83571
83571	1018
9833	60581
364878	50522
362849	50522
362849	364878
362849	60562
25441	116590
25441	170538
363875	116590
363875	170538
25316	81515
25316	24185
299331	25316
299331	24185
299331	81515
299331	24329
299331	170538
311860	294568
294568	25636
294568	311860
114590	305604
114590	50594
140941	116554
24803	20614
25252	29161
29161	25252
25252	25470
29161	25470
25470	25252
25470	29161
58946	20562
81517	114486
81517	24703
81517	64363
293621	114486
293621	24703
293621	64363
29630	114486
29630	114486
114486	29630
114486	56011
29564	29167
29564	299850
314856	84482
81650	4792
25275	853358
25400	2997
8648	25149
64159	29715
29715	25399
29715	24212
29715	24213
29715	362036
29715	64159
24211	29598
24211	362036
24211	361833
29715	305614
29715	29693
29715	25262
24212	25262
24213	25262
24212	29715
24213	29715
24212	29598
24212	362036
24213	362036
24212	64159
24213	64159
24212	305614
64159	362036
64159	305614
64159	25262
305614	29715
305614	362036
305614	64159
305614	25262
305614	25399
362036	305614
362036	29715
362036	64159
25262	305614
25262	29715
25262	24213
25262	362036
25262	64159
24890	60445
24242	60445
24242	24855
8178	363633
8178	289561
8178	361365
8178	364834
8178	690966
8178	83503
8178	117017
8178	498109
8178	292778
8178	288588
8178	100363176
8178	502374
7514	24655
7514	171503
266601	3876057
266601	3876057
81641	116685
25359	116685
81641	81818
16452	89817
89817	16452
89817	5159
89817	16452
16452	24918
54292	242667
54292	26396
295052	84353
25729	84353
362817	84353
362817	291145
295052	84353
25729	84353
295052	291145
25729	291145
23209	25404
23209	64158
23209	29718
23209	362242
23209	362715
23209	307548
23209	363425
24336	24514
24514	25493
171128	171128
29244	171128
25400	89789
25636	89789
116549	89789
301245	362699
362699	301245
25236	20423
2288	24413
60352	4137
25468	500105
29738	500105
500105	25468
29738	25468
24416	25400
24415	25400
25400	24417
25400	81672
14823	300772
14823	83422
14823	298317
14823	301442
14823	362827
17178	24211
17178	24216
24211	108017
81740	24245
24245	64515
24245	29753
24245	252921
64515	24245
83765	4692
83765	4692
308690	83765
83765	308690
114509	301252
114509	114562
24654	11946
24654	12346
24654	12631
24654	13628
24654	53356
24654	276770
24654	208691
24654	15526
24654	16906
24654	98238
24654	17220
24654	23983
24654	231887
24654	18795
24654	319195
24654	67186
24654	67097
24654	20054
24654	19384
24654	66870
24654	67332
24654	20382
24654	20383
24654	22335
24654	11674
24654	11842
24654	11843
24654	26900
24654	110957
24654	13211
24654	13665
24654	73830
24654	13682
24654	15568
24654	51788
24654	110611
24654	319189
24654	319177
24654	319190
24654	382522
24654	319184
24654	15289
24654	97165
24654	15384
24654	15387
24654	17938
24654	72900
24654	18148
24654	12034
24654	67738
24654	19655
24654	56040
24654	67115
24654	66480
24654	27367
24654	19944
24654	114641
24654	67891
24654	267019
24654	20068
24654	20088
24654	56086
24654	11740
24654	73333
24654	170930
24654	56403
24654	230908
24654	20024
24654	59069
24654	22334
24654	56456
24654	217737
24654	67628
24654	11747
24654	11792
24654	67979
24654	11950
24654	71679
24654	218490
24654	12349
24654	12461
24654	12468
24654	12540
24654	107932
24654	269610
24654	234594
24654	432508
24654	12995
24654	228410
24654	22791
24654	54709
24654	98221
24654	75705
24654	192176
24654	14265
24654	66511
24654	27041
24654	14751
24654	15288
24654	15354
24654	229279
24654	15382
24654	15381
24654	15441
24654	16647
24654	16649
24654	16211
24654	17089
24654	17192
24654	17448
24654	66108
24654	68349
24654	18102
24654	18150
24654	101706
24654	53319
24654	67059
24654	18521
24654	75273
24654	18648
24654	56012
24654	268373
24654	19045
24654	18477
24654	53381
24654	21672
24654	11758
24654	19360
24654	19387
24654	110954
24654	76808
24654	19942
24654	19946
24654	19951
24654	20005
24654	67427
24654	66475
24654	20133
24654	81898
24654	18674
24654	20586
24654	24061
24654	20641
24654	107686
24654	20740
24654	217337
24654	20823
24654	20832
24654	66592
24654	21894
24654	21917
24654	223696
24654	21991
24654	108989
24654	22070
24654	67958
24654	22273
24654	65114
24654	22608
24654	13628
24654	12034
12034	24654
16211	24654
24654	16211
24654	16647
24654	16649
16647	24654
16649	24654
20383	24654
112295	24654
13628	24654
24654	20383
24654	112295
366310	22916
366310	51808
366310	7514
51808	366310
7514	366310
24612	19716
25283	29739
29424	29214
170758	84685
81727	25573
81727	25617
81727	287444
81727	122772
81727	81727
81727	25573
81727	122772
25404	24592
192348	303553
316009	362993
316009	295588
192348	682507
192348	682507
192348	303553
29581	24180
24680	310
25023	310
24681	310
366949	81649
24412	25489
17999	24412
192234	7316
7316	192234
192234	17999
192234	17999
17999	192234
56816	56816
56816	7332
8678	192129
8678	192129
8678	192129
192129	8678
192129	5289
171500	300923
171500	300923
171500	65274
65274	171500
171500	59087
59087	171500
171500	295284
171500	55110
65192	215
64465	29432
29432	29432
29432	24547
29432	64465
29431	64465
29431	64465
25467	113894
113894	25467
113894	25467
56029	282843
56029	24804
5493	81818
24468	7266
24468	7265
24468	6449
24468	10963
24681	281296
24681	618164
24681	513971
291874	65274
25404	363425
246212	361765
246212	50522
83499	252921
83499	29753
83499	25261
83499	25596
83499	365388
852433	116636
367218	361391
83785	246331
1796	192117
1796	300955
18783	81818
291981	18226
113894	504336
113894	541246
113894	615688
113894	338045
113894	614967
113894	534027
113894	229285
229285	113894
229285	113894
314637	229285
314637	229285
29477	50522
29659	29665
29659	29665
113894	5590
113894	25522
25132	4218
25132	4218
25132	8766
25513	25467
25513	84021
25513	170911
84021	25513
311860	311860
311860	81504
64462	2540650
37723	25729
25125	29468
287454	653361
3643	81504
3643	24446
6464	24446
6464	81504
25522	397785
25522	398985
25522	379991
311786	50522
25522	170851
25522	58960
25522	446833
24703	446833
170851	398985
58960	398985
170851	397785
58960	397785
24329	85385
24329	81504
24329	361388
302938	829301
302938	828681
302938	835875
302938	832562
302938	829301
25522	25522
84006	84006
305251	314856
314856	305251
25097	50646
50646	25097
83805	25097
18128	29146
18128	29147
25060	5730
25060	3952
25060	2896
25060	3487
25060	7709
25060	5730
25060	3952
25060	2896
25060	3487
25060	7709
25059	5730
25059	3487
25059	7709
5730	25059
3487	25059
7709	25059
5730	25060
3487	25060
7709	25060
2896	25060
3952	25060
25060	25526
25060	360622
25060	313666
25060	29143
25060	25608
25608	25526
25608	360622
25608	313666
25608	29143
25608	25060
1080	64525
1080	24818
94202	83805
94202	83805
85385	54259
312477	54259
312477	25676
54259	289211
54259	312477
54259	25316
14130	54259
13448	54259
363854	29527
363854	24617
363854	29527
363854	24617
24617	170538
25330	25557
25330	64822
25330	64822
64822	25330
25330	25557
192218	24653
29659	116563
24392	24242
24392	140662
24392	362401
24392	29437
24392	64303
24392	29338
24392	29288
24392	25578
24392	25380
24392	81768
24392	24189
24392	296197
24392	64306
24392	295347
24392	300033
24392	24192
24392	56611
24392	64205
24392	287379
24392	297518
24392	24588
24392	25390
24392	171374
24392	287986
24392	84509
24392	287877
24392	300228
24392	365388
24392	288666
24392	29282
24392	63836
24392	64313
24392	308759
24392	291874
24392	29286
24392	24688
24392	117254
24392	54241
24392	311671
24392	29139
24392	56646
24392	29565
24392	293725
24392	364716
24392	24786
24392	289257
24392	299331
24392	81818
24392	360854
24392	83613
24392	301458
24392	299872
24392	289820
24392	140655
24392	63868
24392	25287
24392	84496
24392	288620
24392	170670
24392	29468
24392	25630
24392	116685
24392	29366
24392	29271
24392	25518
24392	29236
24392	290868
24392	305332
24392	116483
24392	680522
24392	64158
24392	192255
24392	493810
24392	58819
24392	691149
24392	81664
24392	25697
24392	29213
24392	361791
24392	140661
24392	293448
24392	64371
24392	291671
24392	24383
24392	361527
24392	301252
24392	296554
24392	362332
24392	24468
24392	307351
24392	113898
24392	293860
24392	79256
24392	288064
24392	85492
24392	287984
24392	25617
24392	307821
24392	83531
24392	362182
24392	24333
24392	25176
24392	85333
24392	24211
24392	24392
24392	363150
24392	287446
24392	308901
24392	84013
308901	24392
308901	7321
308901	24392
50522	24392
4846	24242
29496	23521
29496	23521
29496	23521
81657	50522
83633	50522
81657	83633
292464	24818
292464	192277
292464	25558
292464	360921
292464	24644
292464	114764
292464	25595
292464	291852
292464	24479
292464	24472
292464	24468
292464	301252
292464	299331
292464	24701
292464	25416
292464	300250
24598	50522
287155	24598
287155	24472
24392	25489
24392	50522
50522	24768
24185	84027
314621	299331
314621	114562
65180	56817
274	140694
140639	22230
140639	269523
140639	269523
140639	22230
25150	25414
245922	53372
65274	53372
24413	50522
24413	287155
24413	314856
81715	362301
59312	59312
81859	59312
64159	59312
29560	50522
29560	58921
29560	298696
298696	29560
300860	24705
300860	24705
117268	29738
140930	63879
63879	288753
54245	360820
54245	25414
54245	500985
29644	24410
24408	24410
362849	65033
362849	60562
362849	59074
362849	364033
83569	308578
360926	304000
8647	308578
8647	116563
29548	24414
29548	81827
81827	24414
81827	24414
81827	29548
81827	29548
81631	257648
81631	25297
257648	363836
84578	24252
24252	84578
24252	301442
10133	64678
10133	117103
25522	113894
113894	25522
25522	113894
25522	113894
113894	113894
78968	109331
78968	7316
78968	109331
78968	109331
78968	22186
78968	21386
78968	17873
78968	59044
78968	67500
78968	66830
24804	140941
24804	140593
140941	24804
140593	24804
140941	24804
140593	24804
140941	24804
140593	24804
2861	84591
2891	84591
142	308051
308051	142
24784	23327
24680	855201
140639	7316
56816	114558
56816	59319
29274	29274
29274	7321
171097	364686
29731	94339
94339	94339
80232	85240
5330	498301
80232	498301
24316	364686
83620	10048
83620	10048
10048	83620
83620	462444
83620	364686
83620	10048
362245	64158
64862	64158
25152	64158
24680	12043
25023	12043
24681	12043
81650	116636
24680	116636
83633	5705
83633	81827
29192	290823
289231	290823
365872	290823
292788	290823
290823	29192
290823	289231
684112	25578
684112	310615
78975	310615
315649	310615
54300	83814
54300	65267
314856	29527
9515	288080
9515	65028
9515	113893
9515	100363737
9515	362891
9515	361712
9515	311470
9515	362273
9515	296554
9515	314352
9515	293481
9515	100360302
9515	100363904
9515	100365839
9515	316273
9515	29236
9515	114023
9515	24818
9515	690632
9515	301555
9515	290704
9515	79563
9515	300218
9515	100360154
9515	290659
9515	316531
9515	681578
9515	360650
9515	100366016
9515	100363878
9515	641434
9515	303130
9515	116659
9515	170670
9515	288663
9515	94271
9515	360739
9515	304978
9515	362857
9515	360734
9515	498284
9515	100360522
9515	84026
9515	304500
9515	292330
9515	116643
9515	25577
9515	287845
9515	361732
9515	297428
9515	310836
9515	83800
9515	116698
9515	680161
9515	361458
9515	378947
9515	29681
9515	24245
9515	295230
9515	114562
9515	60384
9515	300253
9515	373544
9515	680987
9515	297417
9515	311545
9515	252941
9515	113990
9515	287828
9515	266759
9515	24506
9515	407759
9515	117550
9515	361084
9515	100360573
9515	100364368
9515	690073
9515	297756
9515	361984
9515	501222
9515	81520
9515	499878
9515	290631
9515	304543
9515	679712
