ENTREZ_GENE_A	ENTREZ_GENE_B
65220	79873
408	27232
10403	51019
25876	79666
23099	55388
9513	10606
6231	90121
5682	9111
7186	80125
4841	8379
11007	55209
11007	26240
23413	113878
11275	59349
23283	29979
3190	10179
4520	8907
6455	63898
81628	146849
2130	4879
51364	81628
56998	79656
79873	253980
2553	55885
11020	51668
11091	51562
26039	222546
10087	10087
80125	83878
55145	79576
138046	138046
11030	23199
3853	11007
79088	83755
6477	27125
163	27229
3216	5359
8697	11030
27232	79873
57596	147687
1295	59349
113878	222546
2130	9709
22934	60491
642	84078
9802	54472
11007	94121
2130	57126
5635	5635
4188	84775
55198	57403
9413	9531
11007	64112
10567	84067
10197	284058
51562	85359
7186	83707
4188	80764
26258	26258
60491	79734
4188	5013
7329	22806
7186	23099
3866	3880
4967	5359
2010	10488
60313	79666
1173	10900
2130	6160
3183	3845
10241	26036
2203	9513
6890	83755
51421	79571
10534	79090
5359	51586
5080	9670
4591	79027
22981	84516
9342	541468
84224	116461
5211	83755
7531	8470
2130	6944
86	2130
4188	5300
7186	10253
7755	11007
11277	26150
84245	84245
4841	79666
84872	84872
7186	26060
358	30008
22981	80851
4188	10758
1911	51460
9319	84708
9146	57409
7186	26003
3183	3183
4110	9411
25788	26003
3087	83755
11345	23786
11030	196477
55662	79754
3609	4188
10733	54855
3880	11067
22981	23270
10241	55861
3866	9099
79571	85302
9404	55272
7321	55658
5601	10262
8615	84970
51659	84296
10241	27332
3866	127703
5359	51447
9260	84080
7431	9729
26525	170463
2130	5886
10813	80321
7186	7189
23641	26574
810	80726
10127	55663
5914	6258
3987	9404
6495	11007
2810	55093
7186	11074
1856	51224
11007	60493
9319	11030
54976	138046
83755	90594
80308	80308
7965	55885
11007	55285
5932	283987
3603	10534
389	392
27095	51693
1488	8715
23650	84445
5682	25788
11007	90060
2001	51548
84680	85302
1857	59349
9513	51451
10656	79873
26150	56159
27332	83755
3611	55742
9729	29911
84705	84705
993	8260
22827	118426
4110	4291
4110	27042
8812	79959
10241	80028
11007	11067
4698	4707
11267	84313
22978	29922
6208	6880
23641	58500
10539	83755
2130	4110
7004	25937
11007	55122
10602	10602
10313	84067
2896	348487
27111	222389
84708	92610
1838	11007
9883	55165
23641	64376
9319	113878
10010	80149
27301	29911
5359	80028
8985	10919
9140	83755
6303	51204
2495	9513
9055	54474
27111	151871
327	79876
163	26119
3728	26150
8440	10152
10313	57142
10152	54474
9802	130617
51619	56658
55722	84708
9775	51244
3872	11007
55145	55145
2130	10428
56952	196483
7170	79036
3866	51225
29911	58500
6449	30008
4188	55093
10318	286514
2130	63948
1295	83755
7186	26150
10922	11030
10567	84708
121536	138046
7538	11007
3205	11030
5866	117177
11007	55109
6252	79666
27229	58490
10197	79873
26258	149371
1525	2130
1780	140735
29082	51760
4005	22924
3987	10919
4830	9533
151871	151871
1488	64400
55906	79036
3880	149371
8667	51225
51324	66036
7205	117144
23641	54906
55663	85359
54550	56159
9319	57088
2810	8534
1857	11143
1725	56648
8991	9319
2954	2954
5359	55707
3726	22981
2130	7718
55145	79797
25900	138065
5092	84708
4735	23157
29979	29979
2130	23635
5071	9319
2130	25941
4188	286075
2130	326624
3183	138046
6696	56259
10733	23281
54550	85865
55011	81628
7205	8440
23468	78994
1406	130951
51684	57333
8204	56159
22981	79088
9146	23641
5585	11007
9513	283518
5359	11067
30008	84894
29922	84260
83755	147687
6271	6271
5359	83640
11052	59349
7408	8996
3251	55093
4175	5682
7755	10241
1725	6133
26061	26061
4188	90594
10174	63948
3853	3866
11007	55388
463	22981
11338	541468
55233	79036
6297	83637
1316	10919
1856	414301
5359	57088
5359	54973
2275	7965
5108	51019
7597	79036
5307	11030
54474	79882
3219	4188
4110	7704
1071	2130
11075	56159
9802	79050
7257	57326
7186	9787
2275	222546
4832	6449
583	10197
10169	10197
1398	5359
84528	129807
9513	10241
7704	51534
4591	9787
2130	4723
4110	10935
60	71
1173	27156
1856	10921
81	51778
9470	54474
3983	23641
6303	23549
9694	51016
55885	79036
4188	54461
10513	170261
1856	79869
4188	5990
10087	10313
54474	79696
7572	55663
10534	10534
1912	1912
4110	84767
4830	26003
2275	57144
8861	55885
9802	23543
5747	9140
11007	164592
10539	30008
4188	90060
23650	79571
2275	51586
9533	51082
7431	51074
1455	10087
4175	79005
6737	60491
7138	8500
4100	11074
26258	541468
4223	25813
3853	3872
9454	140735
5359	64773
11007	84260
58500	80817
4292	9877
7186	25978
7458	83638
9319	132158
10016	93487
7138	7138
51074	84313
7004	11007
25788	80022
83755	84708
54507	83755
55619	541468
7203	10534
4267	29979
10513	81029
55577	84708
10241	55388
5914	6257
11007	159989
163	55145
805	80726
29950	57542
2059	7965
51076	55191
29946	83878
8440	56243
9139	55093
10169	11030
4188	55684
54550	54550
3880	27332
163	9883
3875	23641
3880	83878
7186	54469
5359	83755
9873	11007
6606	114823
3875	149371
10179	27316
10241	11201
11007	55816
11007	55885
8676	79036
3281	51019
10591	10591
3537	29979
2275	11135
2130	140735
5705	6095
25980	55837
9729	11007
2189	154075
1856	11267
896	84062
6303	112483
30008	79843
7186	51194
116225	253980
4089	4093
7186	284058
1936	1937
27301	30008
1398	55211
4591	11284
1912	55885
5108	10152
894	1026
56658	84812
9871	10483
10212	84324
26150	30008
56911	257397
51534	51562
11007	51562
51534	59349
5359	9721
51282	54925
875	283987
84708	253980
2653	9111
10241	58155
9189	79873
2130	84224
8574	22977
79576	80321
6429	6431
54458	83755
55957	56159
4188	50717
84708	286514
11277	90410
7431	27229
11007	26150
7965	84708
7536	11030
9721	83755
80764	83755
5152	84457
10534	51534
5441	11007
54550	55758
4188	64129
10933	114932
5108	149371
4110	55621
4188	79797
22981	51266
22981	51760
896	30008
57097	84705
22977	22977
3190	56654
699	1398
4733	51389
9189	26086
23582	55713
51534	151871
10133	51019
51074	84708
3198	83755
9189	51388
8751	9319
7775	55663
51619	113878
51444	154313
4188	9814
23199	55758
10127	51324
8115	92815
10567	11266
7186	25988
11007	23265
79036	138065
79734	84708
6944	11007
26276	63894
10521	84708
10982	60491
51619	55658
8503	10589
2275	84708
6990	54997
7186	9099
2810	10607
3866	79050
5805	5805
10262	10992
4188	6687
3183	51545
11345	79876
3183	9513
4591	9055
8697	81628
5910	26036
23636	51019
3183	5257
9513	81628
10127	90933
3866	51322
22827	22827
55722	147687
80306	83878
7257	114932
2670	26751
8996	60491
4188	7695
163	55707
10445	11007
9319	23564
1315	4591
4005	9802
23204	51763
373	84708
54550	84708
10278	79090
862	79173
10513	23212
26258	55093
79797	138046
10253	54507
5631	51324
10282	83878
55813	79036
4782	84076
1048	2130
79873	83755
79571	79869
56159	81888
26207	57085
2130	60313
4110	114908
5050	91782
3875	11007
55231	147872
2130	387923
9513	79036
11007	27332
4110	84707
2010	222389
8382	84332
10241	91056
164127	541468
10567	79873
10928	29911
8576	22934
56243	56915
57333	283987
7186	55209
3241	113878
29947	51187
7186	89885
5050	27111
7186	116349
55145	81488
1856	79753
7186	22893
1454	1856
26128	79156
1173	151871
11007	148223
10174	54507
4110	22980
4188	64745
1856	9129
1933	1937
1937	3608
2130	10007
10241	11143
7431	9124
9802	10422
1649	79892
23136	51562
10313	79666
51776	163081
3983	81628
4188	25796
7408	11060
11007	79571
2882	6449
6810	9341
4223	8153
5987	57596
8773	10590
54925	55888
9025	11007
1911	7329
79797	80321
5359	10253
9260	11060
6303	84708
6120	6120
11135	83755
4110	200523
407	84838
8445	25788
4188	117144
51076	51076
2130	79173
6783	6820
2275	54507
11007	138046
9146	80125
9513	26036
55191	80022
10606	10606
664	8834
10302	10538
1800	26128
79873	115704
4111	6776
4188	389741
8440	51517
2001	6210
83755	84707
51389	79873
4292	122786
9874	25842
9319	84171
8576	79734
8500	51562
51684	55663
3866	85359
10946	11007
1488	7050
5682	7431
7531	9402
11007	151613
7138	116225
4100	56904
7329	128866
83988	113878
26258	55109
55885	222546
57088	83755
9146	57596
5705	7138
4176	51562
4591	9729
10982	10982
4110	11284
10254	83746
5174	5830
8775	57142
10742	54557
4223	83755
80174	83755
1856	22893
163	9550
9189	10174
10197	10197
1995	2130
10152	51019
1876	7027
79088	80321
4110	29057
11030	200523
29959	81628
2791	51421
22981	26150
11007	79005
26150	29959
7597	10174
1454	25788
10813	23641
81628	84708
2275	3927
9356	10513
55388	55722
23281	79027
1398	5706
1996	2130
1856	7157
10539	54507
1491	1491
1731	54472
55577	55577
2130	11026
4188	55367
10362	11007
1838	56952
9349	56647
11007	51207
5307	84528
3866	51061
51076	51324
1152	387923
10494	11235
23321	140885
246329	246329
83878	83878
84445	84528
4110	130013
4188	9726
2801	23650
29911	80125
4100	7381
10179	10656
4188	56654
10567	79666
4110	162681
57573	57573
3216	3866
6396	89866
54819	246329
4188	154313
8861	23635
9802	84528
11030	83640
51684	92595
1164	81628
1848	56159
10445	29079
10241	84759
22899	79096
5359	7408
9319	10802
1856	9531
4188	9140
3866	57658
9146	541468
29979	60626
115362	115362
23099	84708
11135	79109
4103	140691
4300	10513
9925	11007
51421	54474
1295	30008
163	53371
57333	57542
4188	84733
1173	9779
572	2130
9319	23583
51282	55888
10856	25911
6990	6990
56159	56243
8115	10241
9111	374659
5708	134510
10127	51282
29911	64400
56654	83755
1196	1198
4188	147687
9513	23641
27111	54458
1635	79873
1032	79735
29107	56000
10174	79869
4188	55503
8576	54507
358	79734
4005	10919
10152	90410
23650	80321
4174	4188
9146	9802
11338	222389
7408	114088
7329	9146
5932	9513
2582	2582
6652	6652
3190	10656
3190	202559
4188	5819
2670	9883
7572	54925
2130	79741
4188	100131997
11051	11052
9825	55722
3183	5300
4698	11007
7851	10488
7329	25788
2130	28973
7329	9189
54550	284058
6602	10241
51684	58526
9363	10313
3983	83878
10174	10278
51138	79173
9260	91056
91056	283518
11007	284680
10241	51224
163	54386
9513	27316
4841	30834
3983	10241
51002	112858
23635	26525
5682	11007
9491	55658
8907	10900
1856	7186
435	5859
5276	29979
5359	11135
9470	83755
10567	125170
3728	4794
55388	151871
10445	51019
3866	90060
664	665
3437	159989
7186	84445
11143	22981
2670	9402
4034	4188
2130	79004
9502	10919
1831	79666
29979	30008
2670	26150
22981	79571
6271	60491
11170	29911
3437	3437
6449	114897
4223	7288
2139	11030
80125	81628
6291	119369
83878	127703
6880	10589
11030	64333
5997	22981
10241	10241
373	51545
9129	84661
79173	79173
87	4110
25788	170082
27342	79036
4188	79870
2553	286514
4110	79959
51562	79666
1810	54107
6811	8775
10241	84080
10783	54550
7718	83755
5833	79831
1877	10919
51327	80149
79363	80199
4591	147687
10534	79050
54819	151871
8204	80321
10241	79088
84067	92840
4110	170082
27229	83878
10302	79184
9260	164127
10241	79025
51421	55110
7251	55165
6257	8405
4188	126070
3059	63898
4110	55698
11007	149371
8778	9319
2130	163882
10567	29907
1780	83658
51138	51562
4188	55885
60491	63948
56159	84260
22981	81576
4841	4841
862	54550
3866	26150
468	55037
1468	83755
7360	7360
1856	10127
7718	220108
9491	11051
4234	10785
2702	25980
1412	57658
10174	10521
6820	130540
9319	51316
5359	51545
6717	10241
51171	51171
22978	22978
71	11034
5300	11030
443	443
9747	30008
25788	26150
10656	202559
4175	84289
4103	150483
5573	79666
1856	11030
1857	22893
2275	7205
51729	55322
4184	83755
9513	10445
27033	84528
153733	541468
10813	11007
9491	222389
5706	127703
8861	54472
11007	84080
3866	114822
1857	79797
51324	57142
5092	26003
10241	10922
23281	127703
10919	80764
10539	57019
3205	5359
8812	84528
1856	84080
358	83755
10898	81608
5631	5631
3866	11170
2130	10099
9513	23650
1488	8204
3866	23237
9513	80125
9111	11147
8665	10456
8440	10262
22981	27301
11143	253980
56904	339965
79050	81628
4670	83759
10569	11007
1838	57596
1819	51389
55613	66036
9319	64081
5530	404550
2670	5174
55308	57409
3198	30008
2130	55297
4591	55388
1019	51534
7704	55068
7186	10636
11170	57596
51194	84812
5631	26003
3275	63948
1407	7186
112869	339965
10567	60491
5359	23493
1153	27316
11007	80321
7186	84832
30008	79088
6602	23641
23543	63948
55734	57596
7186	10241
868	8440
10567	10567
7447	348487
9513	57142
4188	6890
9457	10126
4678	126961
10450	56949
1857	79856
8092	9670
894	1027
2670	80022
10087	23421
79797	83755
220134	256369
4110	387338
55211	151871
6772	84285
682	9260
4188	54973
1856	90268
9883	56159
3275	79869
699	10425
329	7186
55122	84708
7718	51282
2130	4591
9319	60491
79036	84708
9513	51421
55577	339965
5359	57048
9721	140735
10016	10016
11030	23543
9802	54932
10919	11278
8667	11007
4188	51545
10422	11052
2130	22981
5300	5932
10219	23484
6449	84888
10513	10607
2130	84628
84661	143241
11338	151871
3198	79090
9513	23204
2592	9319
5147	5886
79027	83755
7323	56658
5359	10342
51224	54937
9491	11007
11030	23583
5359	54507
445	445
29979	125170
5912	10900
10982	22924
4110	5987
1856	8907
9146	10254
1937	10060
5710	11228
11267	60491
3219	11030
6782	29979
29979	57542
8773	9513
4591	10445
2130	79869
23636	55145
8260	10919
9531	26353
51171	79873
65264	79666
4188	26505
2130	25796
27229	85302
8436	79666
51760	81628
26150	29911
51562	57325
7431	57120
4110	63898
51421	51421
29925	29926
3927	4188
9531	9802
9111	11117
3198	9404
665	8834
11170	83755
22981	55388
25788	79090
22981	58500
9402	83755
1054	81488
22981	170082
11007	27301
1026	11007
2275	79171
8379	348487
10534	22948
3866	84708
9146	9443
1649	8405
11007	23641
4188	92595
7005	25937
4188	164127
868	10174
3183	8907
4686	9810
3609	5359
27229	220082
7186	8204
9513	51562
4792	9883
2067	84993
9513	22934
5706	5715
79050	83878
5359	56654
1030	4110
1027	7186
11052	11060
10403	83878
2107	9817
80321	284058
11007	79666
2130	85465
84289	89797
2059	5108
22929	22929
4591	79873
60491	79036
4188	51298
1856	10174
2130	4637
8812	83755
3705	7186
4110	64770
7704	83755
7329	23650
4110	151112
3866	79873
11030	129807
83878	284058
23549	54507
10241	79797
56906	140735
79734	79873
9319	57715
51545	83755
2130	4089
10569	53938
11129	84528
3241	10363
11030	26508
4110	6919
2553	23424
10513	221458
1857	151871
79094	84528
6449	6860
60491	79077
3875	9146
1857	84708
3875	29922
10127	29922
10606	79873
3190	27316
7205	84988
6672	7341
5129	8812
9319	57048
1978	54921
5682	79734
80321	84080
8379	23650
1857	3104
2203	138065
2202	6449
9099	57596
83755	143684
10919	84708
9319	54973
5359	196477
10179	10363
2130	9087
10127	51684
78992	286451
1854	79873
5573	29108
5478	54458
4841	9513
8440	51729
2189	83878
10919	80125
8812	10363
79734	79734
8440	11052
11007	220965
10403	51421
54819	55145
27229	79734
25844	84272
83755	83897
30008	114822
10611	56658
23265	83878
5725	5725
3866	27332
60491	81628
8379	51421
4188	9139
2669	9260
2130	56302
2752	2752
4188	94039
2495	2512
7186	7755
9456	79098
5125	10513
91544	154313
10513	51510
9319	55093
1857	5307
7186	81576
5092	60491
81628	134510
5700	11007
3866	51421
3866	3887
5359	92595
10567	55093
10127	79666
7718	9260
2130	4598
25788	25788
2801	9883
11007	64170
2059	29911
27332	30008
2874	56911
2009	81875
3983	29911
5159	83755
3662	7186
79734	474354
9802	10241
11030	26505
3707	10197
2189	3880
2130	93487
4188	23549
9260	79025
25888	90933
9111	10302
10363	10363
3866	150483
22981	55758
4841	5300
358	7205
7186	11170
2130	4188
3866	60491
10606	84708
1856	84528
3646	10900
896	84232
4110	51375
4835	26003
9075	83755
4223	7432
9265	57658
5252	55145
7572	51282
163	54855
9513	22978
7704	80321
11007	11170
3190	9444
56243	79571
2130	66036
825	54550
2580	8615
8405	10313
10241	114822
30008	84528
27130	55662
3866	56243
862	51729
4670	55885
2130	5359
51224	80321
1856	58500
9883	11030
30818	57126
7746	55663
3603	63948
1478	29979
11007	79696
1831	51440
7918	11007
9146	29979
7323	55658
65989	83755
2130	138046
3219	6303
331	331
2670	27229
11007	92595
26155	55791
1912	10445
10900	29844
7205	80726
2130	8050
7138	22981
9055	11007
4188	22822
7186	85302
83878	149371
5635	79666
2752	79873
51074	51074
2130	26148
23636	26003
51224	83755
84864	84864
58190	83461
4188	157773
4175	4300
54550	80125
6919	7186
10589	51616
11007	84310
2810	9413
1838	10363
5013	26511
79077	79077
373	58500
51076	60491
2130	84528
55888	170082
11007	55233
11007	55367
6303	55199
55813	84528
3183	7329
23468	51224
56159	151254
3866	5682
1453	1857
7704	11007
26749	64396
3190	10174
5359	54932
5991	222546
3183	55885
23421	23647
9513	56243
9802	11059
4615	8405
51073	83755
7205	116349
11007	79025
4110	9589
3866	10152
5108	55722
83755	126070
6871	9146
3866	3983
11338	55145
9363	57142
2130	4145
7965	79173
7170	29844
51225	80817
7431	26150
1406	4188
22981	51562
2130	6297
5013	11030
22827	29115
2810	9729
79036	164127
25788	84708
11007	54149
7186	79873
11030	84080
8907	23641
5152	5152
3589	4110
9513	151871
1271	5359
11063	11165
9802	11030
10313	10313
9093	9278
52	51460
4591	55872
81	58529
9747	10262
22978	79817
6776	56952
54550	79050
4149	79666
1635	60491
10813	29911
26511	117144
10588	81628
11007	25843
9319	83897
55285	138046
10403	57658
2896	3198
2203	84708
10241	27301
84661	84661
9111	55707
11170	22981
183	2130
9744	25900
11007	157773
5092	55093
5886	7186
8945	114088
11180	55632
10513	23208
28988	63898
10399	81628
2130	3779
6234	83755
57402	140576
51076	79873
9404	9883
4110	79027
9513	54474
4115	117246
369	59349
57596	84080
7138	9513
84528	84528
1488	9491
1838	8495
83755	117144
8204	11007
9513	54550
3537	6449
83755	84894
8773	8775
10133	79735
10241	23710
4184	5359
83878	90060
8996	55224
8379	27229
8061	57658
1263	9319
8676	8676
4188	6944
1912	51460
3866	9729
11007	196441
7329	26036
6426	11338
84062	85359
9319	115761
11007	79843
3190	7329
5359	10539
5359	115817
79036	80254
55145	55342
10733	10733
386618	386618
9491	27316
26511	79666
4110	164127
4292	22888
5932	55093
9802	26086
9807	23016
7205	7414
7318	9636
5359	9802
5359	27332
8473	54830
5359	7355
9491	84528
9513	10534
5359	7704
2130	79723
2670	79959
3251	56952
3198	7205
4678	8357
10495	55068
8078	10474
11338	22889
4110	80306
2512	2512
358	11007
22978	79050
4188	7755
3866	5705
1856	7718
54906	54906
85007	85007
95	95
2810	9721
1527	2059
11051	11051
7753	25888
1911	1912
11043	143241
51562	55885
51375	56159
468	7276
11007	55813
10241	11170
3087	30008
9832	23650
1731	1731
4110	51082
3603	30008
5973	9189
8440	9513
84528	115572
10241	284058
5862	196472
5359	92070
51684	55670
9729	64170
3880	11170
6810	8775
11007	53371
7718	58500
10087	57142
5359	414157
9391	84191
3866	5630
54474	79095
3866	9587
6606	55093
5601	284403
1856	1856
1856	55145
10253	83755
862	51616
1271	83755
23650	80022
663	10488
80817	220082
8985	151871
10445	51729
8440	79869
1857	126282
8715	10302
220082	220082
4800	10513
9802	90060
7278	9111
23650	85302
1857	9129
327	9798
23265	27339
163	26150
27332	29911
9810	26036
5700	5708
9513	9513
5590	50855
7186	92610
55916	56000
4830	4832
5701	5711
6303	6303
5984	5985
664	664
1635	1635
6839	23468
5573	11216
64376	64376
7536	11338
5631	5635
5899	10928
5824	8504
6871	10474
216	216
5720	5721
5704	5716
2997	8908
896	1027
5861	10567
6273	6273
4149	4601
6477	10656
5932	5933
598	638
1019	1030
163	10053
1876	7029
9402	10617
10254	10617
8676	8773
1977	1978
79760	79833
87	58529
81	9124
2801	5862
6015	23429
2059	10458
27232	27232
3312	23640
3190	8440
8027	9146
2059	2059
23650	23650
4171	4175
331	842
875	875
3726	8061
635	635
6271	6285
7186	7186
27258	57819
1649	10538
7329	9063
402	5147
7307	11338
387	392
8379	8379
578	598
6626	6626
27258	84967
4089	7329
6921	6923
4830	4830
10670	64121
3728	56998
10482	29107
2203	2203
896	1026
7251	51160
642	642
3612	3612
896	1019
4175	4175
7251	9146
2175	2189
25913	65057
6271	6275
3937	9402
6717	6717
4175	55388
4085	8379
6606	6606
2941	2941
1054	1649
163	1173
1026	5111
9939	55110
875	875
578	598
862	9139
163	10053
8676	8773
7307	11338
10670	64121
60	83988
8663	8666
7965	7965
896	55388
598	5883
56658	56658
3887	79036
5359	11052
11007	284058
4598	4598
10363	54997
8996	8996
5092	5092
60	1073
60	60
11007	170082
3205	7205
8985	84528
71	1073
2771	4188
11052	11059
4188	6495
5933	57596
4207	56159
4110	23059
9319	9587
10919	84726
163	4201
677	1432
11007	54927
5528	8500
27316	202559
4188	7597
7718	81576
5995	26128
4188	154865
283518	283518
2810	10733
196383	196383
5050	84708
5886	8878
3866	55758
79036	90410
5359	129807
51364	81628
3853	11007
84245	84245
3183	3183
3866	9099
79571	85302
9513	51451
3872	11007
10318	286514
2130	7718
51684	57333
5585	11007
26061	26061
11075	56159
3983	23641
23650	79571
55577	84708
29946	83878
4188	55684
54550	54550
55957	56159
4733	51389
51619	113878
5805	5805
4591	9055
10282	83878
11007	148223
4188	25796
407	84838
664	8834
1800	26128
246329	246329
29911	80125
51138	79173
27342	79036
9111	11147
8092	9670
5359	10342
11030	23583
4110	63898
79050	83878
4110	6919
79094	84528
79734	79734
2874	56911
30008	84528
1912	10445
83878	149371
51074	51074
26749	64396
7965	79173
84661	84661
8773	8775
8078	10474
1856	7718
51684	55670
6810	8775
1856	1856
7278	9111
1857	9129
7046	76108
90	76108
90	74015
658	76108
57154	20901
57154	74015
4176	4176
10587	5702
2800	400
2803	400
2033	133746
1207	3674
1207	3674
1857	11083
80125	653121
22976	653121
138046	645455
90933	653121
3190	11083
90060	645455
11143	653121
3104	653121
80022	653121
148223	645455
7965	645455
79172	645455
55885	653121
55885	645455
1173	653121
9513	653121
84708	653121
11060	11083
862	645455
127703	645455
55388	653121
9454	285527
1856	653121
645455	645455
6426	11083
92822	653121
80321	653121
79036	645455
653121	653121
51225	645455
8907	653121
11059	11083
79797	653121
58500	653121
5901	854138
851565	5901
854138	5901
854138	1104
377	26088
377	23163
10291	851518
10291	851531
5524	855951
66008	3759
66008	3759
26574	4137
468	5432
468	5432
468	5432
9525	856303
9525	854371
850768	8900
850768	8900
850768	890
850768	890
538	2745
540	2745
2745	538
2745	540
851670	7486
7046	667663
653361	114088
856425	5598
853942	79090
855998	3308
7518	79840
7518	7518
79840	7518
7518	79840
7518	3981
7518	3981
79840	3981
5328	5054
5328	5270
90070	6382
2247	6382
2247	6383
2247	6385
23111	7846
7132	7341
5366	581
3397	8573
12125	4170
12125	597
12125	599
12125	598
12125	596
596	638
596	8739
596	637
596	5366
598	638
598	637
598	5366
599	572
599	8739
599	637
4170	90427
4170	572
4170	638
4170	8739
4170	637
597	90427
597	572
597	5366
597	638
597	8739
10018	596
10018	598
10018	4170
27113	596
27113	598
27113	4170
638	598
572	598
572	596
572	10971
5366	4170
389692	4760
389692	3651
389692	3651
389692	4760
84270	8915
56672	5566
1017	1027
1788	4609
4609	1788
1788	4609
4609	1788
1788	7709
596	3708
5371	6996
5371	6996
6794	51719
6794	92335
54840	7515
54840	7515
7515	54840
7515	54840
54840	142
54840	142
859	57158
4771	27352
27352	4771
27352	4771
27352	4771
286826	5925
286826	5925
2066	6776
25920	3725
25920	2353
25920	3725
25920	2353
10204	9972
10204	5901
5423	79101
5423	7515
79101	5423
885	887
79003	147841
79003	57405
79003	57082
79003	11130
79003	79980
79003	10403
79003	83540
79003	11243
1956	6464
1956	6451
1956	6776
1956	5781
1956	1398
1956	1445
1956	868
1956	2885
2064	6464
2064	6451
2064	5781
2064	2885
2065	2885
2065	5296
2065	1445
2065	6464
2066	6464
2066	6776
2066	1398
2066	2885
2066	5781
2066	5296
2066	4690
1956	6776
7251	55048
55048	51160
55048	7251
55048	10015
4060	176
79003	10403
79003	57082
79003	79980
79003	25936
79003	11335
79003	23468
79003	11130
79003	11243
79980	25936
79980	57082
79980	79003
79980	11335
79980	11243
79003	79980
79003	23468
79980	79003
79980	23468
25936	79003
25936	79980
25936	23468
11130	79980
5481	3312
5481	3326
5979	6774
1956	6774
2044	6774
51776	51776
7307	6100
6100	7307
6100	7307
23164	54776
23164	54776
4690	50488
65059	55740
65059	7408
140290	10608
4771	80306
4771	80306
80306	2885
80306	2885
7704	3065
7704	3066
7704	8841
7704	9759
7704	10014
7704	10013
9759	7704
10014	7704
10013	7704
55743	5371
2475	253260
2475	57521
57521	2475
253260	2475
2280	2475
2280	57521
6857	9899
6857	29113
6857	22987
29113	9899
4323	4060
51776	5609
7046	51776
10321	1
10915	6066
10915	6060
55660	6060
55660	6066
10915	10291
10915	10946
10915	10992
10915	23451
10915	10262
10915	4670
10915	3312
10915	57680
10915	3309
10915	11338
10915	4189
10915	7171
10915	4869
10915	5093
10915	3187
10915	6426
53615	85509
53615	53615
53615	8932
85509	8932
85509	8932
85509	53615
8932	85509
85509	3065
85509	3066
85509	5931
85509	5928
85509	9112
85509	9219
85509	25942
85509	8932
85509	53615
85509	1107
10971	200186
200186	23235
23235	200186
57010	778
9733	51690
9733	9129
9733	9128
10421	23020
10755	4646
1974	1981
10421	10594
382	10128
7532	3799
9337	23019
55723	79711
28988	8924
9410	10594
55723	146059
10421	9343
7532	23524
10285	23450
80227	5708
9410	23020
7832	23019
5719	5708
55723	11011
9641	9475
7529	3799
9338	8237
7532	285527
10921	23020
5719	5718
26272	8454
7529	23164
5719	5707
7532	23164
7329	5905
8601	4905
9861	5707
373156	10128
10289	8661
11284	3981
7532	5298
5716	5707
9140	170506
166	7090
80227	5709
8079	64210
11334	22824
9051	2222
9861	5708
4113	7874
4163	1213
2932	50628
51205	3611
5716	5708
5719	5717
10971	3799
10921	984
7529	23524
80227	5705
11284	3980
8764	56886
3965	1499
10921	50628
51130	8065
1031	1019
25843	51719
11156	10985
7329	10055
8780	10856
55501	56886
6628	10594
80227	5700
5716	5717
51497	1981
1917	7407
1974	8661
80227	126133
9051	6122
10921	4289
7532	3831
22827	6738
7532	23367
56950	2932
7529	8660
7532	4301
55723	9874
5445	10856
80227	5707
10921	23517
8607	10856
10055	10054
7428	8453
5716	5705
382	8826
8428	6801
3106	5198
10421	9416
51643	10999
7534	3799
382	1778
7384	10856
10783	91754
1777	10856
80227	51071
2932	56950
9861	5718
7529	26064
3611	51205
5356	27339
5704	5708
4163	6801
1175	3795
4163	8428
9526	9643
7529	55095
8661	51386
80227	5704
49856	51138
7428	51719
10289	51386
5716	5704
5531	55671
5719	5702
28988	2874
6628	23020
5564	2997
7529	673
5719	5709
7205	5034
9861	5719
1917	1936
3106	7415
10421	24148
9641	1213
5719	5700
10921	10594
8428	29966
3692	56647
49856	8533
1974	27250
1974	5034
11345	126298
4795	50628
10921	9343
57180	10109
10921	51631
7428	7041
8607	80304
54606	10514
1974	51386
56998	1499
10285	10992
56998	2720
10921	8899
22827	29789
382	23392
51643	6185
5500	5510
9641	10128
9051	471
166	7088
991	3891
10783	256364
5719	5704
5704	5705
55969	5825
7532	673
7329	5903
5356	988
5716	5700
56950	23136
1973	1981
22827	6741
7529	5298
9641	25778
49856	9318
10422	63891
1270	8576
5719	5701
5716	9046
57180	10552
4795	56945
8073	26505
10289	10480
9861	5717
10285	6122
7532	23136
2035	4627
10921	55660
55969	55210
409	9221
5495	10125
7532	80153
1031	1021
5924	5924
7532	26031
7384	7385
4163	29966
5888	1939
8428	5518
958	56886
9861	5709
11156	79711
22943	11151
10285	55720
7532	23332
2932	11218
9861	5700
5716	5709
7030	231
7030	1213
11284	7515
5531	261726
5716	5702
10295	51719
51643	57003
11156	57510
7529	9101
7392	7392
373156	54919
51186	8237
9641	2058
5888	51719
7532	8496
11331	1499
51497	57805
408	3795
1978	10422
10289	8665
9861	5701
9861	5702
10856	80304
25816	8073
902	4331
10921	55051
7534	55095
8453	5034
2222	8607
9410	9343
409	6949
373156	57510
7030	11331
10921	11218
3611	55127
79705	10298
5531	57223
6238	11034
4163	29888
23612	54919
7532	89953
10289	8664
8661	3646
5500	4659
7529	23136
10641	5573
7030	47
