node_from	from_biotype	node_to	to_biotype	probability	p
53358		53358		0.2502437175405854	0.0009990009990009
53358		22844		0.0011062986717714	0.0019980019980019
53358		5623		0.0011730009472761	0.0029970029970029
53358		29903		0.0016320799882205	0.0029970029970029
53358		56935		0.0018412753679414	0.0039960039960039
53358		881		0.0014516887654238	0.0039960039960039
53358		55751		0.0012226452817732	0.0049950049950049
53358		7569		0.0014274753573737	0.0049950049950049
53358		340371		0.0011421025861224	0.0049950049950049
53358		55108		0.0011759374321827	0.0049950049950049
53358		64096		0.0011746849290938	0.0059940059940059
53358		127579		0.0010695087288354	0.0059940059940059
53358		53635		0.0011019825494732	0.0069930069930069
53358		284004		0.0011557585619486	0.0069930069930069
53358		7767		0.0012101362786151	0.0079920079920079
53358		222194		0.0014187244450858	0.0089910089910089
53358		342926		0.0011854100037593	0.0089910089910089
9177		285242		0.058835665708317	0.0009990009990009
9177		9177		0.2505961340854417	0.0009990009990009
9177		3359		0.058835665708317	0.0009990009990009
9177		200909		0.0023765680871887	0.0009990009990009
9177		170572		0.0019818492299277	0.0009990009990009
9177		145748		0.0023732822943203	0.0019980019980019
9177		146723		0.0044041273998681	0.0019980019980019
9177		284348		0.001806336099294	0.0039960039960039
9177		653583		0.0012413786098533	0.0039960039960039
9177		388115		0.0025413735533845	0.0039960039960039
9177		130540		0.0016432658736777	0.0059940059940059
9177		51802		0.0013180285866231	0.0059940059940059
9177		126123		0.0020575202058841	0.0059940059940059
9177		113452		0.0015841553810505	0.0059940059940059
9177		283232		0.0011394374625294	0.0079920079920079
9177		9127		0.0013394471181463	0.0099900099900099
9177		400935		0.0010139289198157	0.0099900099900099
2326		2326		0.2503503534299162	0.0009990009990009
2326		1564		0.00523845095113	0.0019980019980019
2326		107987479		0.00523845095113	0.0019980019980019
2326		107987478		0.00523845095113	0.0019980019980019
2326		391365		0.0020836171213046	0.0029970029970029
2326		6799		0.0010094204093015	0.0039960039960039
2326		245936		0.0015175256979037	0.0059940059940059
2326		84890		0.0015296534017935	0.0069930069930069
10718		10718		0.2502737928871806	0.0009990009990009
10718		153770		0.0020394257986667	0.0009990009990009
10718		642987		0.0016176438800291	0.0009990009990009
10718		161145		0.0018014448118529	0.0009990009990009
