node_from	from_biotype	node_to	to_biotype	probability	p
627		627		0.2502949319204086	0.0009990009990009
627		116337		0.0010225610089417	0.0009990009990009
627		90226		0.0016362230145463	0.0009990009990009
627		60370		0.0012249580840606	0.0009990009990009
627		112609		0.0009913894865895	0.0009990009990009
627		90333		0.0038586686657919	0.0009990009990009
627		2996		0.0011686909523942	0.0009990009990009
627		389400		0.0017330595103717	0.0009990009990009
627		79056		0.0013944900334164	0.0009990009990009
627		5030		0.0009963986779186	0.0009990009990009
627		377677		0.0009702936305156	0.0009990009990009
627		64096		0.0012561442405801	0.0009990009990009
627		54084		0.0010266766456682	0.0009990009990009
627		5409		0.0010994082218208	0.0009990009990009
627		129787		0.0010054923189477	0.0009990009990009
627		64319		0.0014851184730844	0.0009990009990009
627		594857		0.0012326452097844	0.0009990009990009
627		267012		0.0012810269295116	0.0009990009990009
627		79800		0.0012115416025467	0.0009990009990009
627		85569		0.0011434016140379	0.0009990009990009
627		5623		0.0013222626495688	0.0009990009990009
627		145957		0.0010975810329949	0.0019980019980019
627		4814		0.0011120976105998	0.0019980019980019
627		58158		0.0011135271381362	0.0019980019980019
627		57666		0.0012285005117226	0.0019980019980019
627		9127		0.0014705801487004	0.0019980019980019
627		1325		0.0012334219730471	0.0019980019980019
627		66000		0.0011816014343674	0.0019980019980019
627		374786		0.0012487280426489	0.0019980019980019
627		474384		0.001502415414502	0.0019980019980019
627		11319		0.0011341674797632	0.0029970029970029
627		29930		0.0010166723838044	0.0029970029970029
627		441549		0.000961466413557	0.0039960039960039
627		881		0.0015093852232788	0.0039960039960039
627		4152		0.0011556628165021	0.0079920079920079
627		6359		0.0010114426973344	0.0089910089910089
5743		349633		0.0017677850512033	0.0009990009990009
5743		348174		0.0009879605866635	0.0009990009990009
5743		2854		0.0016616493983337	0.0009990009990009
5743		path:map07034		0.0053319034822237	0.0009990009990009
5743		283971		0.0009931112414478	0.0009990009990009
5743		hsa:1573		0.0039989276117457	0.0009990009990009
5743		path:hsa00591		0.0053319034822237	0.0009990009990009
5743		391013		0.0012109868180644	0.0009990009990009
5743		30814		0.0011902862410689	0.0009990009990009
5743		127281		0.0173127944287872	0.0009990009990009
5743		256710		0.0019570665668054	0.0009990009990009
5743		144110		0.0010280166118914	0.0009990009990009
5743		122509		0.0021505795379884	0.0009990009990009
5743		729515		0.0026247687548737	0.0009990009990009
5743		6916		0.0225685646506201	0.0009990009990009
5743		5743		0.2503236367619892	0.0009990009990009
5743		729330		0.0013904905934019	0.0009990009990009
