node_from	from_biotype	node_to	to_biotype	probability	p
56938		56938		0.2503196429475528	0.0009990009990009
56938		54868		0.0035370603382395	0.0009990009990009
56938		146822		0.0048945180020124	0.0009990009990009
56938		284040		0.0040119460046166	0.0009990009990009
56938		341346		0.0034115397812656	0.0009990009990009
56938		201158		0.001436936009127	0.0019980019980019
56938		440498		0.0042189471090292	0.0019980019980019
56938		343930		0.0010436532726404	0.0029970029970029
56938		85457		0.0015784008067219	0.0029970029970029
56938		84124		0.0010131568550962	0.0029970029970029
56938		63920		0.0029628277442137	0.0029970029970029
56938		147660		0.0026399450196942	0.0029970029970029
56938		148523		0.0009991047948437	0.0039960039960039
56938		9764		0.0009519569419634	0.0039960039960039
56938		54103		0.0017750982763958	0.0039960039960039
56938		374900		0.0010968899988461	0.0039960039960039
56938		1628		0.0009355899296851	0.0049950049950049
56938		374986		0.0012681419655497	0.0059940059940059
56938		150472		0.0014156335613375	0.0059940059940059
56938		57149		0.0018218526607549	0.0059940059940059
56938		128338		0.0009466247562393	0.0069930069930069
56938		84253		0.0010975044360405	0.0069930069930069
56938		162239		0.0011296041915974	0.0069930069930069
56938		147719		0.0014302874110954	0.0079920079920079
56938		25901		0.0013691984547673	0.0089910089910089
56938		55769		0.0011990575406363	0.0089910089910089
56938		84895		0.0014517497318594	0.0099900099900099
6531		170572		0.0014062075625087	0.0009990009990009
6531		200909		0.0016761422255772	0.0009990009990009
6531		6531		0.2502533055314754	0.0009990009990009
6531		267012		0.0012137180585189	0.0019980019980019
6531		28968		0.001301048929163	0.0019980019980019
6531		150946		0.0031360829473184	0.0019980019980019
6531		118670		0.0049251332282213	0.0019980019980019
6531		266553		0.0010421335475351	0.0029970029970029
6531		5409		0.0010116309834272	0.0039960039960039
6531		255374		0.0022713646840737	0.0039960039960039
6531		2996		0.0010981376465245	0.0039960039960039
6531		10184		0.0010397414488214	0.0039960039960039
6531		283869		0.0013164895799668	0.0039960039960039
6531		647087		0.0030284583686261	0.0039960039960039
6531		2844		0.0011634956923091	0.0059940059940059
6531		54084		0.0009451875392052	0.0059940059940059
6531		29982		0.0010072561869309	0.0069930069930069
6531		254778		0.0010725232433426	0.0069930069930069
6531		5726		0.0010093228276105	0.0069930069930069
5879		84448		0.0314646657894552	0.0009990009990009
5879		5879		0.2507028665309059	0.0009990009990009
5879		56924		0.0070322580717937	0.0019980019980019
5879		23647		0.0376463845828221	0.0029970029970029
7018		80341		0.0009587260635464	0.0009990009990009
7018		6779		0.0013343242456808	0.0009990009990009
7018		162968		0.0020413455852103	0.0009990009990009
7018		3346		0.0018374375874534	0.0009990009990009
7018		124220		0.0013694711190118	0.0009990009990009
7018		7018		0.2503212382571463	0.0009990009990009
7018		3042		0.0010964042639686	0.0009990009990009
7018		23593		0.0011468155394219	0.0009990009990009
7018		140683		0.0012879931488083	0.0009990009990009
7018		90070		0.0014014126974138	0.0009990009990009
7018		11272		0.0023285804993436	0.0019980019980019
7018		58503		0.0016572270008182	0.0019980019980019
7018		4589		0.000950363338134	0.0019980019980019
7018		1469		0.0011465134733601	0.0019980019980019
7018		339229		0.0024404637716081	0.0029970029970029
7018		3049		0.0010310969387113	0.0029970029970029
7018		344		0.001252978030632	0.0029970029970029
7018		1470		0.0010667187856028	0.0029970029970029
7018		339501		0.001962391660085	0.0039960039960039
7018		341277		0.0009866904771497	0.0039960039960039
7018		286256		0.0012978531128749	0.0039960039960039
7018		140686		0.0015983762037064	0.0039960039960039
7018		10648		0.0011036639975873	0.0039960039960039
7018		132724		0.0014095430499659	0.0039960039960039
7018		128506		0.0013806051219495	0.0039960039960039
7018		345062		0.001748811162486	0.0039960039960039
7018		128488		0.0022676911593958	0.0039960039960039
7018		23430		0.0011669313873112	0.0039960039960039
7018		25823		0.0012771253137718	0.0049950049950049
7018		344805		0.0014089140560574	0.0049950049950049
7018		6289		0.0009808051773484	0.0059940059940059
7018		117159		0.0009828820751614	0.0069930069930069
7018		389208		0.0011117498632074	0.0079920079920079
7018		283471		0.0012649879455705	0.0079920079920079
7018		221191		0.0015173030130869	0.0089910089910089
7018		141		0.0011247817834567	0.0089910089910089
7018		347527		0.0010832041067846	0.0089910089910089
2488		170589		0.0009690279480253	0.0009990009990009
2488		100507588		0.0029877808877565	0.0009990009990009
2488		6019		0.0018831634005171	0.0009990009990009
2488		122876		0.0014455307304468	0.0009990009990009
2488		94115		0.0021031260548839	0.0009990009990009
2488		2488		0.2503655717405883	0.0009990009990009
2488		3640		0.0010229804886185	0.0009990009990009
2488		128859		0.0014327785726376	0.0019980019980019
2488		56935		0.0018639889075175	0.0019980019980019
2488		117		0.0040076472786432	0.0019980019980019
2488		3360		0.0041584634749475	0.0019980019980019
2488		120534		0.0009744947864593	0.0019980019980019
2488		285382		0.0017026465577364	0.0019980019980019
2488		1081		0.0087173314467365	0.0019980019980019
2488		387804		0.0032172932543399	0.0019980019980019
2488		284338		0.0034859277503158	0.0019980019980019
2488		1444		0.0016272369119475	0.0019980019980019
2488		284417		0.0020236882197222	0.0019980019980019
2488		221711		0.0014474984631747	0.0019980019980019
2488		389400		0.0016222844831539	0.0029970029970029
2488		339168		0.0015744494573308	0.0029970029970029
2488		797		0.0010877378722899	0.0039960039960039
2488		113091		0.0013985281179074	0.0049950049950049
2488		160140		0.0026143295872657	0.0049950049950049
2488		64111		0.0012250855187848	0.0049950049950049
2488		26012		0.0010534681354028	0.0059940059940059
2488		254956		0.0010739437606962	0.0059940059940059
2488		286499		0.001213274993913	0.0059940059940059
2488		117579		0.0009899506141711	0.0059940059940059
2488		147199		0.0015530009696802	0.0059940059940059
2488		493860		0.0011549876314078	0.0059940059940059
2488		653486		0.0012185928154899	0.0059940059940059
2488		342931		0.0012263468168009	0.0069930069930069
2488		28970		0.0015197846567061	0.0069930069930069
2488		84268		0.0011361661958942	0.0079920079920079
2488		282679		0.0009475840415472	0.0079920079920079
2488		89876		0.0012331699971005	0.0079920079920079
2488		594857		0.0010989103970524	0.0089910089910089
2488		6903		0.0011301823408475	0.0099900099900099
2488		92283		0.0015782112147453	0.0099900099900099
4987		4987		0.250287698491739	0.0019980019980019
4987		64232		0.0025642968158351	0.0039960039960039
4987		27439		0.0016608327244078	0.0039960039960039
4987		122876		0.0013117867272177	0.0049950049950049
4987		2843		0.0009826436765991	0.0049950049950049
4987		117579		0.0009587669856678	0.0049950049950049
4987		283869		0.0012990419909612	0.0059940059940059
4987		83699		0.0010270830750424	0.0059940059940059
4987		255043		0.0011871613144439	0.0069930069930069
4987		10936		0.0010909352608587	0.0079920079920079
4987		63939		0.0025132182043522	0.0079920079920079
4987		100129654		0.0026357837413867	0.0089910089910089
4987		54923		0.0012305892983576	0.0099900099900099
4987		594857		0.0011071422034994	0.0099900099900099
4986		4986		0.2502919603814001	0.0009990009990009
4986		170572		0.0013845888208236	0.0009990009990009
4986		200909		0.0016626270512356	0.0009990009990009
4986		9674		0.0012468721282716	0.0029970029970029
4986		64853		0.0022873636507218	0.0029970029970029
4986		64232		0.0025597215981272	0.0039960039960039
4986		51802		0.0013543448860053	0.0039960039960039
4986		84437		0.0025416596089098	0.0039960039960039
4986		79905		0.0015454360001758	0.0049950049950049
4986		255061		0.0014090428610956	0.0049950049950049
4986		116534		0.0014196141129043	0.0049950049950049
4986		200959		0.0009965634132879	0.0059940059940059
4986		60370		0.0011392854097787	0.0069930069930069
4986		5726		0.0010096715512348	0.0069930069930069
4986		350383		0.0009786970168113	0.0079920079920079
4986		165082		0.0012058703613149	0.0079920079920079
4986		124930		0.0013795369764038	0.0079920079920079
4986		255043		0.0011744738916753	0.0089910089910089
4986		594857		0.0011079586154772	0.0089910089910089
4986		51306		0.0009362923509023	0.0099900099900099
6387		149954		0.0016704632994481	0.0009990009990009
6387		6387		0.2502965643713657	0.0009990009990009
6387		221749		0.0012023275333533	0.0019980019980019
6387		389289		0.00354393682539	0.0019980019980019
6387		5197		0.0014984729483022	0.0019980019980019
6387		253935		0.0010412460577105	0.0019980019980019
6387		148808		0.0009808846581056	0.0029970029970029
6387		9560		0.0032404653567854	0.0029970029970029
6387		79800		0.0011558674340167	0.0029970029970029
6387		284340		0.0010366068649904	0.0029970029970029
6387		6368		0.003478656656411	0.0029970029970029
6387		414062		0.0032425284712728	0.0029970029970029
6387		6358		0.0034282349771621	0.0029970029970029
6387		22846		0.001060727873471	0.0029970029970029
6387		56477		0.0010915758327899	0.0029970029970029
6387		219623		0.0011980991173421	0.0039960039960039
6387		6359		0.0011408061319865	0.0039960039960039
6387		133418		0.0010252549580924	0.0039960039960039
6387		6360		0.0012178488837123	0.0049950049950049
6387		282616		0.0010064258895539	0.0059940059940059
6387		386653		0.000992918918602	0.0059940059940059
6387		64806		0.0012982555933378	0.0059940059940059
6387		27190		0.0010248074156911	0.0069930069930069
3479		140711		0.001112890386362	0.0009990009990009
3479		3640		0.0011040920846338	0.0009990009990009
3479		117159		0.0010382490562254	0.0009990009990009
3479		247		0.0010055444471506	0.0009990009990009
3479		4295		0.0014773453000661	0.0009990009990009
3479		130074		0.002212974366868	0.0009990009990009
3479		1444		0.0017087647994286	0.0009990009990009
3479		79006		0.0009671233044638	0.0009990009990009
3479		642658		0.0009336876849238	0.0009990009990009
3479		145957		0.0011060476911358	0.0009990009990009
3479		388125		0.0011000289836894	0.0009990009990009
3479		10022		0.0010325575679974	0.0009990009990009
3479		3479		0.2503076660954428	0.0009990009990009
3479		117579		0.00107679275794	0.0009990009990009
3479		54741		0.0010786152651951	0.0009990009990009
