node_from	from_biotype	node_to	to_biotype	probability	p
1392		114336		0.0023486362023343	0.0009990009990009
1392		1392		0.2503035164493891	0.0009990009990009
1392		117		0.0039928112493007	0.0019980019980019
1392		3360		0.0041433423689861	0.0019980019980019
1392		646962		0.0030629934376834	0.0029970029970029
1392		140947		0.0043330923819038	0.0039960039960039
1146		1146		0.2503896236894927	0.0009990009990009
1146		92340		0.0105318802304814	0.0019980019980019
1146		1139		0.0086312221322258	0.0019980019980019
1146		66004		0.0089793712912501	0.0019980019980019
1146		432355		0.0089793712912501	0.0019980019980019
1146		386675		0.0027641189853327	0.0029970029970029
1146		100169851		0.002929386150725	0.0039960039960039
50833		50835		0.0024981295256908	0.0009990009990009
50833		259293		0.0033406763275442	0.0009990009990009
50833		50833		0.2504925285219289	0.0009990009990009
50833		259294		0.0023445956975858	0.0019980019980019
50833		259290		0.0024692860013812	0.0019980019980019
50833		50836		0.002826702998652	0.0019980019980019
50833		353164		0.0027497687544653	0.0019980019980019
50833		245930		0.0031362337920739	0.0069930069930069
2760		2760		0.2503437173764092	0.0009990009990009
2760		285343		0.0025980603006116	0.0029970029970029
2760		100131211		0.0025308656135501	0.0059940059940059
3062		3062		0.250259637318508	0.0009990009990009
3062		222234		0.0027975933330342	0.0019980019980019
2326		2326		0.2503503534299162	0.0009990009990009
2326		107987478		0.00523845095113	0.0019980019980019
2326		107987479		0.00523845095113	0.0019980019980019
2326		1564		0.00523845095113	0.0019980019980019
9369		22829		0.027231843099124	0.0009990009990009
9369		9369		0.2530382947120272	0.0009990009990009
134864		134864		0.2503216452575161	0.0009990009990009
134864		117196		0.0029547830404542	0.0019980019980019
134864		317703		0.0023806741105322	0.0029970029970029
134864		317701		0.0029180508780513	0.0039960039960039
134864		642819		0.0027338422240564	0.0049950049950049
134864		158431		0.0023790776670096	0.0069930069930069
1143		160065		0.0023279000433047	0.0009990009990009
1143		432355		0.0089980366784489	0.0009990009990009
1143		1143		0.2503776993547697	0.0009990009990009
1143		66004		0.0089980366784489	0.0009990009990009
1143		1139		0.0086519573543761	0.0009990009990009
1143		23349		0.0029831507362895	0.0019980019980019
1143		100169851		0.0029694743738076	0.0019980019980019
1143		200159		0.0036912666715871	0.0029970029970029
1555		path:map07034		0.0052759763144558	0.0009990009990009
1555		path:hsa00591		0.0052759763144558	0.0009990009990009
1555		hsa:1573		0.0039569822359298	0.0009990009990009
1555		1555		0.2503131427351582	0.0009990009990009
1555		10941		0.0025066239845053	0.0019980019980019
