node_from	from_biotype	node_to	to_biotype	probability	p
706		4496		0.0011660058915755	0.0009990009990009
706		4490		0.0017146962375359	0.0009990009990009
706		706		0.2502431708481101	0.0009990009990009
706		645745		0.0015037110855314	0.0009990009990009
706		147323		0.001278040733839	0.0039960039960039
706		27439		0.0016863945089464	0.0039960039960039
706		284297		0.0014535247130308	0.0049950049950049
706		80765		0.0011369173461574	0.0059940059940059
706		66035		0.0018502252766906	0.0069930069930069
706		730112		0.0012311785015006	0.0099900099900099
4331		4331		0.2502346633418176	0.0009990009990009
4331		7594		0.0012145939121183	0.0039960039960039
4331		119392		0.0014563454421187	0.0049950049950049
4331		91409		0.0020441438040582	0.0059940059940059
4331		64110		0.0014582458267941	0.0079920079920079
57486		57486		0.2502114938081655	0.0009990009990009
57486		653308		0.0012622858227598	0.0029970029970029
57486		116115		0.0011865533649497	0.0069930069930069
1812		27439		0.0017250634944715	0.0009990009990009
1812		100128927		0.0020681553824535	0.0009990009990009
1812		117		0.0040829450553914	0.0009990009990009
1812		3360		0.0043043370983066	0.0009990009990009
1812		122876		0.0014268041993493	0.0009990009990009
1812		100507607		0.004127542246046	0.0009990009990009
1812		1812		0.250315113001777	0.0009990009990009
1812		246744		0.0020192818406242	0.0009990009990009
1812		56882		0.0011611831319323	0.0019980019980019
1812		441518		0.0022553267368514	0.0019980019980019
1812		142683		0.0011464541474658	0.0019980019980019
1812		346653		0.0070321479274605	0.0019980019980019
1812		1081		0.0087738380950793	0.0019980019980019
1812		259249		0.0016086920737554	0.0019980019980019
1812		267012		0.0012439549548846	0.0019980019980019
1812		84890		0.0015666048266981	0.0019980019980019
1812		2996		0.0011360602733896	0.0019980019980019
1812		619208		0.0063334245209423	0.0019980019980019
1812		165829		0.0012488714515927	0.0029970029970029
1812		132141		0.0020094228058859	0.0029970029970029
1812		85013		0.0015178756297287	0.0039960039960039
1812		647286		0.0025287063024456	0.0039960039960039
1812		653583		0.0012572120787385	0.0049950049950049
1812		56143		0.001313564788941	0.0049950049950049
1812		165082		0.001243330910682	0.0059940059940059
1812		221391		0.0011630833679358	0.0059940059940059
1812		129521		0.0012679275562235	0.0059940059940059
1812		2844		0.0012187594322997	0.0059940059940059
1812		25799		0.001239631332984	0.0069930069930069
1812		408263		0.0012083062802302	0.0099900099900099
2555		2566		0.0078178926186256	0.0009990009990009
2555		2555		0.2503018214171729	0.0009990009990009
2555		80008		0.0012009437328503	0.0009990009990009
2555		10243		0.010296663856071	0.0009990009990009
2555		8933		0.0016277769881309	0.0019980019980019
2555		152573		0.0013720786266027	0.0019980019980019
2555		55286		0.0018060973034801	0.0019980019980019
2555		26071		0.0024474250560864	0.0019980019980019
2555		9674		0.0012829198398897	0.0019980019980019
2555		79740		0.0024316068657287	0.0019980019980019
2555		55111		0.0019503287540426	0.0019980019980019
2555		200909		0.001682479962023	0.0029970029970029
2555		55248		0.001158176729114	0.0029970029970029
2555		149478		0.0012192741766964	0.0029970029970029
