node_from	from_biotype	node_to	to_biotype	probability	p
1129		1129		0.2503016814612624	0.0009990009990009
1129		144097		0.0052601011335285	0.0039960039960039
5319		hsa:1573		0.0039762746521987	0.0009990009990009
5319		5319		0.2503147478511089	0.0009990009990009
5319		5168		0.0075032869716489	0.0009990009990009
5319		path:hsa00591		0.0053016995361422	0.0009990009990009
5319		path:map07034		0.0053016995361422	0.0009990009990009
5319		642799		0.0105114378987178	0.0019980019980019
5319		9831		0.0025338687043631	0.0019980019980019
1146		1146		0.2503896236894927	0.0009990009990009
1146		1139		0.0086312221322258	0.0019980019980019
1146		432355		0.0089793712912501	0.0019980019980019
1146		66004		0.0089793712912501	0.0019980019980019
1146		92340		0.0105318802304814	0.0029970029970029
1146		100169851		0.002929386150725	0.0039960039960039
1146		386675		0.0027641189853327	0.0059940059940059
5444		5444		0.2502514987774255	0.0009990009990009
8973		114926		0.0190019875891102	0.0009990009990009
8973		1139		0.0086522198555558	0.0009990009990009
8973		66004		0.0089983118999491	0.0009990009990009
8973		432355		0.0089983118999491	0.0009990009990009
8973		100169851		0.002953595735252	0.0009990009990009
8973		8973		0.2504285283743497	0.0009990009990009
8973		375057		0.0031441966032401	0.0019980019980019
8973		222826		0.0044963532552638	0.0049950049950049
5726		5726		0.2504950278280087	0.0009990009990009
5726		259293		0.0033173647636867	0.0009990009990009
5726		259290		0.0024625170922071	0.0009990009990009
5726		353164		0.0027312551240228	0.0009990009990009
5726		50835		0.0024544315561768	0.0009990009990009
5726		50836		0.0028079665572493	0.0009990009990009
5726		117196		0.0029257287620721	0.0019980019980019
5726		100507679		0.0027364374381479	0.0019980019980019
5726		100131378		0.0042289835293435	0.0019980019980019
55691		339448		0.0029411421140337	0.0009990009990009
55691		55691		0.2502933779672647	0.0009990009990009
55691		414152		0.0061687406997342	0.0029970029970029
1548		255809		0.0105213790445675	0.0009990009990009
1548		1548		0.2503492151977666	0.0009990009990009
1548		1551		0.0045116166835478	0.0019980019980019
1548		107987478		0.0053328314534478	0.0019980019980019
1548		2952		0.00324401515717	0.0019980019980019
1548		2953		0.00324401515717	0.0019980019980019
1548		107987479		0.0053328314534478	0.0019980019980019
1548		1564		0.0053328314534478	0.0019980019980019
1548		200159		0.0036610225829831	0.0029970029970029
1548		10941		0.0026293863168851	0.0029970029970029
6571		6571		0.2502634591431204	0.0009990009990009
6571		440345		0.0036600333280166	0.0049950049950049
1621		1621		0.2502951872665091	0.0009990009990009
1621		388960		0.0032040209414694	0.0019980019980019
1621		path:map00950		0.007421535689973	0.0039960039960039
1621		84279		0.0030026913598368	0.0049950049950049
2149		2149		0.2502414168788588	0.0009990009990009
2149		388730		0.0033303464633079	0.0039960039960039
134864		134864		0.2503216452575161	0.0009990009990009
134864		117196		0.0029547830404542	0.0029970029970029
134864		642819		0.0027338422240564	0.0049950049950049
134864		317701		0.0029180508780513	0.0059940059940059
27163		27163		0.2503653757711412	0.0009990009990009
27163		25943		0.0029973210141381	0.0039960039960039
