node_from	from_biotype	node_to	to_biotype	probability	p
2326		2326		0.2503503534299162	0.0009990009990009
2326		107987479		0.00523845095113	0.0019980019980019
2326		107987478		0.00523845095113	0.0019980019980019
2326		1564		0.00523845095113	0.0029970029970029
2326		391365		0.0020836171213046	0.0049950049950049
2326		84890		0.0015296534017935	0.0059940059940059
2326		245936		0.0015175256979037	0.0059940059940059
2326		219854		0.0012409838019636	0.0059940059940059
1144		399968		0.00180719519294	0.0009990009990009
1144		66004		0.00898215993183	0.0009990009990009
1144		1144		0.2503452680998534	0.0009990009990009
1144		432355		0.00898215993183	0.0009990009990009
1144		1139		0.0086339509651744	0.0009990009990009
1144		160065		0.002306953259809	0.0009990009990009
1144		399967		0.001397964660437	0.0009990009990009
1144		100169851		0.0029309848176039	0.0009990009990009
1144		81621		0.0013167569766375	0.0049950049950049
1144		25912		0.0015010734383818	0.0049950049950049
1144		317671		0.0016146499861082	0.0049950049950049
1144		200909		0.0015871827191558	0.0059940059940059
60		4250		0.0012287895583032	0.0009990009990009
60		1427		0.0013974734501376	0.0009990009990009
60		131544		0.0023441143794598	0.0009990009990009
60		282679		0.001234322284596	0.0009990009990009
60		5409		0.0012830961355016	0.0009990009990009
60		389207		0.0012119655329319	0.0009990009990009
60		127665		0.00219754834774	0.0009990009990009
60		346389		0.0013479359557835	0.0009990009990009
60		284565		0.0027553544407053	0.0009990009990009
60		4947		0.001353011757938	0.0009990009990009
60		124056		0.0012805659590329	0.0009990009990009
60		8838		0.0013929256441567	0.0009990009990009
60		100463289		0.0036433348323958	0.0009990009990009
60		126669		0.001725891571102	0.0009990009990009
60		4101		0.0013254835053864	0.0009990009990009
60		29919		0.0012094118011067	0.0009990009990009
60		6756		0.0012250468876152	0.0009990009990009
60		100463285		0.003951269112919	0.0009990009990009
60		353376		0.0012664577184329	0.0009990009990009
60		24142		0.0081227919230733	0.0009990009990009
60		2644		0.0012155700073478	0.0009990009990009
60		4489		0.0012594339451408	0.0009990009990009
60		57673		0.0012546939146529	0.0009990009990009
60		54959		0.0013180449131532	0.0009990009990009
60		79879		0.0018233516015879	0.0009990009990009
60		90226		0.0017839601686957	0.0009990009990009
60		133418		0.0012698026984325	0.0009990009990009
60		5673		0.0014194018965727	0.0009990009990009
60		1421		0.0014473590363448	0.0009990009990009
60		84560		0.0014042775566203	0.0009990009990009
60		64115		0.0014086758706989	0.0009990009990009
60		26165		0.0045411960258642	0.0009990009990009
60		162239		0.0014459109221972	0.0009990009990009
60		9338		0.0012448108254015	0.0009990009990009
60		80329		0.0014413731002244	0.0009990009990009
60		728239		0.001209606975949	0.0009990009990009
60		27201		0.0012050986808841	0.0009990009990009
60		90427		0.0012224682464836	0.0009990009990009
60		100463482		0.0029229822482725	0.0009990009990009
60		9240		0.0012748168933908	0.0009990009990009
60		138715		0.0012610111345884	0.0009990009990009
60		202		0.0016612621372741	0.0009990009990009
60		89927		0.0013783556260039	0.0009990009990009
60		164668		0.002480038590152	0.0009990009990009
60		63970		0.0019139104450345	0.0009990009990009
60		24146		0.0012021069393026	0.0009990009990009
60		2086		0.0027946041753525	0.0009990009990009
60		64100		0.0013452481965694	0.0009990009990009
60		29800		0.001450975031507	0.0009990009990009
60		129025		0.0015210424973802	0.0009990009990009
60		5879		0.0022033932136817	0.0009990009990009
60		29124		0.0014828099202649	0.0009990009990009
60		79924		0.0012064245594078	0.0009990009990009
60		345456		0.0019785154343862	0.0009990009990009
60		5829		0.0093726789047524	0.0009990009990009
60		84366		0.0047300933546495	0.0009990009990009
60		10278		0.0013020274601779	0.0009990009990009
60		58492		0.0012650177290192	0.0009990009990009
60		219623		0.0014777490678394	0.0009990009990009
60		405754		0.0020800001753411	0.0009990009990009
60		4494		0.0013406610029356	0.0009990009990009
60		90120		0.0013687913768988	0.0009990009990009
60		374879		0.0018751355910869	0.0009990009990009
60		23623		0.0016687646416329	0.0009990009990009
60		57116		0.0013335612328049	0.0009990009990009
60		389336		0.0036010726741463	0.0009990009990009
60		282616		0.0012251157649337	0.0009990009990009
60		5217		0.0213643677567291	0.0009990009990009
60		8193		0.0102654802012731	0.0009990009990009
60		2017		0.0103180436388608	0.0009990009990009
60		4301		0.0064423783599941	0.0009990009990009
60		3441		0.0014064446994204	0.0009990009990009
60		59348		0.0013478002902344	0.0009990009990009
60		137735		0.0014647370410458	0.0009990009990009
60		116337		0.0012455395710693	0.0009990009990009
60		6360		0.0013476743424815	0.0009990009990009
60		93129		0.0012144115966321	0.0009990009990009
60		3447		0.0013938643528378	0.0009990009990009
60		8808		0.0013367567600555	0.0009990009990009
60		5542		0.0025186840869257	0.0009990009990009
60		399968		0.0018262612396495	0.0009990009990009
60		246778		0.0012184311092743	0.0009990009990009
60		247		0.0011959768790045	0.0009990009990009
60		280636		0.0016039215778881	0.0009990009990009
60		631		0.0012488978250052	0.0009990009990009
60		84293		0.0011954341629797	0.0009990009990009
