#rank	DIAMOnD_node	p_hyper
230	27091	1.1365006833718306e-69
231	55799	6.136741207668664e-72
232	93589	7.334576824598156e-74
233	783	1.1941184519285647e-74
234	781	4.448465030264334e-76
235	777	1.5045667782481316e-75
236	5499	9.81209778204074e-62
237	5500	1.6245524834248144e-63
238	5501	5.950079704680043e-65
239	5519	1.3922332600747743e-49
240	5515	1.746107387123098e-50
241	5518	2.288414394228206e-52
242	5516	3.936666438625656e-53
243	10000	1.3483178386585787e-51
244	207	2.3270369847409663e-53
245	55844	8.320567089235946e-56
246	5521	2.418941341439219e-58
247	5522	2.9671755499121644e-60
248	5523	2.6548509461011803e-62
249	28227	1.396898744270212e-64
250	5529	7.274978584453239e-67
