#rank	DIAMOnD_node	p_hyper
126	3293	1.393490381047029e-66
127	1109	2.7725126518444556e-59
128	51170	3.3375673751454736e-51
129	8824	3.007929282007346e-49
130	4129	9.273033800169637e-48
131	55586	1.1884006728178942e-47
132	2990	1.605789089093515e-49
133	1066	8.639230635300602e-50
134	9365	2.4716121537335523e-47
135	644	5.191371768076045e-47
136	645	1.321147220453181e-46
137	7358	6.210155642928226e-43
138	1586	3.120343206689563e-41
139	1584	2.2390138177499896e-34
140	1585	1.2255153440367702e-34
141	1589	1.7476131630260445e-30
142	6820	1.4218269849798234e-29
143	412	2.579558124570175e-31
144	1581	2.4689325659469444e-29
145	GO:0005829	5.889936857023952e-29
146	2329	2.819972472629512e-26
147	2330	5.935442657869973e-29
148	2326	5.9899147937089055e-30
149	2327	8.164215780929277e-33
150	339896	1.5629158656149058e-27
151	51380	2.2688564244448404e-29
152	501	3.116614279368719e-29
153	219	1.2763781228953354e-30
154	224	6.510675788529705e-31
155	223	2.7487818605219487e-32
156	2572	1.2853858243058961e-33
157	2571	4.8285649037372706e-36
158	570	4.65483662570443e-32
159	314	4.860044296375286e-28
160	8639	1.8716624338629093e-28
161	55748	8.187981171832143e-28
162	84735	2.2701544590297954e-29
163	51733	4.2069451746801375e-32
164	18	1.4405722049961313e-34
165	57571	1.7301825582519073e-35
166	53630	6.580084900613674e-25
167	1557	2.75653944948152e-24
168	54498	1.5913091239097897e-23
169	GO:0015020	8.404022907811519e-22
170	438	1.030011117494389e-21
171	231	1.9996358080607064e-21
172	GO:0001972	3.058569209538734e-21
173	GO:0070062	7.447899075826071e-21
174	84890	8.105643278696832e-21
175	GO:0006805	9.661655774807407e-21
176	GS26305	1.2709155093002904e-20
177	9227	7.811305533282303e-20
178	339761	5.300262460271586e-20
179	54884	2.0372342592838672e-22
180	195814	3.5407248095364787e-23
181	8228	2.2553999569321546e-25
182	158835	1.2525334857051393e-24
183	317749	4.907022706689678e-26
184	9249	4.958494334511626e-28
185	8694	9.328493174506589e-30
186	10170	3.0251880379915164e-30
187	10901	2.807682537032262e-32
188	50700	5.789485546158805e-28
189	112724	2.0483178561713896e-30
190	8608	2.1363933435611928e-33
191	145226	6.939190870786843e-36
192	157506	2.2256551013706462e-38
193	51109	2.7006025146596154e-40
194	5959	1.9940883809675328e-24
195	6697	1.4399109733641954e-19
196	1644	2.1488696163095694e-19
197	3620	7.630460716097804e-20
198	169355	1.4370488921469129e-21
199	51056	3.4728088680843864e-19
200	GO:0005654	2.631505161449962e-19
201	113612	5.688251109738532e-19
202	246	1.2742561974812773e-19
203	1573	4.466692368952029e-20
204	239	1.316427448967013e-21
205	240	1.9446977659736262e-23
206	247	4.575761111399048e-25
207	5742	2.5770473079762942e-26
208	8398	3.292230615982932e-26
209	5743	4.370781067749911e-28
210	30814	1.0468256681445578e-29
211	path:hsa00591	1.6854220999879662e-31
212	242	1.618177024296948e-33
213	4051	5.060214816907521e-35
214	8529	7.757794613343445e-37
215	84647	1.8797164971492822e-38
216	5320	1.2476896422603407e-40
217	391013	7.822709461014393e-43
218	81579	6.694712011933968e-45
219	26279	5.593221596353836e-47
220	64600	9.818849243127537e-49
221	151056	5.431928500405598e-51
222	54979	4.304247268107237e-53
223	11283	1.1051647794711488e-55
224	8399	1.5664678601298496e-57
225	5322	1.2278574697825219e-59
226	11145	2.2066273275492826e-61
227	8681	1.9196667151539992e-62
228	50487	2.6427545908147734e-64
229	255189	2.5137720138177587e-65
230	100137049	2.0054895239286407e-67
231	123745	2.403094834912741e-69
232	8605	1.8798611983335216e-71
233	283748	9.348511038329609e-74
234	5321	1.8619701297213363e-74
235	path:map07034	8.800779723893239e-63
236	9415	4.512203952745706e-53
237	133121	2.0712485574907134e-52
238	79153	3.035357467748639e-54
239	255043	3.8866822864868423e-56
240	284161	4.1688080906519685e-56
241	5168	3.2137636455798173e-56
242	254531	3.4842591601568864e-51
243	10434	4.02963341669668e-53
244	23659	2.971630545144372e-54
245	10908	4.290451531836703e-56
246	375775	2.397419519788348e-58
247	54947	1.561974687099042e-56
248	79888	8.456411116743657e-57
249	5051	1.8588653701448553e-54
250	5049	3.0133101283027955e-57
