#rank	DIAMOnD_node	p_hyper
106	1558	8.095591368440265e-95
107	1565	8.956712005206766e-70
108	107987478	1.0323736298330323e-71
109	107987479	6.869938405425689e-75
110	1564	7.489428321755179e-75
111	874	8.977022306387602e-75
112	873	1.3817856488154408e-72
113	3290	6.702502964376237e-71
114	374875	5.733431991007911e-73
115	1645	1.8021732363109384e-67
116	8644	1.8008649435288584e-69
117	3283	8.639149571279893e-69
118	3284	1.1195407956219063e-69
119	8630	9.086852914434095e-68
120	3294	1.6151600381465166e-60
121	7923	2.1186312210334146e-63
122	1588	1.6813690763518645e-65
123	6783	2.3907073508780228e-67
124	3292	2.1391488794358074e-68
125	51478	8.704369762472534e-71
126	51144	1.430423618478722e-72
127	6718	5.45541066504452e-67
128	6716	1.2330149759890695e-68
129	6715	1.4061278121858197e-70
130	79644	1.179226416172102e-70
131	3293	2.3696846924996307e-66
132	1109	4.603555020515159e-59
133	51170	4.9794693098102636e-51
134	8824	4.48002098105646e-49
135	55586	1.6312092406187784e-47
136	2990	2.2746642364984904e-49
137	1066	1.2422096267079983e-49
138	9365	3.4908294593228426e-47
139	644	6.977455691699928e-47
140	645	1.8021738182771494e-46
141	7358	8.32551335029877e-43
142	1586	4.2440371387580257e-41
143	1584	2.8558783708512707e-34
144	1585	1.5859833102060387e-34
145	2329	9.19566686407586e-32
146	1589	2.22983004750893e-30
147	2327	5.709163540285041e-30
148	2330	1.0747444425960793e-31
149	GO:0005829	7.123850207173287e-30
150	6820	5.51907008543386e-32
151	412	3.7907563702662533e-31
152	1581	3.6220045080245767e-29
153	339896	1.800917699888019e-27
154	51380	2.642252560748098e-29
155	501	3.7074819689641403e-29
156	219	1.5177280500176599e-30
157	224	7.821626937938788e-31
158	223	3.300777107306419e-32
159	2572	1.542757387592419e-33
160	2571	5.8562892108638294e-36
161	570	5.459947721086066e-32
162	314	6.321040715503428e-31
163	8639	2.0931667488878886e-31
164	55748	9.383715889042736e-28
165	18	2.6283259635642266e-29
166	51733	4.8691346343768637e-32
167	84735	1.702312926285751e-34
168	57571	2.043487331774682e-35
169	1557	2.1903620746528508e-26
170	53630	7.754397508375201e-25
171	54498	1.7802156393366342e-23
172	GO:0015020	9.39650951836755e-22
173	438	1.128125375898204e-21
174	113612	1.556022272065044e-21
175	246	3.9762325129806377e-22
176	231	2.4038227766222418e-21
177	GO:0001972	3.553882551988485e-21
178	84890	9.134035993274617e-21
179	GO:0006805	1.1321271170367666e-20
180	1573	1.872754760151148e-20
181	239	5.1417587337878185e-22
182	240	7.074086148954263e-24
183	247	1.5510366614118323e-25
184	5742	8.749624073773243e-27
185	30814	3.0930354417846747e-28
186	path:hsa00591	1.354877747026266e-29
187	242	8.502360835034802e-32
188	4051	3.390893809306917e-33
189	8529	2.5078934986348005e-35
190	5743	4.143484456347078e-37
191	84647	3.669880500823317e-39
192	391013	2.2661275742755278e-41
193	5320	1.3220445343749177e-43
194	81579	1.0531756213765296e-45
195	26279	8.192248942001913e-48
196	8399	1.3392986738460859e-49
197	64600	6.902255401234742e-52
198	151056	3.3846237071546285e-54
199	11283	1.775170593691083e-56
200	54979	1.0986152243116906e-58
201	5322	1.1766051923964355e-60
202	11145	1.97228612948383e-62
203	8681	1.48564589098331e-63
204	50487	2.0573635228830774e-65
205	255189	1.8277298303721586e-66
206	100137049	1.3606955753098402e-68
207	123745	1.5220526982161773e-70
208	283748	1.1115039636902304e-72
209	8605	5.160143071257824e-75
210	5321	8.91469799083964e-76
211	path:map07034	5.396511216563707e-64
212	9415	9.65333958731947e-54
213	10434	3.8044622972458814e-51
214	10908	1.5029898699594358e-51
215	375775	1.6463103801615669e-53
216	23659	1.7629454560470474e-52
217	54947	5.541526980104288e-55
218	79888	3.11851539695686e-55
219	5049	2.2853440229353225e-55
220	5051	2.298074996055138e-58
221	5050	3.5401192072975694e-58
222	7941	7.918280154150597e-59
223	5048	5.500467992732135e-60
224	56994	1.9525736739509745e-59
225	10390	1.6376784980556425e-57
226	254531	4.157738371605316e-59
227	10400	8.329913611854862e-59
228	9791	1.310315839828057e-60
229	81490	1.8544634475550945e-57
230	122618	5.3677612945049484e-58
231	23646	5.947452033050087e-60
232	387522	8.975529817761554e-62
233	387521	5.6761793486379176e-65
234	5338	5.255482126839222e-66
235	5337	8.939898998254895e-66
236	85465	3.333725054535188e-67
237	23761	2.728652755115805e-69
238	51365	8.435530766710792e-58
239	path:hsa00260	1.6171793508596258e-55
240	255043	3.2979673217132966e-53
241	133121	4.008884367836326e-55
242	79153	4.205788027549773e-57
243	284161	5.757924237861023e-59
244	5168	6.267270433938703e-59
245	10162	1.1478184411395087e-50
246	2767	2.0252533461285033e-43
247	2776	4.641482832563555e-40
248	154141	9.466986475627041e-37
249	129642	4.1012486525546963e-38
250	3931	2.3153803705393667e-35
