#rank	DIAMOnD_node	p_hyper
114	801	1.032374430023874e-75
115	808	2.9508910990761564e-77
116	3710	1.842335989590112e-61
117	3708	8.50848660443287e-62
118	3709	1.3020065594593263e-60
119	5582	2.5722408282425394e-57
120	5578	8.275732968977158e-57
121	5579	7.959782221043954e-59
122	11069	8.378286590958957e-56
123	2906	4.934011708797406e-53
124	2905	6.850036225673934e-56
125	2915	1.5575854234009672e-53
126	2902	1.2281147433659277e-55
127	GO:0005515	7.193033253947044e-52
128	25780	6.307362586099093e-51
129	8911	1.1898272653515201e-50
130	8912	3.6539359957164196e-51
131	8913	1.0065127682119204e-51
132	10000	1.794904259053678e-48
133	207	2.0448841362863376e-50
134	208	8.498872018893593e-52
135	2308	3.32171911980889e-50
136	53632	2.6112651784010676e-50
137	5565	1.1110027740080375e-52
138	5563	7.975850834067309e-54
139	51422	1.5923626044909529e-55
140	5571	8.84374646590476e-58
141	5562	1.110361824675171e-59
142	5564	6.031159849303157e-62
143	2309	1.4105484730791622e-56
144	4846	1.7819373930355776e-47
145	51196	7.234352400695905e-47
146	5894	1.2737659719074197e-45
147	10125	2.352893214968159e-45
148	10235	1.1472913504457251e-47
149	255189	3.786605272417723e-47
150	100137049	2.951668205790339e-49
151	123745	3.01052616271984e-51
152	283748	2.263190366032017e-53
153	8681	1.221769146114593e-55
154	8605	6.32951737561422e-58
155	5321	2.4295718535027494e-57
156	10369	1.0240965618360225e-46
157	786	3.2521287391229455e-49
158	59284	4.394626503059716e-51
159	782	1.3322108860903583e-53
160	785	6.494770014281609e-56
161	784	5.336701367283472e-58
162	59285	1.9684714626197913e-59
163	9254	4.5955891362174515e-62
164	59283	1.0094493022117958e-64
165	10368	2.0864657971696667e-67
166	27092	4.05802997987435e-70
167	27091	1.584726853447585e-72
168	115727	1.8377511522298678e-75
169	55799	1.0646639862756138e-77
170	93589	8.899262136079442e-80
171	783	6.847875872395008e-81
172	781	2.6603237877630843e-82
173	777	1.462364632370247e-80
174	5501	2.033581430935096e-78
175	5499	1.3592454004968143e-79
176	5500	1.132143497478682e-81
177	5519	1.806126418763177e-61
178	5515	2.1454720344876025e-62
179	5518	1.9118766032104616e-64
180	5516	2.6675143199120697e-65
181	5523	2.416659853094807e-64
182	28227	9.185003354604024e-67
183	5529	3.455294947979598e-69
184	55012	1.2874345194160693e-71
185	5521	4.754112877501126e-74
186	55844	6.852241296771603e-77
187	5526	1.4675693843008797e-79
188	5522	8.668969852177243e-82
189	5527	1.1072827569212447e-84
190	5528	1.5639072767352621e-86
191	5520	5.039213363803588e-88
192	5525	6.829652465349295e-90
193	6262	1.781943314204882e-83
194	5502	4.087766322289652e-58
195	5590	1.889577753543966e-51
196	7137	2.6339924926480444e-46
197	2768	6.935216404200885e-44
198	1909	6.196703787801516e-43
199	100132074	1.302637578052273e-41
200	4303	7.796587976838441e-43
201	2891	9.75082133844944e-41
202	2916	1.2394101227217316e-40
203	1902	1.3146261382851996e-41
204	552	5.746636072133676e-43
205	185	1.8963844684431403e-44
206	5737	1.405239658563817e-46
207	553	2.2103491286759104e-48
208	23566	9.527690612054272e-50
209	57121	2.0497487243121644e-50
210	554	3.5003826350226967e-53
211	9170	3.4155343859017884e-55
212	2846	1.579527532038737e-54
213	10161	8.582098956000577e-57
214	3577	6.227120614422912e-59
215	3579	1.3445315691396504e-58
216	551	2.6242304040120756e-54
217	183	1.0148940627237721e-49
218	3358	3.3226758176910944e-49
219	3356	2.2835221234608773e-51
220	5733	3.7543636079747607e-53
221	2767	3.3846237071546285e-54
222	148	2.812293440449247e-54
223	3357	4.492906038598679e-55
224	1131	5.070681295429814e-51
225	624	5.193991895036037e-53
226	9630	1.244226233460879e-54
227	1910	5.474991110669156e-57
228	2769	6.481098751483857e-57
229	3973	1.9716030472009797e-58
230	623	3.08741554612088e-60
231	147	2.0923535609477916e-61
232	6915	3.9173763817475605e-64
233	146	3.330196010832111e-66
234	7201	6.297516609991903e-67
235	6870	6.983193914835913e-69
236	887	1.3006035578443977e-71
237	5724	3.754524375321476e-74
238	57105	9.621810236945324e-77
239	10800	8.19602177464986e-80
240	5731	2.776141156740513e-82
241	56413	2.0421704510597467e-85
242	6865	2.5288438086391243e-87
243	886	3.280125524013285e-89
244	2925	3.5456263482243214e-92
245	3269	2.3745482237926198e-95
246	6869	1.9987447132615968e-95
247	7852	2.4566726340500282e-95
248	GO:0005886	2.0279559467503874e-57
249	2357	2.200986793439122e-46
250	134	2.5175497679056733e-43
