#rank	DIAMOnD_node	p_hyper
158	2790	3.3841813272803496e-25
159	2791	2.4833810392291885e-26
160	2783	1.3195239335501622e-27
161	2784	1.7256309891563367e-28
162	2792	2.2667750564583298e-29
163	1268	2.131043687246889e-30
164	55970	1.001753856285908e-30
165	55811	1.616108880566839e-30
166	2775	1.2742898871526118e-29
167	2770	3.511525875763848e-30
168	2773	2.4805969199463824e-31
169	2771	2.8097302743107346e-32
170	51655	2.202166512109234e-33
171	6323	3.413347989110933e-33
172	3760	6.401081617188397e-31
173	3765	2.114512729759378e-31
174	3762	1.5872350145546336e-33
175	3763	1.0040441256985449e-35
176	4893	2.4461301244569963e-30
177	3265	2.4995117596060167e-31
178	5581	1.1814236003839331e-32
179	3845	6.765180756499317e-34
180	5595	7.243824504364291e-32
181	5594	1.7920008721995062e-32
182	23533	1.0905627617331236e-29
183	146850	1.768709510261589e-31
184	6300	2.3742246493534095e-28
185	5603	1.2852564120838208e-29
186	5600	1.3301766327879859e-30
187	1432	9.732880041049111e-32
188	5599	3.880599686944525e-31
189	5602	8.146339036449285e-30
190	5601	1.6677206928159962e-30
191	2788	5.454667935190383e-29
192	51764	1.4341166791148526e-29
193	1815	1.9430524116167246e-31
194	2782	5.544752484485213e-31
195	4543	2.1012332928525156e-31
196	4544	5.3899789057182105e-33
197	9568	7.199734850998873e-31
198	2550	3.4606964514976416e-32
199	1813	1.3950871094254729e-31
200	22808	1.2477952289529303e-30
201	22800	3.1335405294667744e-31
202	6237	1.2288216685021971e-31
203	11069	3.12102720660634e-31
204	10411	1.4225310923258538e-32
205	5294	6.519491842334253e-30
206	1132	5.729615120778517e-29
207	5332	7.34485377987781e-29
208	5331	6.35795689000473e-30
209	5336	5.990090184859939e-31
210	23236	5.660538310581182e-32
211	5330	4.577001753758605e-33
212	5335	3.933783777374911e-33
213	3350	3.5296733882835126e-28
214	3352	1.040792555512546e-29
215	3355	2.882721131800717e-31
216	3354	2.824845611543286e-32
217	3361	1.6124025591536553e-30
218	1129	1.5147791689383025e-29
219	3363	1.2050855473059e-27
220	187	1.6309092121181e-27
221	5580	4.5896362012722725e-27
222	5293	5.620129105518494e-27
223	5291	4.733665133974221e-28
224	57580	8.471863232580142e-27
225	8503	6.007402299352719e-27
226	5296	5.572661217504533e-28
227	5295	2.082911858959236e-28
228	2778	1.645251241357348e-26
229	2914	1.8599105833441902e-27
230	2917	5.11525762934822e-29
231	2918	1.3115789055498532e-30
232	2912	1.3660208030605194e-31
233	2913	6.930367348710316e-33
234	10672	3.3553183144731566e-28
235	5590	2.5330484834872422e-25
236	5241	1.0938024204656265e-24
237	2911	5.44710458720164e-23
238	2776	2.385604616588203e-22
239	27040	1.8316852097328395e-21
240	2915	2.9080897636581572e-21
241	5894	6.755621251583465e-21
242	5532	2.184232571429082e-20
243	5533	4.647157342668692e-22
244	5530	2.1671270135016743e-23
245	5535	3.3211517152481385e-23
246	5534	4.850106092370971e-25
247	5564	1.2472687278937806e-19
248	5571	1.9152709003814674e-20
249	5565	1.213400450861065e-21
250	5562	7.313090981214345e-23
