#rank	DIAMOnD_node	p_hyper
1	3839	1.6114021497179898e-07
2	23481	7.189378743638225e-06
3	6949	7.74240787776433e-06
4	23246	8.315919572413485e-06
5	11127	8.909913827585784e-06
6	285855	9.52439064328151e-06
7	23432	3.0416353601600045e-05
8	8546	3.2376509765070585e-05
9	9221	3.4397715570032965e-05
10	55661	3.6479958575416405e-05
11	23054	0.0002048209984162979
12	2957	1.3641385308441647e-05
13	2091	0.000397341324743583
14	84634	0.0008162135546216937
15	5745	0.0014098026753474914
16	51289	0.0017042494644464816
17	2773	0.0008020629459110976
18	2770	9.707147171835958e-05
19	2771	1.1087117882171229e-05
20	64805	8.82532997446182e-08
21	4988	1.3241377240000112e-07
22	4985	5.6668809536916885e-09
23	140	6.064758452543226e-08
24	134	3.659972698049374e-08
25	624	2.644656450697866e-07
26	3827	3.0214844255530697e-07
27	1132	2.9715624608090185e-07
28	1128	2.0022763010947e-08
29	1129	1.4666328565811106e-09
30	8843	5.339978803176983e-10
31	56670	1.0245578306493387e-11
32	2867	1.7136854851852435e-13
33	27198	2.5251347658894513e-15
34	338442	3.304447743101674e-17
35	2693	8.74158067222263e-19
36	6751	1.536646623489038e-20
37	6752	1.6615214121365562e-22
38	6755	1.6331757538190234e-24
39	4886	1.8485514833824246e-25
40	1813	4.3307463584503105e-26
41	51738	1.3196331781496232e-27
42	9568	2.9606248387158804e-28
43	3352	6.0186323974785625e-30
44	5020	2.735196405981679e-32
45	3350	9.67096657574462e-34
46	3355	1.1251524029424512e-35
47	3354	3.369779719868526e-37
48	3351	3.7094750955074844e-39
49	1907	1.1583645567257556e-40
50	1908	2.81751797803316e-43
51	1906	1.1674155128182425e-44
52	5733	3.2042548597029e-46
53	1909	4.650810687575149e-47
54	154	1.9958638140146884e-46
55	6750	2.757052283232895e-48
56	5021	1.8427796942218138e-49
57	4852	2.1602209930786716e-47
58	2775	3.606392701621173e-17
59	55970	2.9534205574937704e-16
60	1910	5.8997762439328255e-16
61	2793	1.0661169459392442e-15
62	3361	4.3740838779683646e-17
63	2787	2.4696900604111668e-18
64	2790	1.0961036857066303e-19
65	54331	4.6246397269861736e-21
66	2785	1.8590486771066232e-22
67	94235	7.13445479594207e-24
68	2786	2.6186208102352387e-25
69	10681	9.207371431177743e-27
70	59345	3.1059409424303336e-28
71	2783	1.301806610505565e-29
72	2791	4.1055383054291915e-31
73	2784	2.8448570932207834e-32
74	1815	2.8106165079907023e-34
75	2792	6.016539687410302e-35
76	3762	5.837489482187719e-34
77	3765	2.8972202881332456e-36
78	3763	1.2476094595954682e-38
79	3760	1.7734292992818521e-40
80	3363	3.233679793000282e-33
81	6323	9.940758578881587e-32
82	4543	2.582734632913958e-30
83	4544	3.6124455734905843e-32
84	51655	5.8160204177243714e-30
85	1268	1.084019678545946e-29
86	187	5.793303195512807e-28
87	2788	6.887014443724535e-26
88	146850	9.479678786507264e-27
89	23533	1.2709068969719293e-28
90	10672	9.436118732552756e-29
91	51764	2.2053196665400228e-29
92	2782	3.4211883098317004e-30
93	2778	1.6329087531083814e-29
94	2918	3.564618538227024e-31
95	2917	5.471818776474919e-33
96	2914	7.86098790642497e-35
97	2912	3.7948171355927866e-36
98	2913	9.818421094100375e-38
99	5294	1.6164871997684433e-28
