#rank	DIAMOnD_node	p_hyper
85	3705	1.5892781202927951e-18
86	3709	3.2373902659439484e-17
87	3710	9.811924729301079e-19
88	3708	4.0691100265880166e-19
89	cpd:C01245	5.070959150954535e-17
90	7409	1.2650897093994794e-13
91	6850	1.4173208853387764e-14
92	10451	1.2002224611807545e-15
93	7410	2.201601609889549e-17
94	930	2.2058704434322487e-18
95	7294	1.6409312604643915e-16
96	3702	4.635908426993671e-18
97	7074	3.930620961681624e-15
98	5881	7.363559569611342e-15
99	118788	1.1470838050031627e-13
100	10870	2.659840910323818e-13
101	695	5.4043492688737e-13
102	3937	1.1366556292447714e-12
103	7006	8.692000410536317e-14
104	29760	1.8608533972006735e-14
105	9455	1.3686438918663647e-12
106	9456	7.790430645789572e-14
107	9454	1.0963290977051066e-15
108	cpd:C05981	4.80446336517624e-12
109	5781	9.857887205875004e-12
110	27040	1.6848923837838762e-12
111	10231	1.352215437250576e-11
112	5908	3.03221418430414e-11
113	5906	2.6120612642215608e-12
114	cpd:C00165	4.55536594662838e-11
115	116986	1.0909718937370512e-10
116	57580	2.2291517747061582e-10
117	2787	2.500278782814279e-11
118	94235	2.3147506734170526e-12
119	2785	2.0164917373401947e-13
120	2793	1.6576742996329692e-14
121	59345	1.2891880867922877e-15
122	2790	9.506910187904048e-17
123	54331	6.661363117020754e-18
124	10681	4.443214590204585e-19
125	2786	2.8260342062946486e-20
126	2783	2.1784355825859982e-21
127	2791	1.2802014264031388e-22
128	2784	1.5527224864712288e-23
129	2792	1.887579906431327e-24
130	55970	1.036021228455586e-24
131	22808	4.56154972653969e-21
132	22800	7.269790864996688e-22
133	6237	1.585255780126993e-22
134	4893	1.4856976955673302e-23
135	3845	1.4774326122849464e-24
136	3265	8.751132952951887e-26
137	146850	2.2531945263396708e-24
138	23533	4.421559431914941e-26
139	5581	6.526776129638278e-24
140	2770	1.8739179656791578e-24
141	2773	1.4788015761314492e-25
142	2771	1.7132983418398816e-26
143	1815	1.8105973737715963e-26
144	187	6.396839546207369e-26
145	4543	7.176395638216948e-26
146	4544	1.7656375221534855e-27
147	6323	1.0984251899210428e-24
148	3763	4.9087756905999234e-24
149	3762	6.165840155276145e-26
150	3765	6.781057140685945e-28
151	3760	1.9784811866015792e-29
152	2775	1.2660353571198095e-28
153	51655	4.521133017384369e-25
154	9568	1.1458165077153969e-24
155	2788	4.564273954065826e-25
156	1132	1.6301640268332872e-26
157	51764	1.9589253329935436e-26
158	2917	3.293734725229604e-27
159	2914	8.00000323747882e-29
160	2918	1.8132108580250515e-30
161	2912	1.4547166614130048e-31
162	2913	6.077383667595657e-33
163	2782	4.856822957962331e-31
164	10672	6.156040235820822e-29
165	1268	6.973344110754866e-28
166	1813	4.310071128228362e-28
167	5923	7.923146972508245e-26
168	5924	4.255198264855759e-27
169	773	1.8450006050795577e-25
170	774	1.3810468481504698e-26
171	3355	3.8436273801709516e-25
172	3350	1.2001015093099783e-26
173	3352	3.517097948562781e-28
174	3354	3.040564711914342e-29
175	3351	8.35393844144553e-31
176	3361	4.0973789002536386e-32
177	3363	2.23550827178559e-27
178	1129	3.1125754969590187e-27
179	2778	7.267988072833837e-24
180	5602	1.8763902579499566e-23
181	5601	3.76341590629222e-24
182	5599	1.2872850706629503e-24
183	2776	5.909611974522759e-23
184	5603	1.0438714888717193e-22
185	6300	6.996753008572456e-24
186	5600	8.090157966237812e-25
187	1432	6.92286344919606e-26
188	112	6.0490209784497395e-21
189	196883	4.8292967603055135e-22
190	108	2.6822134936671835e-23
191	115	1.4197939937499277e-24
192	114	7.169703758474408e-26
193	107	3.457020642319847e-27
194	113	1.592837945151442e-28
195	10411	2.7709176670550467e-30
196	11069	3.7798451231450575e-31
197	109	1.8930562584779628e-32
198	111	1.9018541502759192e-33
199	55811	1.0290024250671937e-32
200	814	1.1707552511499421e-32
201	5580	1.381235462178836e-24
202	5595	7.605844197969552e-22
203	5594	2.119856352008625e-22
204	91860	2.4405051797617332e-21
205	163688	1.4443048873655557e-22
206	810	1.1623155972071061e-23
207	51806	9.17134551952002e-25
208	801	4.8679224415307064e-26
209	776	1.5026218640608913e-25
210	775	1.8039093086562896e-26
211	817	3.221147977735661e-23
212	816	1.678276268300759e-24
213	818	8.323788485589727e-26
214	815	9.155327005856533e-27
215	779	2.4126543325697564e-26
216	778	1.887356603825836e-27
217	5582	1.687412424266626e-21
218	5579	5.579263203752052e-21
219	5578	1.6633738188595433e-21
220	4842	3.79313511029033e-20
221	4846	4.3434410292622164e-20
222	6714	1.5207069180880608e-19
223	4067	2.965072640225573e-19
224	4214	8.345453316762072e-19
225	2268	9.144833871826706e-19
226	57172	1.849383890785103e-18
227	57118	1.1148943799165015e-20
228	8536	4.199036866732823e-23
229	5894	2.6166818002540818e-18
230	25780	2.9658051100196304e-18
231	2911	4.263930538967256e-18
232	5241	1.02490611746682e-17
233	3055	1.9468238878779696e-17
234	5533	4.022257036410731e-17
235	5532	1.0964503050878589e-18
236	5530	5.698301815040796e-20
237	5534	1.2271672035104e-19
238	5535	2.3970804913633913e-21
239	2915	9.955202440028079e-20
240	1902	1.9913264776142547e-17
241	2916	6.359065149371655e-19
242	57121	7.283815286236288e-17
243	23566	2.533208920128591e-18
244	9170	1.5157992145338864e-19
245	554	4.72092962181872e-20
246	2846	2.0244581374757936e-20
247	10161	3.6018039399308635e-20
248	5737	6.8065622823548155e-19
249	551	1.5121066305321226e-20
250	552	2.090444331088614e-21
