#rank	DIAMOnD_node	p_hyper
220	10800	9.486686713624247e-40
221	57105	9.364920130443219e-42
222	7201	3.154475019298405e-43
223	6870	2.7041027385674007e-45
224	6865	2.0538867561280036e-47
225	56413	1.369585633265107e-49
226	5731	4.2662178665752825e-51
227	6869	2.4118419009102274e-53
228	4923	1.1664390764242963e-55
229	3269	3.4723934193899905e-57
230	2925	1.0344228919455947e-58
231	3973	6.052168816365623e-48
232	7852	3.89536812916681e-49
233	154	1.1785811899222433e-20
234	2693	2.6668175949106252e-21
235	338442	3.071120800738192e-20
236	8843	6.99865737441508e-22
237	2867	1.4263708326153214e-23
238	56670	2.5946729476546278e-25
239	27198	4.2006079128330856e-27
240	134	2.8884612534304292e-28
241	1907	3.9521873414202216e-30
242	1908	2.858881043145406e-32
243	6751	3.574690642563852e-33
244	1906	3.0735592727245364e-35
245	6755	4.077486150566582e-37
246	6752	3.563787727056745e-39
247	4886	2.558527203465011e-38
248	51738	3.5804692647154105e-40
249	5020	3.939954130651958e-40
250	6750	1.3184335405420212e-36
